Boarding Stop,Alighting Stop,Hour,Total
410460005,410459904.0,16,9
410460005,410459897.0,16,14
410460005,410482568.0,16,1
410460005,410483103.0,16,1
410460005,410462101.0,16,2
410460005,410462103.0,16,1
410460005,410459651.0,16,1
410460005,1531005322.0,16,6
410460005,410475114.0,16,1
410460005,410480721.0,16,1
410460005,410480716.0,16,1
410460005,410465916.0,16,5
410460005,410464251.0,16,10
410460005,410466111.0,16,1
410460005,410462762.0,16,2
410460005,410465915.0,16,2
410460005,410465917.0,16,3
410459657,410462103.0,16,1
410459657,1531005322.0,16,1
410459657,410466111.0,16,1
410459657,410465917.0,16,1
410459904,410467153.0,16,1
410459904,410462101.0,16,2
410459904,1531005322.0,16,1
410459904,410475114.0,16,4
410459904,410464251.0,16,3
410459897,410482520.0,16,1
410459897,410462101.0,16,1
410459897,410462103.0,16,1
410459897,1531005322.0,16,7
410459897,410475114.0,16,1
410459897,410464251.0,16,1
410459897,410462762.0,16,3
410459901,410483103.0,16,1
410459901,410462103.0,16,2
410459901,1531005322.0,16,1
410459901,410464251.0,16,1
410459901,410462762.0,16,1
410482562,410464251.0,16,1
410482491,410465917.0,16,2
410482491,410462762.0,16,1
410482568,410464248.0,16,1
410482568,410464251.0,16,1
410482568,410465915.0,16,1
410482568,410465915.0,16,1
410482572,410465915.0,16,1
410482520,410482551.0,16,1
410482520,410482570.0,16,1
410482520,410466111.0,16,1
410483103,410465915.0,16,1
410467153,410475114.0,16,1
410467153,410480724.0,16,1
410467153,410466111.0,16,1
410462101,1531005322.0,16,5
410462103,1531005322.0,16,6
410462103,410464251.0,16,2
410459651,1531005322.0,16,1
1531005322,410482568.0,16,1
1531005322,410482572.0,16,3
1531005322,410482520.0,16,3
1531005322,410483103.0,16,1
1531005322,410465916.0,16,1
1531005322,410465916.0,16,7
1531005322,410465917.0,16,1
1531005322,410464251.0,16,4
1531005322,410465915.0,16,2
1531005322,410465915.0,16,1
1531005322,410465917.0,16,1
1531005322,410462762.0,16,2
410475114,410465917.0,16,1
410475114,410464251.0,16,4
410471030,410464251.0,16,2
410471030,410466111.0,16,1
410471030,410464251.0,16,1
410471030,410466111.0,16,1
410471030,410462762.0,16,1
410482570,410471081.0,16,1
410482570,410466111.0,16,1
410482570,410462762.0,16,1
410482564,410480724.0,16,1
410464248,410464251.0,16,5
410480721,410464248.0,16,2
410480721,410465917.0,16,1
410480716,410480724.0,16,1
410480716,410466111.0,16,1
410480716,410466111.0,16,4
410465916,410464251.0,16,8
410465916,410464251.0,16,4
410465916,410465915.0,16,1
410466111,410464251.0,16,5
410462762,410464251.0,16,16
410465915,410466111.0,16,4
410465915,410466111.0,16,1
410465915,410462762.0,16,5
410465917,410464251.0,16,3
410465917,410464251.0,16,2
410465917,410462762.0,16,1
410465917,410465915.0,16,2
410465917,410465915.0,16,2
