,time,meanWaitTime
0,656.0,450.75
0,876.0,561.6
0,884.0,569.6
0,911.0,596.6
0,965.0,650.6
0,980.0,665.6
0,1168.0,853.6
0,1177.0,862.6
0,1201.0,867.0
0,1221.0,887.0
0,1267.0,785.1666666666666
0,1389.0,836.2
0,1443.0,890.2
0,1447.0,894.2
0,1458.0,905.2
0,1483.0,898.0
0,1513.0,928.0
0,1604.0,1019.0
0,1613.0,1028.0
0,1627.0,1042.0
0,1631.0,1046.0
0,1654.0,1069.0
0,1669.0,1084.0
0,1801.0,1271.3333333333333
0,1811.0,1281.3333333333333
0,1833.0,1303.3333333333333
0,1856.0,1326.3333333333333
0,1933.0,1061.0
0,1977.0,1105.0
0,2009.0,1137.0
0,2049.0,1177.0
0,2054.0,1182.0
0,2089.0,1217.0
0,2118.0,1246.0
0,2123.0,1251.0
0,2153.0,1281.0
0,2188.0,1316.0
0,2193.0,1321.0
0,2280.0,1408.0
0,2336.0,1182.0
0,2378.0,1224.0
0,2401.0,1247.0
0,2421.0,1267.0
0,2456.0,1302.0
0,2467.0,1313.0
0,2523.0,1369.0
0,2537.0,1383.0
0,2539.0,1385.0
0,2556.0,1402.0
0,2615.0,1222.0
0,2654.0,1261.0
0,2657.0,1264.0
0,2658.0,1265.0
0,2684.0,1289.5
0,2691.0,1296.5
0,2697.0,1302.5
0,2776.0,1381.5
0,2779.0,1384.5
0,2793.0,1398.5
0,2825.0,1430.5
0,2837.0,1442.5
0,2899.0,1504.5
0,2906.0,1511.5
0,2977.0,1582.5
0,2989.0,1594.5
0,3001.0,1606.5
0,3007.0,1612.5
0,3018.0,1623.5
0,3034.0,1639.5
0,3054.0,1659.5
0,3057.0,1662.5
0,3075.0,1441.2857142857142
0,3100.0,1466.2857142857142
0,3117.0,1483.2857142857142
0,3132.0,1498.2857142857142
0,3150.0,1516.2857142857142
0,3158.0,1524.2857142857142
0,3161.0,1527.2857142857142
0,3185.0,1551.2857142857142
0,3213.0,1579.2857142857142
0,3249.0,1615.2857142857142
0,3252.0,1618.2857142857142
0,3256.0,1622.2857142857142
0,3277.0,1643.2857142857142
0,3285.0,1651.2857142857142
0,3290.0,1656.2857142857142
