,time,meanWaitTime
0,312.0,129.63636363636363
0,601.0,334.46666666666664
0,664.0,412.7857142857143
0,838.0,495.3125
0,858.0,515.3125
0,885.0,544.4666666666667
0,913.0,602.7857142857143
0,960.0,608.4285714285714
0,976.0,624.4285714285714
0,1030.0,612.8571428571429
0,1181.0,606.4444444444445
0,1195.0,620.4444444444445
0,1201.0,626.4444444444445
0,1224.0,674.4705882352941
0,1256.0,741.1875
0,1371.0,788.6875
0,1454.0,800.5625
0,1460.0,833.7333333333333
0,1508.0,773.8823529411765
0,1656.0,702.1304347826087
0,1693.0,666.5217391304348
0,1777.0,719.4166666666666
0,1786.0,728.4166666666666
0,1801.0,705.7391304347826
0,1815.0,742.5
0,1864.0,810.952380952381
0,1866.0,812.952380952381
0,1897.0,820.0
0,1933.0,796.8571428571429
0,1969.0,777.0909090909091
0,2013.0,797.3181818181819
0,2056.0,804.1304347826087
0,2078.0,838.5
0,2085.0,875.3333333333334
0,2090.0,880.3333333333334
0,2102.0,864.4285714285714
0,2120.0,842.7272727272727
0,2142.0,839.0909090909091
0,2167.0,864.0909090909091
0,2172.0,800.0
0,2198.0,842.1428571428571
0,2222.0,866.0952380952381
0,2240.0,859.3333333333334
0,2273.0,816.1304347826087
0,2279.0,768.9166666666666
0,2292.0,795.3478260869565
0,2341.0,810.4166666666666
0,2343.0,812.4166666666666
0,2365.0,742.4583333333334
0,2376.0,774.695652173913
0,2391.0,789.695652173913
0,2398.0,750.2727272727273
0,2401.0,753.2727272727273
0,2434.0,766.3636363636364
0,2464.0,825.9047619047619
0,2472.0,851.9
0,2478.0,857.9
0,2509.0,812.15
0,2577.0,841.1428571428571
0,2578.0,842.1428571428571
0,2617.0,811.3636363636364
0,2631.0,840.4285714285714
0,2657.0,879.3
0,2671.0,926.421052631579
0,2685.0,968.4444444444445
0,2691.0,923.4736842105264
0,2711.0,964.8888888888889
0,2713.0,966.8888888888889
0,2749.0,959.5
0,2782.0,962.125
0,2788.0,970.4
0,2813.0,879.2352941176471
0,2819.0,885.2352941176471
0,2833.0,825.0625
0,2839.0,831.0625
0,2865.0,762.8888888888889
0,2931.0,848.2941176470588
0,2958.0,716.0
0,2991.0,686.8235294117648
0,2992.0,687.8235294117648
0,2997.0,733.25
0,3026.0,693.2941176470588
0,3064.0,568.1904761904761
0,3067.0,571.1904761904761
0,3077.0,458.25
0,3079.0,477.63157894736844
0,3082.0,456.7
0,3104.0,492.6111111111111
0,3132.0,471.8421052631579
0,3135.0,474.8421052631579
0,3169.0,558.6470588235294
0,3176.0,565.6470588235294
0,3194.0,552.0555555555555
0,3201.0,568.7058823529412
0,3208.0,484.5625
0,3209.0,485.5625
0,3214.0,490.5625
