,time,meanWaitTime
0,601.0,61.48192771084337
0,639.0,65.60240963855422
0,664.0,67.3855421686747
0,734.0,76.57831325301204
0,914.0,114.855421686747
0,968.0,126.75903614457832
0,1078.0,144.55421686746988
0,1173.0,164.6024096385542
0,1201.0,158.80722891566265
0,1221.0,160.3734939759036
0,1244.0,166.74698795180723
0,1261.0,169.20481927710844
0,1264.0,170.0
0,1266.0,170.53012048192772
0,1351.0,161.710843373494
0,1382.0,166.25301204819277
0,1418.0,161.10843373493975
0,1421.0,162.0120481927711
0,1471.0,163.18072289156626
0,1508.0,162.0120481927711
0,1574.0,177.0722891566265
0,1625.0,185.83132530120483
0,1669.0,197.6987951807229
0,1688.0,197.20481927710844
0,1765.0,211.85542168674698
0,1778.0,215.9156626506024
0,1790.0,219.3012048192771
0,1794.0,215.10843373493975
0,1818.0,210.95180722891567
0,1849.0,220.0120481927711
0,1851.0,220.6144578313253
0,1881.0,219.84337349397592
0,1932.0,227.87951807228916
0,1970.0,236.63855421686748
0,1989.0,242.13253012048193
0,1998.0,244.73493975903614
0,2026.0,253.0
0,2087.0,267.4698795180723
0,2088.0,267.7831325301205
0,2098.0,263.49397590361446
0,2112.0,267.12048192771084
0,2120.0,263.12048192771084
0,2144.0,270.34939759036143
0,2173.0,279.32530120481925
0,2215.0,282.93975903614455
0,2217.0,283.51807228915663
0,2299.0,307.69879518072287
0,2333.0,311.13253012048193
0,2360.0,319.49397590361446
0,2401.0,305.6265060240964
0,2405.0,299.87951807228916
0,2422.0,301.50602409638554
0,2474.0,313.0722891566265
0,2490.0,304.0240963855422
0,2518.0,312.7951807228916
0,2546.0,321.7710843373494
0,2563.0,327.50602409638554
0,2578.0,312.89156626506025
0,2587.0,316.03614457831327
0,2599.0,320.2289156626506
0,2616.0,321.6024096385542
0,2631.0,326.66265060240966
0,2653.0,324.7951807228916
0,2677.0,328.8313253012048
0,2685.0,325.89156626506025
0,2693.0,326.49397590361446
0,2712.0,324.7831325301205
0,2738.0,328.73493975903614
0,2758.0,334.6024096385542
0,2775.0,329.7831325301205
0,2784.0,322.421686746988
0,2844.0,328.2048192771084
0,2879.0,307.71084337349396
0,2889.0,310.8433734939759
0,2940.0,320.9759036144578
0,2953.0,325.04819277108436
0,2980.0,301.0722891566265
0,3001.0,307.90361445783134
0,3003.0,305.51807228915663
0,3015.0,302.49397590361446
0,3020.0,304.0
0,3065.0,306.7469879518072
0,3069.0,308.0
0,3070.0,308.31325301204816
0,3084.0,307.49397590361446
0,3091.0,288.6265060240964
0,3107.0,282.56626506024094
0,3126.0,288.51807228915663
0,3127.0,288.8313253012048
0,3179.0,271.33734939759034
0,3180.0,271.66265060240966
0,3181.0,271.9879518072289
0,3199.0,272.4578313253012
0,3200.0,272.7590361445783
0,3214.0,247.43373493975903
0,3223.0,223.87951807228916
0,3267.0,233.3132530120482
0,3281.0,233.0722891566265
0,3285.0,234.2289156626506
0,3313.0,235.289156626506
0,3370.0,249.48192771084337
0,3375.0,243.2289156626506
0,3396.0,237.63855421686748
0,3411.0,238.03614457831324
0,3413.0,238.57831325301206
0,3425.0,202.33734939759037
0,3451.0,192.12048192771084
0,3466.0,196.4578313253012
0,3483.0,196.57831325301206
0,3521.0,208.24096385542168
0,3543.0,212.86746987951807
0,3567.0,212.83132530120483
0,3580.0,216.59036144578315
0,3593.0,213.49397590361446
0,3599.0,215.19277108433735
0,3601.0,215.7710843373494
0,3615.0,214.14457831325302
0,3620.0,215.53012048192772
0,3651.0,218.48192771084337
0,3668.0,218.44578313253012
0,3673.0,219.83132530120483
0,3680.0,214.83132530120483
0,3701.0,191.79518072289156
0,3707.0,190.72289156626505
0,3746.0,200.87951807228916
0,3747.0,201.15662650602408
0,3758.0,204.27710843373495
0,3770.0,207.85542168674698
0,3777.0,205.0843373493976
0,3789.0,208.6024096385542
0,3793.0,209.80722891566265
0,3814.0,210.85542168674698
0,3821.0,206.16867469879517
0,3838.0,204.27710843373495
0,3842.0,205.43373493975903
0,3854.0,205.9156626506024
0,3858.0,207.16867469879517
0,3879.0,203.46987951807228
0,3884.0,197.85542168674698
0,3887.0,198.75903614457832
0,3906.0,198.32530120481928
0,3913.0,200.34939759036143
0,3915.0,200.9277108433735
0,3928.0,198.27710843373495
0,3943.0,202.32530120481928
0,3950.0,201.9879518072289
0,3970.0,207.289156626506
0,3973.0,208.0843373493976
0,3978.0,209.42168674698794
0,4007.0,207.63855421686748
0,4019.0,211.13253012048193
0,4025.0,205.67469879518072
0,4028.0,206.5421686746988
0,4047.0,200.84337349397592
0,4077.0,209.51807228915663
0,4092.0,211.10843373493975
0,4127.0,221.3012048192771
0,4145.0,220.87951807228916
0,4150.0,222.36144578313252
0,4152.0,197.57831325301206
0,4196.0,210.73493975903614
0,4201.0,212.24096385542168
0,4203.0,208.06024096385542
0,4255.0,219.65060240963857
0,4256.0,219.96385542168676
0,4264.0,172.57831325301206
0,4268.0,173.73493975903614
0,4272.0,172.26506024096386
0,4278.0,170.3855421686747
0,4295.0,167.43373493975903
0,4334.0,171.73493975903614
0,4366.0,179.9879518072289
0,4380.0,184.04819277108433
0,4382.0,184.65060240963857
0,4391.0,178.97590361445782
0,4394.0,179.80722891566265
0,4416.0,178.78313253012047
0,4419.0,179.57831325301206
0,4420.0,179.84337349397592
0,4440.0,167.93975903614458
0,4454.0,171.3132530120482
0,4461.0,173.0843373493976
0,4481.0,166.3132530120482
0,4489.0,162.0722891566265
0,4490.0,162.3012048192771
0,4498.0,151.51807228915663
0,4520.0,156.19277108433735
0,4541.0,155.0722891566265
0,4556.0,158.3132530120482
0,4571.0,156.14457831325302
0,4573.0,156.55421686746988
0,4577.0,157.3734939759036
0,4582.0,149.67469879518072
0,4614.0,145.4578313253012
0,4629.0,147.80722891566265
0,4630.0,147.96385542168676
0,4639.0,143.44578313253012
0,4642.0,143.87951807228916
0,4647.0,144.6024096385542
0,4669.0,145.2289156626506
0,4680.0,146.87951807228916
0,4751.0,153.0120481927711
0,4755.0,153.78313253012047
0,4761.0,155.09638554216866
0,4762.0,149.86746987951807
0,4768.0,151.26506024096386
0,4770.0,151.74698795180723
0,4777.0,109.83132530120481
