,time,meanWaitTime,action,dispersion,headwaySD
0,16215.0,60.59036144578313,[0.],20.384391863843916,507.98084621949374
0,16229.0,56.9277108433735,[1.],20.681868855781897,510.0311387825951
0,16240.0,59.57831325301205,[0.],20.74822045962985,515.0432522776777
0,16249.0,61.83132530120482,[0.],20.867385721623016,515.7085229258993
0,16262.0,57.89156626506024,[0.],20.793816543816543,513.192805174106
0,16277.0,56.33734939759036,[0.],20.526283240568947,506.26163981141775
0,16286.0,58.72289156626506,[0.28747004],20.57855000517117,508.7540165909456
0,16287.0,59.0,[1.],20.57855000517117,509.4679787583212
0,16290.0,59.83132530120482,[0.],20.57855000517117,511.7859589972355
0,16292.0,59.795180722891565,[0.],20.783328162167752,514.2038677610686
0,16303.0,58.373493975903614,[0.],20.2368009996876,513.5374567125505
0,16311.0,60.397590361445786,[0.],20.387752962147417,519.1311629199652
0,16325.0,56.36144578313253,[0.],20.14078282828284,519.0013050217414
0,16326.0,56.65060240963855,[0.],20.14078282828284,519.0731706102495
0,16333.0,58.674698795180724,[0.],20.293460925039874,522.4537921050378
0,16334.0,58.963855421686745,[0.03144585],20.293460925039874,522.8174789490469
0,16367.0,68.86746987951807,[0.],20.525467440361044,508.7486283225219
0,16386.0,67.4578313253012,[0.],20.3213383838384,509.61370504260293
0,16388.0,68.03614457831326,[0.00279813],20.3213383838384,509.7469955968084
0,16409.0,71.6144578313253,[0.],20.408514207822158,436.222828969695
0,16414.0,73.0,[0.],20.408514207822158,435.46232827209565
0,16415.0,70.6987951807229,[0.],20.069323370693223,435.09413856326887
0,16423.0,67.32530120481928,[0.],19.33622918605854,430.8927345870512
0,16427.0,68.01204819277109,[0.],19.41063698206555,429.3836483117319
0,16431.0,68.97590361445783,[0.5547604],19.41063698206555,428.3260986418805
0,16434.0,66.16867469879519,[0.],19.41063698206555,428.82864976778706
0,16438.0,62.626506024096386,[1.],19.321623009758603,430.1153449668865
0,16448.0,57.30120481927711,[0.],18.77798392084106,434.6528801421732
0,16473.0,58.66265060240964,[0.],18.745351823317925,426.3732333856341
0,16505.0,61.72289156626506,[1.],18.841113841113835,418.4439855532319
0,16517.0,64.6144578313253,[0.],18.87416538263996,415.8584525596088
0,16527.0,66.6987951807229,[0.],18.82760032760032,416.9540762725438
0,16532.0,68.10843373493977,[0.],18.908063687724706,418.53754613173214
0,16536.0,69.26506024096386,[0.],18.908063687724706,420.1442320738175
0,16539.0,70.13253012048193,[0.],18.859616573902287,420.0458476047844
0,16553.0,67.73493975903614,[0.],18.71315898713158,413.35286872403367
0,16557.0,68.8433734939759,[0.],18.825914315569488,414.0416633704945
0,16572.0,63.0,[0.37785378],18.36814086814086,408.47780578348807
0,16587.0,63.51807228915663,[0.],18.467293625914316,399.2800323333363
0,16614.0,70.02409638554217,[0.],18.803519061583582,392.7745913484709
0,16622.0,65.08433734939759,[0.],19.018656314029972,391.75241555973673
0,16626.0,66.0,[0.],18.915151515151518,390.82356781184313
0,16627.0,66.2289156626506,[0.],18.915151515151518,390.6082436650636
0,16639.0,68.97590361445783,[0.12493238],19.15810276679842,390.75829391565804
0,16648.0,71.10843373493977,[0.],19.103030303030287,390.52010527369447
0,16654.0,72.55421686746988,[0.],19.27672327672329,416.84255893215857
0,16656.0,73.03614457831326,[0.],19.27672327672329,416.380265864394
0,16658.0,73.51807228915662,[0.27840322],19.27672327672329,416.78479215585764
0,16661.0,67.48192771084338,[0.],19.23711568237116,417.70903326664217
0,16665.0,62.66265060240964,[0.],18.360573241439656,419.0654778663302
0,16670.0,57.6144578313253,[0.],18.26818709745538,419.156327337814
0,16671.0,57.30120481927711,[0.],18.339310055573023,419.16703613309653
0,16681.0,50.42168674698795,[0.],18.41863843918638,407.99872275341136
0,16685.0,51.24096385542169,[0.],18.46933498810632,410.61406587940945
0,16690.0,46.602409638554214,[0.],17.81901776384535,412.0851458752452
0,16699.0,46.18072289156626,[0.],17.824429865666975,414.81610896429817
0,16738.0,51.46987951807229,[0.],18.030615432677283,411.8049765627676
0,16743.0,44.963855421686745,[0.],18.030615432677283,411.30028298289767
0,16752.0,43.506024096385545,[0.4833979],17.88230427138277,408.8693517147298
0,16768.0,46.59036144578313,[0.09570014],17.755701343330205,398.6501174203741
0,16796.0,52.46987951807229,[0.],17.633838383838395,397.6755388358141
0,16797.0,52.68674698795181,[0.],17.633838383838395,397.69272188849806
0,16812.0,55.98795180722892,[0.],17.696969696969695,580.2707443977348
0,16814.0,56.44578313253012,[0.],17.696969696969695,580.4302177717572
0,16832.0,54.55421686746988,[0.],18.018648018648033,592.9675638946088
0,16846.0,57.91566265060241,[0.],18.10398724082935,591.599384504235
0,16867.0,63.57831325301205,[0.34489334],17.992530943235167,592.0500105297302
0,16870.0,64.40963855421687,[0.],17.992530943235167,582.8847214911558
0,16878.0,57.16867469879518,[0.29058874],17.992530943235167,582.2178263133324
0,16881.0,58.0,[0.39234975],17.992530943235167,582.534125334775
0,16889.0,54.855421686746986,[0.],18.099935525467433,581.7904219371278
0,16895.0,56.44578313253012,[0.09168088],18.208948692703192,578.9627503338896
0,16909.0,53.0,[0.],19.20895364797802,575.4227921456436
0,16924.0,53.397590361445786,[0.],19.115569487983265,571.7161555687456
0,16946.0,58.325301204819276,[0.],18.925505050505073,570.6553882674397
0,16949.0,59.12048192771084,[0.],18.925505050505073,570.9197772705867
0,16958.0,61.506024096385545,[0.52019686],19.177671451355675,570.4522253276056
0,16959.0,61.7710843373494,[0.],19.177671451355675,570.2884051128574
0,16967.0,60.86746987951807,[0.],18.655666990186546,564.8129413402323
0,16974.0,62.75903614457831,[0.],18.55262300423591,563.0326531175963
0,16978.0,57.3855421686747,[0.],18.4508658008658,561.6715925934035
0,16987.0,56.93975903614458,[0.],18.531117627891824,611.9148917296957
0,16990.0,57.734939759036145,[0.],18.531117627891824,608.0376719322079
0,17027.0,67.5421686746988,[0.],18.504977573569622,594.9090764493079
0,17029.0,68.08433734939759,[0.],18.504977573569622,594.8012508992592
0,17048.0,71.0,[0.],18.03491436100132,604.4103454447205
0,17051.0,71.86746987951807,[0.],18.03491436100132,626.5854759265454
0,17062.0,60.71084337349398,[0.],18.52943722943723,623.5459871128025
0,17068.0,55.0722891566265,[0.],18.30943235168587,623.511600323192
0,17069.0,55.33734939759036,[0.],18.30943235168587,623.8602889735585
0,17072.0,56.13253012048193,[0.],18.2687653924403,623.3081315319334
0,17090.0,61.096385542168676,[0.22725874],18.816399286987508,631.9549262630156
0,17132.0,74.46987951807229,[0.],18.824779156882492,634.2643801094358
0,17134.0,75.16867469879519,[0.],18.824779156882492,634.5565494043743
0,17137.0,76.21686746987952,[0.],18.824779156882492,634.9525661045567
0,17143.0,78.3132530120482,[1.],18.87822462543651,633.1940276646103
0,17146.0,79.36144578313252,[0.],18.87822462543651,631.5376185231834
0,17149.0,78.12048192771084,[0.],18.810774410774396,665.561529844579
0,17156.0,79.08433734939759,[0.],18.588552188552175,661.5611626048888
0,17162.0,80.04819277108433,[0.],18.588552188552175,656.3026537498324
0,17164.0,80.67469879518072,[0.41809338],18.588552188552175,654.1214284863377
0,17188.0,84.144578313253,[0.],18.86262626262625,667.490036302732
0,17189.0,84.44578313253012,[0.],18.86262626262625,667.3285943287806
0,17224.0,90.6867469879518,[0.],18.736218271273636,653.965113755465
0,17233.0,86.96385542168674,[0.],18.368247694334652,633.4988488837587
0,17238.0,88.53012048192771,[0.],18.368247694334652,633.3804070972617
0,17282.0,91.21686746987952,[0.],18.353939393939385,593.5911763973854
0,17284.0,91.81927710843374,[0.],18.353939393939385,593.7328222422534
0,17285.0,92.12048192771084,[0.],18.353939393939385,593.8881339530994
0,17287.0,92.72289156626506,[0.21596813],18.353939393939385,594.2905386536943
0,17295.0,85.50602409638554,[0.],17.99868247694335,604.137747475048
0,17305.0,84.06024096385542,[0.14372867],17.615151515151513,610.755573840296
0,17308.0,84.92771084337349,[0.],17.615151515151513,607.5902090075524
0,17316.0,75.12048192771084,[0.],17.25955204216074,611.0825549124708
0,17322.0,76.78313253012048,[0.53278387],17.197575757575745,616.9941335305392
0,17330.0,78.03614457831326,[0.01062655],17.164122981641224,614.0835179300336
0,17338.0,77.62650602409639,[0.],16.938190569959513,615.8379934842476
0,17355.0,76.33734939759036,[0.],17.496503496503507,598.8410968759333
0,17363.0,78.6867469879518,[0.4955002],17.500222816399283,597.1535750478737
0,17370.0,73.6867469879518,[0.],17.06389986824769,595.8856073949
0,17398.0,81.90361445783132,[0.00346309],16.85755363857553,590.6840531865789
0,17427.0,90.63855421686748,[0.],17.060941518506098,573.085245818249
0,17436.0,91.86746987951807,[1.],17.007575757575754,571.4104921981542
0,17440.0,93.07228915662651,[0.],17.007575757575754,572.6006082970363
0,17444.0,83.13253012048193,[0.29970098],16.521347302016448,578.1103141427049
0,17447.0,84.03614457831326,[0.],16.572012257405525,582.5091281460353
0,17460.0,79.5421686746988,[0.],16.595205789235635,580.6154851443148
0,17466.0,81.27710843373494,[0.96221143],16.345408976987923,582.5251395406832
0,17477.0,84.4578313253012,[0.],16.292660444751718,573.3235608404025
0,17498.0,82.65060240963855,[0.],16.292660444751718,574.2814367004804
0,17504.0,81.51807228915662,[0.38690513],16.49072817729534,574.3110456669054
0,17506.0,78.42168674698796,[0.],16.691937828469193,574.0907325800993
0,17509.0,76.74698795180723,[0.],16.573752228163993,574.4400508521394
0,17532.0,76.80722891566265,[0.],16.338994338994347,568.8797660932607
0,17556.0,82.74698795180723,[0.],16.35316399286988,563.9779075221323
0,17557.0,83.0,[0.],16.35316399286988,564.018378187602
0,17559.0,83.53012048192771,[0.],16.35316399286988,565.11378879277
0,17561.0,74.24096385542168,[0.],16.66777261667772,567.7120142258452
0,17567.0,72.90361445783132,[0.],16.58028041610131,571.6880698192167
0,17570.0,73.62650602409639,[0.],16.58028041610131,570.6952412504398
0,17575.0,62.493975903614455,[0.],16.351515151515144,569.9263500204218
0,17577.0,62.9277108433735,[0.],16.351515151515144,570.5896844877522
0,17591.0,55.27710843373494,[0.],16.284848484848478,569.4383100173799
0,17595.0,56.18072289156626,[1.],16.284848484848478,567.713313170579
0,17628.0,64.6987951807229,[0.],16.363862505653547,529.475340805316
0,17656.0,72.25301204819277,[0.],16.4732285258601,500.2583745354693
0,17669.0,76.24096385542168,[0.478678],16.490379075930413,491.7729961010725
0,17672.0,77.18072289156626,[0.],16.490379075930413,489.9563878161061
0,17676.0,71.3012048192771,[0.],16.766461608566868,495.61722293123836
0,17687.0,74.1566265060241,[0.],16.646918624446712,486.1364306662978
0,17694.0,76.18072289156626,[0.],16.668717247664613,574.2669303935547
0,17700.0,70.95180722891567,[0.],16.73680626489615,573.8241238444562
0,17701.0,71.24096385542168,[0.],16.73680626489615,573.9487083129425
0,17703.0,71.81927710843374,[0.27244958],16.73680626489615,574.0855173849228
0,17724.0,57.63855421686747,[0.],16.331692375013663,573.0451966713624
0,17735.0,57.024096385542165,[0.],16.28658008658009,572.4014168700062
0,17750.0,55.86746987951807,[0.],16.17689260092087,572.1935700669821
0,17753.0,56.626506024096386,[0.],16.17689260092087,572.1299078213374
0,17763.0,59.21686746987952,[1.],16.374318726836712,574.4216061720693
0,17765.0,59.74698795180723,[0.32790297],16.374318726836712,575.2505790896997
0,17766.0,60.01204819277108,[0.],16.374318726836712,575.0051424279087
0,17768.0,60.54216867469879,[0.],16.374318726836712,573.4175891035696
0,17785.0,58.12048192771084,[0.],16.05521885521885,567.7857574340593
0,17789.0,59.13253012048193,[0.],16.05521885521885,563.0756425933337
0,17791.0,52.68674698795181,[0.],15.735757575757571,560.0718034966537
0,17802.0,49.24096385542169,[0.7750734],16.317523056653492,548.5738500508438
0,17807.0,50.3855421686747,[0.],16.383101083831008,548.0187440415666
0,17815.0,52.27710843373494,[0.37731186],16.50757575757575,550.7803809643773
0,17829.0,51.036144578313255,[0.],16.201581027667984,550.2171073002344
0,17836.0,49.204819277108435,[0.],16.198094014348428,547.0774927634924
0,17867.0,49.602409638554214,[0.],16.32634032634034,550.3123378840645
0,17890.0,55.36144578313253,[0.],16.41977671451356,565.8587531619271
0,17893.0,56.12048192771084,[0.],16.41977671451356,565.5175197413865
0,17906.0,59.48192771084337,[0.],16.53731662918942,567.8756792998411
0,17908.0,60.01204819277108,[0.],16.53731662918942,567.8907482805541
0,17917.0,57.89156626506024,[0.],16.217883055911223,564.9670893690759
0,17918.0,58.144578313253014,[0.],16.217883055911223,564.7162290613458
0,17920.0,58.65060240963855,[0.],16.217883055911223,564.2730576423851
0,17926.0,46.95180722891566,[0.669428],16.79832810867293,590.2211317359074
0,17981.0,56.71084337349398,[0.],17.02272727272729,593.7660782169238
0,17983.0,57.265060240963855,[0.],17.02272727272729,594.0645400721316
0,17991.0,54.506024096385545,[0.],16.944145285608688,590.4357517574381
0,17992.0,54.7710843373494,[0.],16.944145285608688,590.1349231300912
0,18001.0,57.1566265060241,[0.],17.016267942583738,588.6744683859783
0,18026.0,63.78313253012048,[0.],17.055911224925307,585.8341898465834
0,18031.0,61.433734939759034,[0.],17.055911224925307,586.5337530579496
0,18045.0,64.97590361445783,[0.],17.13802334297034,594.7260105748267
0,18049.0,65.98795180722891,[0.],17.13802334297034,594.0126754458626
0,18051.0,62.75903614457831,[0.],17.17794970986459,592.9744598784366
0,18061.0,59.1566265060241,[0.],17.388197767145147,589.4729893705346
0,18070.0,61.325301204819276,[0.],17.33760136577038,601.6456994001113
0,18077.0,63.01204819277108,[0.],16.96883424997303,606.1237583684074
0,18098.0,68.07228915662651,[0.],16.695992179863147,611.9168432022888
0,18100.0,68.56626506024097,[0.],16.695992179863147,611.5069349820288
0,18108.0,68.13253012048193,[0.19654456],16.59563375692408,609.2833785566118
0,18113.0,69.4578313253012,[0.],16.30281150858767,607.0808662902791
0,18125.0,72.63855421686748,[0.],16.223320158102766,604.9723375160153
0,18134.0,75.13253012048193,[0.],16.176693404634577,604.9631555899222
0,18136.0,75.6867469879518,[0.],16.176693404634577,558.7852351470227
0,18144.0,72.02409638554217,[0.],16.23437325282344,563.6064170317636
0,18163.0,77.51807228915662,[0.],15.698792435634541,577.4770350770693
