,time,meanWaitTime,action,dispersion,headwaySD
0,16207.0,58.795180722891565,Skip,20.145330859616568,512.6716994390009
0,16215.0,60.72289156626506,No action,20.25773089254318,509.24159075522425
0,16229.0,64.20481927710843,Skip,20.25773089254318,509.4281787768532
0,16240.0,67.12048192771084,Hold,20.322748028227476,516.5813823338384
0,16249.0,69.51807228915662,Hold,20.436195868721814,522.9839949641155
0,16262.0,65.60240963855422,No action,20.363845350052237,529.7129094757605
0,16277.0,64.04819277108433,Hold,20.085227272727277,533.8288665142518
0,16286.0,66.42168674698796,Skip,20.085227272727277,537.4920866412286
0,16292.0,68.01204819277109,Skip,20.085227272727277,540.3115354571031
0,16311.0,68.6144578313253,Hold,19.89640348117856,530.6926956911504
0,16325.0,72.1566265060241,Skip,19.89640348117856,520.0975267905824
0,16326.0,72.42168674698796,Hold,19.89640348117856,519.0797697057916
0,16334.0,74.6144578313253,Skip,20.100939710695812,512.5181385835448
0,16335.0,74.89156626506023,No action,20.100939710695812,511.9695083813307
0,16344.0,77.44578313253012,Skip,20.221445221445233,500.9624490038282
0,16349.0,78.92771084337349,Skip,20.221445221445233,497.4845170798689
0,16363.0,83.144578313253,Skip,20.221445221445233,490.8890630382914
0,16367.0,84.34939759036145,No action,20.221445221445233,493.6195759338925
0,16388.0,90.83132530120481,Skip,20.372812633376007,477.8825691756117
0,16395.0,93.02409638554217,Hold,20.311168219295425,481.47218352014545
0,16412.0,98.34939759036145,No action,20.42079154534669,486.62219291744174
0,16421.0,96.95180722891567,Hold,19.990675990676003,486.75517909874566
0,16438.0,98.8433734939759,Hold,19.492530943235163,481.0735752995659
0,16442.0,100.09638554216868,No action,19.492530943235163,479.1217566275432
0,16464.0,93.78313253012048,No action,19.439186384391856,473.9087226210322
0,16467.0,94.65060240963855,Hold,19.439186384391856,473.49640728730077
0,16473.0,92.6987951807229,No action,19.25398313027179,468.5625381317391
0,16505.0,102.10843373493977,Hold,19.19832810867294,446.044192689913
0,16508.0,103.01204819277109,No action,19.19832810867294,445.1202828907698
0,16513.0,104.57831325301204,Skip,19.14207822166299,445.06979166305103
0,16522.0,107.03614457831326,No action,19.032810867293627,445.37753336744106
0,16541.0,112.91566265060241,Skip,19.032810867293627,446.09938905442345
0,16545.0,114.16867469879519,Skip,19.032810867293627,445.8910732476716
0,16556.0,117.6144578313253,Hold,19.464361929150662,444.57078575866336
0,16560.0,118.86746987951807,Skip,19.464361929150662,443.8572790310594
0,16562.0,119.49397590361446,Hold,19.464361929150662,443.45772378289024
0,16574.0,116.06024096385542,Hold,19.312354312354326,438.15950696670376
0,16585.0,119.37349397590361,Skip,19.312354312354326,436.5821975548363
0,16588.0,120.27710843373494,Skip,19.312354312354326,437.25895797421833
0,16626.0,131.95180722891567,Hold,19.395215311004783,499.2194367127948
0,16629.0,132.89156626506025,Hold,19.395215311004783,503.1500731231186
0,16635.0,128.36144578313252,Skip,19.354312354312366,511.77203083851964
0,16637.0,128.9879518072289,No action,19.354312354312366,514.7199760739376
0,16642.0,124.3012048192771,No action,19.28126333760136,521.6903875631396
0,16643.0,124.6144578313253,Hold,19.251097547917336,523.0752301270143
0,16658.0,129.3132530120482,Skip,18.825024437927667,542.5275965738333
0,16661.0,128.25301204819277,No action,18.475822050290134,542.9598035505458
0,16666.0,120.6987951807229,Hold,18.05215922289093,544.7287925357265
0,16683.0,125.6144578313253,No action,17.239296883424995,561.7202113243843
0,16688.0,127.06024096385542,Hold,17.424678439066938,561.5818438971191
0,16702.0,131.2289156626506,Skip,17.424678439066938,575.9156036451259
0,16705.0,132.13253012048193,Hold,17.424678439066938,575.8494433821652
0,16721.0,127.79518072289157,No action,17.227595099935527,577.9958800037041
0,16728.0,124.04819277108433,Hold,17.38429275453496,579.0371352462658
0,16758.0,133.16867469879517,Skip,17.43281086729363,589.748783007529
0,16765.0,135.44578313253012,Skip,17.43281086729363,593.2536710083451
0,16783.0,141.40963855421685,Skip,17.43281086729363,531.8559800519154
0,16791.0,144.10843373493975,Skip,17.647727272727277,536.2850036679192
0,16794.0,145.12048192771084,No action,17.647727272727277,538.242789031515
0,16795.0,145.4578313253012,No action,17.647727272727277,538.8158342494459
0,16845.0,153.3132530120482,Skip,18.094879832810868,550.9445516239207
0,16848.0,154.36144578313252,Skip,18.094879832810868,551.0723901653695
0,16862.0,159.25301204819277,No action,17.911616161616166,549.0626503431723
0,16884.0,166.95180722891567,Hold,17.85135566188197,544.1295556762922
0,16901.0,173.289156626506,Skip,17.85135566188197,540.8702730419352
0,16908.0,170.0843373493976,Hold,17.620103473762008,538.6717507772133
0,16913.0,172.0120481927711,Skip,17.620103473762008,537.0754013843049
0,16919.0,174.32530120481928,Skip,17.620103473762008,535.0723481830811
0,16920.0,174.710843373494,Skip,17.620103473762008,534.838013507268
0,16938.0,167.86746987951807,Hold,17.329004329004324,532.0962834504533
0,16940.0,168.6144578313253,Skip,17.329004329004324,531.9089242454336
0,16941.0,168.9879518072289,No action,17.329004329004324,531.8572183450617
0,16963.0,177.20481927710844,Hold,16.880024737167588,535.4540497752125
0,16966.0,178.32530120481928,No action,16.880024737167588,535.8518977799245
0,16970.0,179.81927710843374,Hold,16.953976626331578,537.0535293110421
0,16980.0,177.86746987951807,No action,16.609758602978946,537.4634194642833
0,16991.0,181.84337349397592,Skip,16.609758602978946,542.0469485064855
0,16995.0,183.289156626506,No action,16.609758602978946,543.9867418194168
0,16996.0,182.46987951807228,Skip,16.537059787059782,544.5200060826166
0,17011.0,171.18072289156626,Hold,18.128787878787882,590.2703243822426
