Boarding Stop,Alighting Stop,Hour,Total
410482562,410471030.0,18,1
410482562,410464255.0,18,3
410482568,410464255.0,18,1
410482568,4623289717.0,18,1
410482572,410467564.0,18,1
410482520,410464255.0,18,2
410482520,-410478273.0,18,1
410482520,4623289717.0,18,1
410482520,410459494.0,18,2
410483103,410482568.0,18,1
410486966,1531005322.0,18,1
1855320978,1531005322.0,18,2
410486969,410482520.0,18,2
410486969,1531005322.0,18,1
410486969,410482551.0,18,1
410486969,410464255.0,18,2
4430976208,410486516.0,18,1
4430976208,410459494.0,18,1
410486293,1531005322.0,18,8
410486293,410467571.0,18,1
410486955,410482572.0,18,1
410486955,410486293.0,18,1
410486955,1531005322.0,18,7
410486955,410475114.0,18,3
410486955,410471081.0,18,1
410486955,410478271.0,18,1
410486991,4430976208.0,18,3
410486991,410486293.0,18,1
410486991,1531005322.0,18,11
410486991,410475114.0,18,4
410486991,410471030.0,18,1
410486991,410464255.0,18,1
410486991,410478275.0,18,1
410486991,4623289717.0,18,1
410462293,410486991.0,18,1
410462293,1531005322.0,18,8
410462293,410475114.0,18,1
410462293,410462291.0,18,1
410462293,4623289717.0,18,1
1847853709,410486969.0,18,1
1847853709,410486955.0,18,2
1847853709,1531005322.0,18,1
1847853709,410462291.0,18,5
1847853709,410474760.0,18,1
1847853709,1849631269.0,18,1
1847853709,4623289717.0,18,1
1847853709,410467564.0,18,2
1849631331,410462266.0,18,1
1849631331,1531005322.0,18,2
1849631331,410474348.0,18,3
1849631331,2429952037.0,18,8
1849631331,410464255.0,18,1
1531005322,410482562.0,18,1
1531005322,410482491.0,18,2
1531005322,410482568.0,18,1
1531005322,410482520.0,18,3
1531005322,410483103.0,18,1
1531005322,410464255.0,18,1
1531005322,4623289717.0,18,3
1531005322,1268343846.0,18,1
1531005322,410467574.0,18,1
410475114,1531005322.0,18,2
410462291,4430976208.0,18,1
410462291,410486955.0,18,1
410462291,1531005322.0,18,16
410462211,410486293.0,18,1
410462211,1531005322.0,18,8
410462211,410475114.0,18,2
410462211,410470959.0,18,1
410462211,410464255.0,18,1
410474760,2429952037.0,18,4
410474760,410470959.0,18,1
410474348,410486955.0,18,2
410474348,410462293.0,18,1
410474348,2429952037.0,18,1
410474348,410464255.0,18,2
2429952037,410486516.0,18,3
2429952037,410486955.0,18,1
2429952037,410486991.0,18,2
2429952037,410462293.0,18,1
2429952037,410462291.0,18,1
2429952037,410462211.0,18,1
2429952037,1849631273.0,18,1
2429952037,4623289717.0,18,1
1849631269,410462211.0,18,1
1849631269,2429952037.0,18,1
1849631269,410471030.0,18,1
1849631273,410486955.0,18,2
1849631273,1531005322.0,18,2
410471030,410478271.0,18,1
410471081,410471005.0,18,1
410471081,410464255.0,18,1
410471081,410467553.0,18,1
410471081,410467567.0,18,3
410482570,410464255.0,18,1
410482570,4623289717.0,18,2
410482564,410478275.0,18,1
410464255,4623289717.0,18,1
410464255,410467553.0,18,1
410464255,410467567.0,18,1
410464255,410481781.0,18,2
410464255,410481783.0,18,1
-1849457018,4623289717.0,18,3
-410478273,4623289717.0,18,1
-410478274,4623289717.0,18,6
-410478274,410467564.0,18,2
-410478274,410478271.0,18,1
-410478274,410459494.0,18,2
-410478274,410467567.0,18,1
-410478274,410481781.0,18,1
410478275,4623289717.0,18,6
410478275,410467564.0,18,1
410478275,410478271.0,18,1
410478275,410467574.0,18,1
410478275,410467562.0,18,1
410478275,410467567.0,18,1
410478275,410481815.0,18,1
4623289717,410467564.0,18,1
4623289717,410467574.0,18,2
4623289717,410467562.0,18,4
4623289717,410467567.0,18,3
4623289717,410467571.0,18,1
4623289717,1847713996.0,18,2
4623289717,410481781.0,18,1
4623289717,410481783.0,18,2
4623289717,410482047.0,18,1
410459494,4623289717.0,18,1
410459494,410467564.0,18,1
410459494,410467571.0,18,1
