Boarding Stop,Alighting Stop,Hour,Total
410482491,410464255,19,1
410482572,410464255,19,1
410482520,410478275,19,1
410483103,410464255,19,1
410486966,1531005322,19,1
1855320978,1531005322,19,4
1855320978,410467553,19,1
410486969,1531005322,19,3
410486293,1531005322,19,1
410486991,410483103,19,1
410486991,4430976208,19,1
410486991,1531005322,19,5
410486991,410475114,19,1
410486991,410471030,19,1
410486991,410464255,19,1
410486991,410467564,19,2
410462293,4430976208,19,1
410462293,410486991,19,1
410462266,1531005322,19,2
410462266,410482570,19,1
410462266,4623289717,19,2
1847853709,410486991,19,2
1847853709,410462266,19,4
1849631331,410471030,19,1
1531005322,410482568,19,7
1531005322,410482520,19,10
1531005322,410482551,19,2
1531005322,410482570,19,1
1531005322,410467566,19,1
1531005322,410478271,19,1
1531005322,410467562,19,1
1531005322,410481781,19,1
410475114,410482572,19,2
410475114,410482564,19,1
410475114,410464255,19,1
410475114,410467574,19,1
410462291,4430976208,19,1
410462291,410486293,19,1
410462291,1531005322,19,10
410462291,410482047,19,1
410462211,4430976208,19,1
410474760,410467564,19,1
410474348,1855320978,19,1
410474348,410486293,19,1
410474348,410462266,19,1
410474348,410462211,19,1
410474348,2429952037,19,2
2429952037,410486516,19,1
2429952037,410486991,19,2
2429952037,410462293,19,1
2429952037,410462291,19,6
2429952037,410462211,19,4
2429952037,1849631273,19,2
1849631269,410462293,19,3
1849631269,410475114,19,1
1849631269,2429952037,19,1
1849631269,410471030,19,1
1849631269,410482564,19,1
1849631269,4623289717,19,1
1849631273,1531005322,19,1
1849631273,4623289717,19,2
410471030,410464255,19,3
410471030,4623289717,19,1
410471081,410467567,19,1
410471005,410464255,19,1
410471005,410478275,19,1
410464255,-1849457018,19,1
410464255,410467564,19,1
410464255,410459494,19,3
410464255,410467562,19,1
410464255,410467567,19,3
410464255,410481815,19,1
-1849457018,4623289717,19,1
-1849457018,410459494,19,1
-410478274,4623289717,19,2
-410478274,410478271,19,1
-410478274,410459494,19,2
410478275,410467564,19,1
410478275,1268343846,19,1
410478275,410481781,19,1
410478275,410481783,19,1
4623289717,410467564,19,1
4623289717,410467562,19,5
4623289717,410467567,19,3
4623289717,410461658,19,1
4623289717,410481781,19,2
410467553,410467567,19,1
410467553,410481783,19,1
410467566,410481783,19,1
410467564,410481810,19,1
1268343846,410481815,19,1
410459494,4623289717,19,3
410459494,410467566,19,3
410467567,410461658,19,1
