,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,16215.0,264.6842105263158,60.59036144578313,[0.],20.384391863843916,507.98084621949374
0,16229.0,236.4,56.963855421686745,[0.],20.74909090909089,510.0311387825951
0,16240.0,225.36363636363637,59.734939759036145,[0.],20.81564811999594,515.0432522776777
0,16249.0,224.2173913043478,62.13253012048193,[0.],20.935708435708435,514.722615444838
0,16262.0,210.34782608695653,58.28915662650602,[0.],20.86195286195286,512.4824155909549
0,16277.0,214.72727272727272,56.91566265060241,[0.06041739],20.59619928094505,508.0359600331011
0,16286.0,220.8181818181818,58.53012048192771,[0.],20.59619928094505,509.04580768033907
0,16292.0,217.17391304347825,60.18072289156626,[0.],20.71675943104514,510.1404709198848
0,16294.0,219.17391304347825,60.734939759036145,[0.24815193],20.71675943104514,510.466333023952
0,16303.0,229.42857142857142,58.04819277108434,[0.06320871],20.213158987131585,503.0742977583166
0,16311.0,226.8181818181818,60.12048192771084,[0.],20.363845350052237,502.16323341456285
0,16325.0,221.0,55.91566265060241,[0.],20.11785676837579,497.7991379970581
0,16326.0,211.95454545454547,56.18072289156626,[0.],20.11785676837579,497.8279004628366
0,16334.0,219.95454545454547,58.30120481927711,[0.],20.270396270396283,501.0412885470682
0,16350.0,226.0,62.626506024096386,[0.],20.501980940143483,493.1816860188258
0,16367.0,233.5909090909091,61.91566265060241,[0.],20.059127864005905,494.96738887625196
0,16375.0,215.4090909090909,57.096385542168676,[0.24800327],19.877542548775416,494.92945221876533
0,16383.0,232.14285714285714,58.734939759036145,[0.],19.803811308965948,432.8082851739975
0,16388.0,232.52380952380952,58.83132530120482,[0.8864759],19.86182645568311,431.3129944496414
0,16412.0,244.95454545454547,64.92771084337349,[0.],19.76437847866419,420.04653047688805
0,16414.0,246.95454545454547,65.4578313253012,[0.],19.76437847866419,419.5641896300185
0,16416.0,248.95454545454547,65.98795180722891,[0.],19.76437847866419,419.0119999135711
0,16422.0,253.5,61.08433734939759,[0.],19.449221949221943,417.9337069246634
0,16426.0,257.5,62.04819277108434,[0.],19.449221949221943,417.8961230737791
0,16427.0,258.5,62.28915662650602,[0.],19.449221949221943,417.3061920357255
0,16438.0,268.05263157894734,61.36144578313253,[0.26083905],18.669790690409243,413.05962269949566
0,16463.0,236.47619047619048,59.83132530120482,[0.],18.558072189471506,408.13338989081916
0,16468.0,241.47619047619048,61.096385542168676,[0.],18.558072189471506,407.3305609867859
0,16497.0,220.9090909090909,58.55421686746988,[0.],18.53308596165739,401.3935233446536
0,16522.0,245.9090909090909,65.18072289156626,[0.],18.482986865239425,408.82354925642545
0,16527.0,250.9090909090909,66.50602409638554,[0.],18.50767953507679,408.0516814055435
0,16528.0,251.9090909090909,66.7710843373494,[0.],18.50767953507679,407.9025063079559
0,16535.0,239.22727272727272,63.40963855421687,[0.8900137],18.685761726857613,412.18785376903486
0,16536.0,240.22727272727272,63.674698795180724,[0.51435024],18.685761726857613,412.6280471964841
0,16540.0,252.52380952380952,63.89156626506024,[0.],18.14745392064979,412.57786419107094
0,16541.0,253.52380952380952,64.144578313253,[0.],18.14745392064979,412.52270546823314
0,16549.0,237.9047619047619,60.19277108433735,[0.09737712],17.993289294327347,409.2604924950549
0,16555.0,246.85,59.48192771084337,[0.16325992],17.993289294327347,407.0427470079428
0,16558.0,249.85,60.204819277108435,[0.07753728],17.993289294327347,405.75342328394896
0,16578.0,252.42105263157896,57.78313253012048,[0.],17.980282274802818,393.03539156952974
0,16609.0,248.04761904761904,62.75903614457831,[0.],18.98418972332016,392.2459673220675
0,16622.0,269.6,64.96385542168674,[0.],18.90208948692702,394.118312540858
0,16632.0,254.54545454545453,67.46987951807229,[0.],18.749250749250752,397.2193499378053
0,16637.0,235.3181818181818,62.373493975903614,[0.],18.711568237115685,398.27353429994685
0,16641.0,239.3181818181818,63.433734939759034,[0.],18.711568237115685,399.26078545651046
0,16643.0,250.28571428571428,63.325301204819276,[0.],18.94139928698752,399.605120596138
0,16649.0,244.8181818181818,64.89156626506023,[0.],18.914478114478108,400.25573233013705
0,16657.0,221.36363636363637,58.674698795180724,[0.],18.844488844488847,406.05545763091
0,16658.0,212.7391304347826,58.95180722891566,[0.],18.844488844488847,406.4882319594559
0,16659.0,213.7391304347826,59.2289156626506,[0.],18.844488844488847,428.2479039082203
0,16666.0,162.03846153846155,50.75903614457831,[0.],18.596389426176657,426.7957788857027
0,16669.0,171.28,51.59036144578313,[0.28331548],18.629189420708855,425.6111014605618
0,16670.0,172.28,51.89156626506024,[0.22639745],18.629189420708855,425.29055908974584
0,16671.0,155.04347826086956,42.963855421686745,[0.],18.404900064474525,425.00055578730814
0,16684.0,174.54545454545453,46.265060240963855,[0.43314475],17.850114043662433,375.19451520998444
0,16687.0,177.54545454545453,47.06024096385542,[0.3039638],17.850114043662433,396.1168481479755
0,16737.0,194.1818181818182,51.46987951807229,[0.],18.022294372294375,393.0742689679265
0,16753.0,201.2173913043478,55.75903614457831,[0.],17.921798631476054,394.34803779949704
0,16759.0,207.2173913043478,57.42168674698795,[0.],17.827556136908655,393.55639152031176
0,16767.0,215.04545454545453,57.0,[0.],17.75407504649382,389.28090154309996
0,16778.0,218.04761904761904,55.16867469879518,[0.96437204],18.100865800865805,391.4062615979341
0,16798.0,235.0,59.45783132530121,[0.],17.993023762807933,393.182200662212
0,16811.0,248.0,62.74698795180723,[0.48856837],18.172595520421606,568.1122820066154
0,16813.0,250.0,63.25301204819277,[0.],18.172595520421606,569.2263639366025
0,16816.0,241.1,58.096385542168676,[0.],18.172595520421606,572.0105791090001
0,16851.0,258.36842105263156,59.144578313253014,[0.],18.05732414396674,568.2973302183368
0,16870.0,263.9,63.59036144578313,[0.60613596],18.05732414396674,566.596394291477
0,16876.0,269.9,65.03614457831326,[0.06509812],17.988940499889402,567.4579602652865
0,16888.0,238.8095238095238,60.42168674698795,[0.],18.62918942070885,568.7222004390602
0,16894.0,244.8095238095238,61.93975903614458,[0.],18.66731141199225,567.5799154663695
0,16904.0,265.45,63.963855421686745,[0.],18.756397901274223,566.277650634153
0,16916.0,251.1904761904762,63.55421686746988,[0.],18.883424997303987,564.6390392549655
0,16934.0,269.0,64.81927710843374,[0.],18.77369439071565,562.3937754277422
0,16943.0,264.8095238095238,67.0,[0.],18.81936805780221,561.1667436812221
0,16945.0,266.8095238095238,67.50602409638554,[0.40617502],18.81936805780221,561.179783605406
0,16950.0,271.8095238095238,68.7710843373494,[0.5178742],18.936580086580094,559.9100095521892
0,16955.0,274.55,66.1566265060241,[0.],18.25921081316764,561.2903327997294
0,16958.0,277.55,66.87951807228916,[0.],18.25921081316764,563.9667722165941
0,16968.0,287.55,69.28915662650603,[0.],18.557575757575748,565.9963714399717
0,16978.0,297.55,71.6987951807229,[0.],18.426693404634577,560.3921276474856
0,16985.0,299.8,72.24096385542168,[0.5458132],18.177822177822186,541.9779267692089
0,16986.0,300.8,72.48192771084338,[0.05445576],18.177822177822186,540.9368177151955
0,16990.0,292.2105263157895,66.89156626506023,[0.24846208],17.772121212121203,537.9220798106985
0,16994.0,296.2105263157895,67.80722891566265,[0.],17.772121212121203,603.460159586909
0,16996.0,283.4,68.28915662650603,[0.48110694],17.872152178721517,649.4427197451324
0,17022.0,282.65,68.10843373493977,[0.54347014],18.28115085876818,613.4251797336353
0,17025.0,285.65,68.83132530120481,[0.],18.28115085876818,610.1408596695967
0,17030.0,285.6842105263158,65.39759036144578,[0.],18.78656602122305,609.0848391763866
0,17046.0,284.94444444444446,61.795180722891565,[0.],19.00423590746172,613.6068307382783
0,17071.0,267.23809523809524,67.6144578313253,[0.],18.78656602122304,616.5199926680951
0,17078.0,274.23809523809524,69.3855421686747,[0.],18.788537549407117,617.0374190700289
0,17081.0,277.23809523809524,70.144578313253,[0.],18.788537549407117,617.2772786340151
0,17085.0,277.0,66.74698795180723,[0.64562386],18.685482988732073,616.4810845163362
0,17116.0,294.2857142857143,74.4578313253012,[0.],19.560776302349325,598.1328483169822
0,17123.0,293.2,70.65060240963855,[0.],19.297103880129725,593.3028057424826
0,17125.0,295.2,71.13253012048193,[0.09519225],19.297103880129725,591.9303100112649
0,17142.0,261.6363636363636,69.34939759036145,[0.],19.388552188552172,585.7762453233531
0,17147.0,263.8095238095238,66.74698795180723,[0.1600863],19.34138432293415,586.0454102259293
0,17163.0,265.95,64.08433734939759,[0.],19.591741591741602,589.018192878253
0,17171.0,256.5238095238095,64.90361445783132,[0.68413615],19.47069232470693,629.5513957041358
0,17187.0,259.75,62.59036144578313,[0.],19.223320158102773,624.4578275018745
0,17189.0,261.75,63.0722891566265,[0.],19.223320158102773,623.5434618709589
0,17190.0,262.75,63.31325301204819,[0.],19.223320158102773,623.2590605718766
0,17197.0,255.31578947368422,58.44578313253012,[0.4095393],18.6969696969697,640.0507263121883
0,17218.0,250.3,60.31325301204819,[0.21271652],18.49775735696312,625.0809503651052
0,17223.0,257.8421052631579,59.024096385542165,[0.49912155],18.626117287987782,623.5657602755902
0,17225.0,259.8421052631579,59.48192771084337,[0.34270677],18.626117287987782,622.9993386901612
0,17235.0,237.21052631578948,54.30120481927711,[0.355037],18.98989898989899,613.3347728141902
0,17263.0,233.42105263157896,53.433734939759034,[0.0536724],18.70692793660991,584.3103835785125
0,17289.0,225.6818181818182,59.81927710843374,[0.09450418],18.733958805133167,584.4982651790513
0,17302.0,178.375,51.57831325301205,[0.],19.57767145135568,594.681028039371
0,17307.0,183.375,53.024096385542165,[0.],19.57767145135568,596.0711294675144
0,17319.0,179.08695652173913,49.626506024096386,[0.],19.52214452214453,574.5963769777308
0,17324.0,187.13636363636363,49.602409638554214,[0.],19.402232854864444,573.5637438254773
0,17347.0,201.95652173913044,55.963855421686745,[0.],18.556022862072666,566.0843826906882
0,17349.0,195.5,56.53012048192771,[0.],18.556022862072666,566.0373589801659
0,17356.0,203.08695652173913,56.27710843373494,[0.],18.40925382860867,565.5271878250003
0,17364.0,202.375,58.51807228915663,[0.],18.62911725955204,564.1766523538279
0,17365.0,203.375,58.80722891566265,[0.],18.62911725955204,564.035193508393
0,17370.0,200.56521739130434,55.57831325301205,[0.],18.244822323959006,561.9632133647297
0,17416.0,216.56,65.2289156626506,[0.],18.718867507188683,551.7391698872153
0,17426.0,191.2962962962963,62.2289156626506,[0.],18.50620079801573,552.8852933715333
0,17427.0,192.2962962962963,62.55421686746988,[0.],18.50620079801573,552.9485662550227
0,17428.0,186.42857142857142,62.89156626506024,[0.],18.50620079801573,553.0530036464567
0,17431.0,189.42857142857142,63.903614457831324,[0.],18.443722943722946,555.7270312735221
0,17446.0,197.53571428571428,66.63855421686748,[0.5133159],18.459433040078206,557.6204277049422
0,17450.0,201.53571428571428,67.98795180722891,[0.],18.165627393064202,556.9485614822725
0,17453.0,204.53571428571428,69.0,[0.],18.165627393064202,557.0217649398875
0,17473.0,199.62962962962962,64.93975903614458,[0.],17.52484848484848,556.8207396915035
0,17506.0,225.21428571428572,75.97590361445783,[0.31533256],17.27672327672328,566.0059426705515
0,17509.0,213.13333333333333,77.03614457831326,[0.752005],17.27672327672328,565.4098915156441
0,17510.0,216.41379310344828,75.6144578313253,[0.],17.350303030303024,564.1963127526827
0,17526.0,217.64285714285714,73.42168674698796,[0.],17.140356634941465,543.0792451334116
0,17540.0,220.0,71.56626506024097,[0.],17.212121212121207,530.135960685176
0,17551.0,218.57142857142858,73.73493975903614,[0.],17.12911725955204,517.5193549666955
0,17553.0,220.57142857142858,74.40963855421687,[0.],17.12911725955204,515.4877448520967
0,17557.0,224.57142857142858,75.75903614457832,[0.],16.90864852908648,511.37810627157506
0,17559.0,226.57142857142858,76.43373493975903,[0.],16.991008991009,509.2752913038584
0,17562.0,229.57142857142858,77.44578313253012,[0.],16.991008991009,508.27985816635925
0,17569.0,217.07692307692307,68.0,[0.11147974],16.96484848484848,510.37582442442834
0,17573.0,221.07692307692307,69.25301204819277,[0.],16.96484848484848,515.8730431571596
0,17574.0,222.07692307692307,69.56626506024097,[0.],16.96484848484848,517.5036917113463
0,17582.0,232.04,69.89156626506023,[0.30292365],16.513912357778526,517.4542797398447
0,17589.0,239.04,72.0,[0.],16.31908638625056,515.1877564193502
0,17598.0,248.04,74.71084337349397,[0.],16.167517875383048,510.768121420105
0,17615.0,265.04,79.83132530120481,[0.],16.318181818181817,508.5183650833641
0,17643.0,273.2962962962963,88.90361445783132,[0.8248905],16.345892383915206,505.2782168323649
0,17656.0,273.96153846153845,85.81927710843374,[0.2654688],16.282904516866793,501.812252900082
