,time,meanWaitTime,action,dispersion,headwaySD
0,4.0,0.0,No action,0,0
1,16.0,11.066666666666666,No action,0,237.0811173751237
2,17.0,12.066666666666666,No action,0,238.43066463706947
3,18.0,13.066666666666666,No action,0,240.9388853544282
4,26.0,11.266666666666667,No action,1.666666666666666,252.25853317386068
5,29.0,12.866666666666667,No action,1.666666666666666,249.69883839377516
6,43.0,20.833333333333332,No action,1.1693766937669379,208.8434354676169
7,53.0,26.366666666666667,No action,0.5977011494252875,207.27509323060724
8,55.0,27.833333333333332,No action,0.5977011494252875,329.12070989154284
9,60.0,31.533333333333335,No action,0.08256599140577045,291.8378477885695
10,63.0,33.733333333333334,No action,0.06565656565656562,278.41185262332914
11,64.0,34.46666666666667,No action,0.14021164021164023,274.7928712812111
12,66.0,35.7,No action,0.43124312431243106,268.33413781353556
13,67.0,34.43333333333333,No action,0.7238095238095239,260.7200829184052
14,69.0,35.63333333333333,No action,1.1180555555555558,254.0959906121123
15,70.0,31.3,No action,1.3173581306628517,253.6878717230589
16,75.0,33.0,No action,1.2940170940170939,245.34743664226255
17,79.0,28.5,No action,1.342293906810036,232.6889612787181
18,80.0,29.0,No action,1.3484491558696505,231.22615575806236
19,81.0,29.533333333333335,No action,1.4039876113046845,230.2326291916414
20,94.0,28.733333333333334,No action,1.1796116504854366,165.47233996091873
21,100.0,30.066666666666666,No action,1.4326047358834242,157.57455925999923
22,101.0,30.666666666666668,No action,1.4326047358834242,158.6225693264872
23,102.0,31.266666666666666,No action,1.4326047358834242,159.39370035801835
24,105.0,31.166666666666668,No action,1.3202614379084967,161.60832652887547
25,106.0,31.733333333333334,No action,1.281045751633987,163.87108068539266
26,107.0,32.3,No action,1.297979797979798,167.0866151031374
27,109.0,30.866666666666667,No action,1.2904761904761903,175.46264362015307
28,112.0,25.766666666666666,No action,1.5844724851034002,190.45098317327393
29,113.0,26.233333333333334,No action,1.5520393811533053,194.9150249958576
30,114.0,26.733333333333334,No action,1.5520393811533053,196.89861042904514
31,117.0,22.266666666666666,No action,1.6464174454828662,204.7084893296897
32,118.0,22.666666666666668,No action,1.5974842767295598,207.19845269659427
33,120.0,22.633333333333333,No action,1.4722222222222223,209.5017082325233
34,125.0,23.433333333333334,No action,1.450773558368495,252.75515683337534
35,128.0,25.066666666666666,No action,1.450773558368495,256.9714831622021
36,135.0,27.066666666666666,No action,1.450773558368495,242.69593575393745
37,136.0,27.633333333333333,No action,1.450773558368495,241.78970176008133
38,137.0,28.233333333333334,No action,1.450773558368495,253.9898714353549
39,138.0,28.833333333333332,No action,1.5317460317460319,254.86991294474103
40,140.0,29.133333333333333,No action,1.5300778485491862,257.88307333578274
41,142.0,30.266666666666666,No action,1.5228653090389421,260.86070471638027
42,146.0,30.233333333333334,No action,1.522653721682848,233.11391823013915
43,149.0,27.233333333333334,No action,1.5126347082868823,231.5167427309657
44,150.0,27.733333333333334,No action,1.462962962962963,231.79252263827533
45,151.0,28.233333333333334,No action,1.462962962962963,232.52756040176214
46,155.0,24.8,No action,1.7229755178907724,241.9014099055092
47,159.0,23.966666666666665,No action,1.448979591836735,252.37391188627888
48,160.0,24.366666666666667,No action,1.4079147640791476,253.71273672923644
49,163.0,22.966666666666665,No action,1.4761904761904763,256.363321544105
50,164.0,23.366666666666667,No action,1.3509578544061303,257.3516300521195
51,172.0,18.966666666666665,No action,1.9949494949494948,234.62235096126534
52,178.0,21.366666666666667,No action,1.7640791476407913,234.8127385075182
53,179.0,21.833333333333332,No action,1.7640791476407913,236.96173755814303
54,182.0,23.133333333333333,No action,1.8569492837785517,227.0553052252048
55,184.0,24.166666666666668,No action,2.0863977856860414,223.24768765478822
56,186.0,23.366666666666667,No action,2.1158730158730163,218.8975490566869
57,191.0,24.466666666666665,No action,2.4579897919120537,221.68230087599127
58,198.0,19.866666666666667,No action,3.785285285285286,313.85428414829374
59,199.0,20.433333333333334,No action,3.5170068027210877,314.9362172577893
60,201.0,21.6,No action,3.5170068027210877,308.46488507852894
61,203.0,19.966666666666665,No action,3.7061894108873976,284.14639087212623
62,206.0,20.133333333333333,No action,3.4894736842105263,291.07945607807216
63,210.0,19.633333333333333,No action,3.293131313131313,312.3695066391324
64,213.0,21.2,No action,3.3033252230332524,346.2734348857925
65,214.0,20.7,No action,3.4010989010989015,351.9743625214588
66,219.0,23.333333333333332,No action,3.5902009020090198,361.3585739125543
67,224.0,24.866666666666667,No action,3.66150351094589,345.9048332834415
68,225.0,25.4,No action,3.66150351094589,337.37196832796246
69,226.0,25.933333333333334,No action,3.66150351094589,358.4523702150731
70,230.0,22.233333333333334,No action,3.855136268343816,323.7346103849742
71,231.0,22.7,No action,3.7881284326151246,319.0194585684283
72,238.0,21.366666666666667,No action,3.93921568627451,313.8873251284656
73,239.0,21.766666666666666,No action,3.93921568627451,313.93268933194037
74,240.0,22.166666666666668,No action,3.93921568627451,314.8239692407248
75,241.0,20.233333333333334,No action,4.457364341085271,317.7491899025331
76,242.0,19.933333333333334,No action,4.827327327327327,321.1044675871663
77,245.0,18.1,No action,3.9984255510571303,335.2907155455621
78,247.0,18.9,No action,3.3583333333333325,348.07791587037053
79,248.0,19.3,No action,3.3549905838041436,353.1989384050458
80,249.0,19.7,No action,3.3742316784869972,356.74290221627945
81,253.0,17.433333333333334,No action,3.7320675105485233,352.6190360583497
82,254.0,17.833333333333332,No action,3.6806146572104015,348.2938000860928
83,259.0,17.733333333333334,No action,3.7004830917874396,344.28029929896627
84,263.0,19.333333333333332,No action,3.8070175438596494,310.4319261259022
85,264.0,19.766666666666666,No action,3.8070175438596494,303.8902445494085
86,268.0,18.566666666666666,No action,3.962041226747109,294.7216526020649
87,269.0,19.0,No action,3.962041226747109,297.45513904843926
88,272.0,20.3,No action,4.299283154121864,313.5912134227787
89,273.0,19.7,No action,4.292558613659532,319.3348014689169
90,274.0,20.1,No action,4.314814814814815,323.4832663839771
91,275.0,20.5,No action,4.3727933541017645,327.9362415755458
92,282.0,21.133333333333333,No action,4.520251778872468,355.5918205886466
93,286.0,23.4,No action,4.515151515151515,378.08447065044663
94,287.0,24.0,No action,4.580498866213151,377.2216332812508
95,291.0,22.466666666666665,No action,4.2640941434044874,361.50040162940587
96,292.0,22.6,No action,4.1716417910447765,355.0063425855648
97,294.0,22.1,No action,3.2187500000000004,338.662309668989
98,299.0,21.9,No action,3.5290404040404035,310.88817646038615
99,300.0,22.366666666666667,No action,3.5290404040404035,308.4407264265199
100,301.0,22.833333333333332,No action,3.5290404040404035,306.7058356493509
101,307.0,16.3,No action,3.5287356321839085,309.62401618154547
102,308.0,16.766666666666666,No action,3.5044958253050744,312.43104570306446
103,310.0,17.766666666666666,No action,3.6072351421188626,316.13261916992064
104,312.0,18.766666666666666,No action,3.8571428571428568,324.3531691231741
105,324.0,24.2,No action,4.171589310829817,342.88031362903894
106,326.0,25.4,No action,4.171589310829817,339.3728543931246
107,330.0,26.133333333333333,No action,4.395061728395062,282.57402515571005
108,332.0,27.333333333333332,No action,4.395061728395062,268.67715282465747
109,337.0,26.766666666666666,No action,4.428226363008971,265.3135370145554
110,338.0,27.333333333333332,No action,4.473611111111111,267.19064513544106
111,339.0,27.9,No action,4.473611111111111,269.6458212195664
112,343.0,24.2,No action,4.598611111111111,288.58889212425305
113,344.0,24.666666666666668,No action,4.19690576652602,295.85426019985084
114,345.0,25.166666666666668,No action,3.8333333333333335,304.3435661698331
115,356.0,26.866666666666667,No action,3.4266666666666667,339.0777492262862
116,358.0,27.866666666666667,No action,3.4266666666666667,338.58449289263615
117,359.0,26.266666666666666,No action,3.6560121765601212,335.3908064772104
118,360.0,26.8,No action,3.7083333333333335,330.3163384927922
119,362.0,27.933333333333334,No action,3.521276595744681,319.47254393577066
120,369.0,31.966666666666665,No action,3.6806554756195045,364.6437250142761
121,370.0,32.56666666666667,No action,3.6806554756195045,367.6970192815068
122,371.0,33.166666666666664,No action,3.6806554756195045,369.1749217052662
123,372.0,32.833333333333336,No action,3.607936507936508,369.49052717732326
124,376.0,30.866666666666667,No action,3.746449456975773,377.0983746176348
125,382.0,30.533333333333335,No action,4.104217356042175,342.0399495876408
126,383.0,31.066666666666666,No action,3.944444444444444,345.3638445106579
127,384.0,31.633333333333333,No action,3.944444444444444,349.71762928048065
128,391.0,35.86666666666667,No action,3.5757575757575752,378.3981994409317
129,394.0,37.766666666666666,No action,3.5757575757575752,368.9316921903921
130,398.0,40.3,No action,3.5757575757575752,362.1169508499375
131,399.0,40.93333333333333,No action,3.5757575757575752,414.23618912921063
132,403.0,40.5,No action,4.562393162393163,413.77522814264535
133,405.0,41.833333333333336,No action,4.35763888888889,410.501980082107
134,407.0,42.53333333333333,No action,4.360465116279069,404.9631855775487
135,408.0,41.333333333333336,No action,4.695555555555556,402.05307192172836
136,410.0,42.6,No action,4.695555555555556,392.8550088324291
137,412.0,43.86666666666667,No action,4.695555555555556,389.85259638881905
138,415.0,37.53333333333333,No action,4.700854700854701,388.50987990508884
139,416.0,38.1,No action,4.700854700854701,393.0395890045154
140,423.0,34.93333333333333,No action,4.833333333333334,415.88262444496644
141,426.0,35.13333333333333,No action,4.988391376451078,424.7729510246008
142,428.0,36.06666666666667,No action,4.988391376451078,385.09341135500625
143,429.0,36.53333333333333,No action,4.988391376451078,381.3852745186988
144,435.0,39.7,No action,4.988391376451078,366.297187915085
145,440.0,42.56666666666667,No action,4.988391376451078,361.4824276632524
146,441.0,43.166666666666664,No action,4.988391376451078,360.11497825433986
147,444.0,42.2,No action,5.069757727652464,345.2065382834018
148,445.0,42.8,No action,5.069757727652464,342.6889558811143
149,449.0,42.96666666666667,No action,5.155312246553123,364.1067793648958
150,450.0,43.53333333333333,No action,4.951851851851852,373.4276164011011
151,451.0,44.1,No action,4.951851851851852,383.0635387033513
152,454.0,38.53333333333333,No action,5.744913928012519,401.4388404152377
153,455.0,37.666666666666664,No action,6.299847792998479,401.5592135311928
154,458.0,29.6,No action,6.346210448859455,401.7169709758091
155,460.0,29.933333333333334,No action,6.240250183958792,354.3057089167763
156,465.0,30.733333333333334,No action,6.121345029239768,317.02750030100196
157,468.0,32.03333333333333,No action,6.121345029239768,308.2636925605561
158,473.0,34.2,No action,6.1866666666666665,308.0998046348514
159,474.0,34.666666666666664,No action,6.1866666666666665,311.1808770551013
160,475.0,35.13333333333333,No action,6.1866666666666665,314.9408927563487
161,478.0,36.6,No action,6.199999999999999,331.98691223834885
162,479.0,37.1,No action,6.131618195376585,338.6747046372575
163,487.0,36.166666666666664,No action,5.9702660406885775,371.82007941966384
164,490.0,37.86666666666667,No action,5.637490007993606,369.75331988919044
165,491.0,38.43333333333333,No action,5.637490007993606,367.9354092135787
166,494.0,35.43333333333333,No action,6.572030651340995,361.71071408085703
167,495.0,35.6,No action,7.051020408163269,358.49426231184384
168,496.0,36.166666666666664,No action,6.572030651340995,353.5735028503732
169,497.0,36.733333333333334,No action,6.572030651340995,345.3151264531221
170,498.0,31.066666666666666,No action,6.95041014168531,337.67971431618474
171,500.0,26.933333333333334,No action,5.439999999999999,314.88641511429387
172,501.0,25.733333333333334,No action,5.366077998528327,313.76061381568826
173,506.0,27.366666666666667,No action,5.466666666666666,318.74206800288187
174,507.0,27.766666666666666,No action,5.466666666666666,321.37935706836
175,510.0,29.066666666666666,No action,5.66966966966967,358.833388646974
176,512.0,30.066666666666666,No action,5.66966966966967,360.1799476246402
177,522.0,33.53333333333333,No action,5.642642642642643,378.90205716577185
178,524.0,34.6,No action,5.642642642642643,374.0877326463885
179,525.0,35.166666666666664,No action,5.642642642642643,371.54407907770656
180,526.0,35.766666666666666,No action,5.642642642642643,445.6732330057537
181,527.0,35.56666666666667,No action,5.731292517006803,463.61589993672743
182,531.0,35.53333333333333,No action,5.505327245053273,432.94332682818475
183,536.0,37.86666666666667,No action,5.722222222222222,416.1901199627925
184,540.0,39.03333333333333,No action,5.647892720306514,457.94930768506225
185,541.0,39.56666666666667,No action,5.647892720306514,463.5237429885983
186,544.0,39.56666666666667,No action,5.647892720306514,478.35150709940007
187,545.0,40.13333333333333,No action,5.614916286149164,483.66311396548235
188,546.0,40.733333333333334,No action,5.614916286149164,490.6536916898585
189,549.0,40.0,No action,5.669669669669671,510.80878090420833
190,553.0,42.266666666666666,No action,5.461149961149961,509.0865483268453
191,555.0,43.4,No action,5.461149961149961,504.80937538088824
192,560.0,43.43333333333333,No action,5.413409961685825,512.745849117474
193,568.0,47.93333333333333,No action,5.194444444444445,482.41613519127094
194,569.0,48.53333333333333,No action,5.194444444444445,477.8844136985552
195,572.0,45.43333333333333,No action,4.91014168530947,464.0357263883023
196,574.0,45.833333333333336,No action,4.939939939939942,456.7638929940131
197,575.0,46.13333333333333,No action,4.91014168530947,453.87815089672574
198,576.0,46.666666666666664,No action,4.91014168530947,451.07131868355776
199,577.0,47.2,No action,4.953453453453454,449.97293104626345
200,578.0,47.733333333333334,No action,5.1628614916286155,452.3582502496437
201,579.0,48.266666666666666,No action,5.1628614916286155,457.84106160644706
202,586.0,45.166666666666664,No action,5.119999999999999,535.7983338834938
203,587.0,45.63333333333333,No action,5.119999999999999,535.6283186224166
204,592.0,45.5,No action,5.2733627667402505,523.8028122222228
205,594.0,46.36666666666667,No action,5.239999999999999,519.7772929064344
206,596.0,47.233333333333334,No action,5.2733627667402505,551.2261563851887
207,600.0,48.96666666666667,No action,5.813333333333333,524.5359024289976
208,601.0,49.4,No action,5.6561561561561575,516.9448735792382
209,603.0,48.96666666666667,No action,5.392568064753495,503.63070543968513
210,605.0,44.9,No action,5.252923976608186,493.88400216274215
211,607.0,40.86666666666667,No action,5.457431457431458,492.0064710060483
212,609.0,39.13333333333333,No action,5.395340501792116,496.04505593510044
213,611.0,39.733333333333334,No action,5.395340501792116,497.8452028227123
214,612.0,40.06666666666667,No action,5.395340501792116,500.8148753230045
215,616.0,38.0,No action,5.627285513361462,490.7535570219189
216,621.0,39.9,No action,5.988888888888889,524.1971626057212
217,623.0,40.766666666666666,No action,5.988888888888889,526.5427051832376
218,625.0,41.63333333333333,No action,6.108187134502924,518.831993344451
219,629.0,43.06666666666667,No action,5.976608187134504,499.42676739394057
220,631.0,43.86666666666667,No action,5.976608187134504,487.61607603728476
221,633.0,44.733333333333334,No action,5.976608187134504,473.6640207353182
222,636.0,38.06666666666667,No action,6.494034302759134,457.25147349359446
223,637.0,38.53333333333333,No action,6.494034302759134,454.03773529841664
224,638.0,39.0,No action,6.044217687074831,452.6516183351417
225,645.0,38.53333333333333,No action,4.797872340425533,435.8864080611187
226,646.0,39.0,No action,4.797872340425533,437.6043396527753
227,652.0,38.0,No action,5.8401360544217695,450.37857343180013
228,654.0,38.86666666666667,No action,5.509961685823756,457.0130138547189
229,656.0,39.8,No action,5.611111111111111,464.9913196185935
230,659.0,39.166666666666664,No action,5.345345345345346,466.31751295399704
231,660.0,37.9,No action,5.320000000000001,464.03418519497825
232,661.0,37.6,No action,5.345029239766083,459.79199869409996
233,662.0,38.1,No action,5.62912912912913,453.3673081802904
234,663.0,38.6,No action,5.758503401360546,445.4034729767041
235,665.0,39.6,No action,5.758503401360546,429.59281888834477
236,666.0,35.9,No action,5.8202614379084965,424.31669436107785
237,670.0,29.2,No action,6.736376503892428,413.5799300665656
238,671.0,29.066666666666666,No action,6.89310829817159,416.2514665049451
239,672.0,29.6,No action,6.89310829817159,420.8966804760981
240,678.0,18.366666666666667,No action,6.875431331953071,448.4274351566033
241,679.0,18.9,No action,6.757861635220124,450.9978681396422
242,680.0,19.433333333333334,No action,6.685421089879689,453.36256397220876
243,683.0,18.433333333333334,No action,6.976608187134502,461.57010791888126
244,689.0,19.366666666666667,No action,6.575075075075077,530.9303485818288
245,692.0,21.266666666666666,No action,6.575075075075077,530.3231684055297
246,694.0,21.333333333333332,No action,6.697278911564626,531.5870074997774
247,695.0,21.933333333333334,No action,6.697278911564626,531.8327378520742
248,697.0,22.7,No action,6.588588588588589,530.6557349286695
249,699.0,23.666666666666668,No action,6.72448979591837,524.0837359915042
250,700.0,22.433333333333334,No action,6.72448979591837,524.5790713989621
251,703.0,20.766666666666666,No action,6.756806475349521,504.4963625584239
252,705.0,19.5,No action,7.200292397660817,500.83270022394595
253,706.0,19.766666666666666,No action,7.039999999999999,506.40969235290584
254,710.0,18.466666666666665,No action,7.12,532.624411039272
255,715.0,19.1,No action,7.111483967188665,571.2011982880048
256,723.0,23.966666666666665,No action,7.055555555555555,581.0421636380643
257,726.0,26.066666666666666,No action,7.055555555555555,575.927519998172
258,727.0,25.7,No action,6.956181533646321,573.1787687126064
259,728.0,26.4,No action,6.956181533646321,570.4626243274402
260,730.0,26.7,No action,6.491628614916285,562.2273420096462
261,735.0,27.266666666666666,No action,5.902777777777778,541.8559986246194
262,736.0,27.9,No action,5.902777777777778,538.598290985302
263,739.0,26.1,No action,5.513605442176871,523.667722248612
264,742.0,24.333333333333332,No action,5.4,506.6979203024191
265,744.0,25.533333333333335,No action,5.176560121765602,499.5377149623106
266,745.0,25.133333333333333,No action,5.051020408163265,497.4827067794802
267,746.0,25.766666666666666,No action,5.051020408163265,497.223394233774
268,750.0,22.9,No action,5.345093268450935,531.5306368346469
269,756.0,24.533333333333335,No action,5.505847953216374,526.611797036817
270,758.0,25.8,No action,5.505847953216374,531.1300479845013
271,761.0,24.4,No action,5.142069550466497,545.1153530532572
272,762.0,25.066666666666666,No action,5.011627906976742,552.1610632428793
273,767.0,26.966666666666665,No action,4.753968253968253,588.0444562042009
274,768.0,27.633333333333333,No action,4.753968253968253,592.6218549625489
275,774.0,31.7,No action,4.753968253968253,599.6738603610767
276,780.0,35.666666666666664,No action,4.621212121212122,573.3775818998448
277,781.0,36.36666666666667,No action,4.621212121212122,567.1932602218777
