,time,mean,median,sd,min,max
0,808.0,436.3333333333333,529.0,143.23950417240195,234.0,546.0
0,909.0,537.3333333333334,630.0,143.23950417240195,19.0,647.0
0,959.0,450.25,532.5,267.8874530469839,39.0,697.0
0,970.0,461.25,543.5,267.8874530469839,50.0,708.0
0,1167.0,658.25,740.5,267.8874530469839,85.0,905.0
0,1201.0,692.25,774.5,267.8874530469839,119.0,939.0
0,1213.0,704.25,786.5,267.8874530469839,131.0,951.0
0,1245.0,736.25,818.5,267.8874530469839,163.0,983.0
0,1246.0,737.25,819.5,267.8874530469839,164.0,984.0
0,1256.0,747.25,829.5,267.8874530469839,174.0,994.0
0,1417.0,908.25,990.5,267.8874530469839,115.0,1155.0
0,1484.0,975.25,1057.5,267.8874530469839,182.0,1222.0
0,1508.0,801.4,934.0,462.5899263926961,10.0,1246.0
0,1540.0,833.4,966.0,462.5899263926961,42.0,1278.0
0,1577.0,870.4,1003.0,462.5899263926961,79.0,1315.0
0,1588.0,881.4,1014.0,462.5899263926961,90.0,1326.0
0,1702.0,995.4,1128.0,462.5899263926961,204.0,1440.0
0,1746.0,1039.4,1172.0,462.58992639269616,248.0,1484.0
0,1778.0,1071.4,1204.0,462.58992639269616,11.0,1516.0
0,1801.0,1094.4,1227.0,462.58992639269616,34.0,1539.0
0,1812.0,1105.4,1238.0,462.58992639269616,45.0,1550.0
0,1857.0,1150.4,1283.0,462.58992639269616,8.0,1595.0
0,1862.0,1155.4,1288.0,462.58992639269616,13.0,1600.0
0,1879.0,1172.4,1305.0,462.58992639269616,9.0,1617.0
0,1924.0,1270.75,1497.5,503.245156459553,54.0,1662.0
0,1932.0,1278.75,1505.5,503.245156459553,62.0,1670.0
0,1981.0,1327.75,1554.5,503.245156459553,111.0,1719.0
0,2011.0,1200.75,1279.0,452.0510894799392,141.0,1732.0
0,2013.0,1202.75,1281.0,452.0510894799392,143.0,1734.0
0,2035.0,1224.75,1303.0,452.0510894799392,165.0,1756.0
0,2056.0,999.0,1166.0,637.9830718757356,12.0,1777.0
0,2085.0,1028.0,1195.0,637.9830718757356,41.0,1806.0
0,2109.0,1052.0,1219.0,637.9830718757356,65.0,1830.0
0,2171.0,1114.0,1281.0,637.9830718757356,35.0,1892.0
0,2179.0,1122.0,1289.0,637.9830718757356,7.0,1900.0
0,2201.0,1144.0,1311.0,637.9830718757356,1.0,1922.0
0,2209.0,1152.0,1319.0,637.9830718757356,9.0,1930.0
0,2276.0,1219.0,1386.0,637.9830718757356,13.0,1997.0
0,2390.0,1281.0,1500.0,721.4474339825459,68.0,2111.0
0,2401.0,1292.0,1511.0,721.4474339825459,11.0,2122.0
0,2412.0,1303.0,1522.0,721.4474339825459,22.0,2133.0
0,2420.0,1311.0,1530.0,721.4474339825459,30.0,2141.0
0,2427.0,1318.0,1537.0,721.4474339825459,37.0,2148.0
0,2461.0,1352.0,1571.0,721.4474339825459,71.0,2182.0
0,2475.0,1366.0,1585.0,721.4474339825459,85.0,2196.0
0,2532.0,1322.4,1455.0,673.2947645719519,142.0,2253.0
0,2545.0,1335.4,1468.0,673.2947645719519,155.0,2266.0
0,2573.0,1363.4,1496.0,673.2947645719519,183.0,2294.0
0,2612.0,1402.4,1535.0,673.2947645719519,222.0,2333.0
0,2630.0,1420.4,1553.0,673.2947645719519,240.0,2351.0
0,2642.0,1432.4,1565.0,673.2947645719519,252.0,2363.0
0,2654.0,1444.4,1577.0,673.2947645719519,264.0,2375.0
0,2679.0,1469.4,1602.0,673.2947645719519,289.0,2400.0
0,2683.0,1473.4,1606.0,673.2947645719519,293.0,2404.0
0,2699.0,1489.4,1622.0,673.2947645719519,309.0,2420.0
0,2707.0,1497.4,1630.0,673.2947645719519,317.0,2428.0
0,2710.0,1500.4,1633.0,673.2947645719519,320.0,2431.0
0,2726.0,1516.4,1649.0,673.2947645719519,336.0,2447.0
0,2772.0,1562.4,1695.0,673.2947645719519,382.0,2493.0
0,2785.0,1575.4,1708.0,673.2947645719519,395.0,2506.0
0,2792.0,1582.4,1715.0,673.2947645719519,402.0,2513.0
0,2885.0,1675.4,1808.0,673.2947645719519,495.0,2606.0
0,2925.0,1715.4,1848.0,673.2947645719519,535.0,2646.0
0,2977.0,1767.4,1900.0,673.2947645719519,31.0,2698.0
0,2992.0,1782.4,1915.0,673.2947645719519,46.0,2713.0
0,3000.0,1790.4,1923.0,673.2947645719519,54.0,2721.0
0,3012.0,1802.4,1935.0,673.2947645719519,66.0,2733.0
0,3055.0,1845.4,1978.0,673.2947645719519,109.0,2776.0
0,3091.0,1574.0,1593.0,509.0893831145961,145.0,2201.0
0,3105.0,1588.0,1607.0,509.0893831145961,159.0,2215.0
0,3131.0,1614.0,1633.0,509.0893831145961,4.0,2241.0
0,3133.0,1616.0,1635.0,509.0893831145961,6.0,2243.0
0,3147.0,1630.0,1649.0,509.0893831145961,20.0,2257.0
0,3163.0,1646.0,1665.0,509.0893831145961,36.0,2273.0
0,3211.0,1419.3333333333333,1554.0,770.1854033643818,46.0,2321.0
0,3215.0,1220.5714285714287,1399.0,868.9758926695356,4.0,2325.0
0,3216.0,1221.5714285714287,1400.0,868.9758926695356,5.0,2326.0
0,3231.0,1082.125,1171.0,909.7830012563436,1.0,2341.0
0,3246.0,1097.125,1186.0,909.7830012563436,16.0,2356.0
0,3251.0,1102.125,1191.0,909.7830012563436,4.0,2361.0
0,3273.0,1124.125,1213.0,909.7830012563436,26.0,2383.0
0,3279.0,1130.125,1219.0,909.7830012563436,32.0,2389.0
0,3283.0,1134.125,1223.0,909.7830012563436,36.0,2393.0
0,3291.0,1142.125,1231.0,909.7830012563436,44.0,2401.0
0,3307.0,1158.125,1247.0,909.7830012563436,60.0,2417.0
0,3317.0,1168.125,1257.0,909.7830012563436,70.0,2427.0
0,3320.0,1171.125,1260.0,909.7830012563436,73.0,2430.0
0,3338.0,1189.125,1278.0,909.7830012563436,12.0,2448.0
0,3366.0,1217.125,1306.0,909.7830012563436,40.0,2476.0
0,3416.0,1267.125,1356.0,909.7830012563436,22.0,2526.0
0,3449.0,1300.125,1389.0,909.7830012563436,55.0,2559.0
0,3471.0,1322.125,1411.0,909.7830012563436,7.0,2581.0
0,3516.0,1367.125,1456.0,909.7830012563436,52.0,2626.0
0,3523.0,1374.125,1463.0,909.7830012563436,59.0,2633.0
0,3555.0,1406.125,1495.0,909.7830012563436,91.0,2665.0
0,3576.0,1427.125,1516.0,909.7830012563436,12.0,2686.0
0,3578.0,1429.125,1518.0,909.7830012563436,14.0,2688.0
