,time,mean,median,sd,min,max
0,808.0,346.7894736842105,291.0,197.86055135861096,4.0,777.0
0,909.0,393.2857142857143,368.0,231.48858716229307,19.0,878.0
0,959.0,390.2083333333333,397.5,258.14417469808524,2.0,928.0
0,970.0,401.2083333333333,408.5,258.14417469808524,13.0,939.0
0,1167.0,566.4230769230769,565.0,271.36310801310583,59.0,1136.0
0,1201.0,573.5769230769231,570.5,293.87584676800077,1.0,1170.0
0,1213.0,590.08,583.0,298.8148483593143,11.0,1182.0
0,1245.0,622.375,642.5,304.9730606272189,43.0,1214.0
0,1246.0,623.375,643.5,304.9730606272189,44.0,1215.0
0,1256.0,637.2173913043479,682.0,310.9631540485197,54.0,1225.0
0,1417.0,698.7692307692307,738.5,392.14560754239346,13.0,1386.0
0,1484.0,691.1851851851852,661.0,407.29387306928714,47.0,1453.0
0,1508.0,690.0,676.5,420.82020252970614,10.0,1477.0
0,1540.0,722.0,708.5,420.82020252970614,6.0,1509.0
0,1577.0,713.9642857142857,720.5,428.2441294854787,23.0,1546.0
0,1588.0,724.9642857142857,731.5,428.2441294854787,34.0,1557.0
0,1702.0,838.9642857142857,845.5,428.2441294854787,63.0,1671.0
0,1746.0,846.7931034482758,873.0,459.7068315643355,17.0,1715.0
0,1778.0,893.8214285714286,921.5,460.79086157631747,1.0,1747.0
0,1801.0,916.8214285714286,944.5,460.79086157631747,14.0,1770.0
0,1812.0,947.925925925926,972.0,457.0283179431231,25.0,1781.0
0,1857.0,972.8518518518518,1017.0,486.30478963557056,8.0,1826.0
0,1862.0,1010.1538461538462,1030.5,466.27877863814905,13.0,1831.0
0,1879.0,1027.1538461538462,1047.5,466.27877863814905,9.0,1848.0
0,1924.0,1034.9615384615386,1092.5,507.01793935560346,37.0,1893.0
0,1932.0,1046.48,1109.0,516.7475298441203,45.0,1901.0
0,1981.0,1016.2592592592592,1141.0,570.7053850178218,7.0,1950.0
0,2011.0,987.3571428571429,1129.5,574.8165057704263,25.0,1980.0
0,2013.0,989.3571428571429,1131.5,574.8165057704263,27.0,1982.0
0,2035.0,976.7586206896551,1145.0,593.7491433124803,7.0,2004.0
0,2056.0,986.8965517241379,1166.0,608.6158600961063,11.0,2025.0
