,time,mean,median,sd,min,max
0,601.0,382.0,382.0,136.0,246.0,518.0
0,656.0,294.3333333333333,301.0,230.30028706500175,9.0,573.0
0,886.0,524.3333333333334,531.0,230.30028706500178,34.0,803.0
0,915.0,553.3333333333334,560.0,230.30028706500178,63.0,832.0
0,974.0,612.3333333333334,619.0,230.30028706500178,122.0,891.0
0,1074.0,712.3333333333334,719.0,230.30028706500178,99.0,991.0
0,1169.0,807.3333333333334,814.0,230.30028706500178,194.0,1086.0
0,1201.0,982.0,982.0,136.0,226.0,1118.0
0,1232.0,1013.0,1013.0,136.0,257.0,1149.0
0,1258.0,1039.0,1039.0,136.0,283.0,1175.0
0,1266.0,601.0,601.0,310.0,291.0,911.0
0,1332.0,667.0,667.0,310.0,52.0,977.0
0,1347.0,682.0,682.0,310.0,6.0,992.0
0,1382.0,173.0,109.0,171.028262771586,3.0,407.0
0,1474.0,265.0,201.0,171.028262771586,95.0,499.0
0,1483.0,274.0,210.0,171.028262771586,104.0,508.0
0,1488.0,279.0,215.0,171.028262771586,109.0,513.0
0,1516.0,307.0,243.0,171.028262771586,137.0,541.0
0,1562.0,353.0,289.0,171.028262771586,183.0,587.0
0,1574.0,365.0,301.0,171.028262771586,195.0,599.0
0,1589.0,380.0,316.0,171.028262771586,210.0,614.0
0,1672.0,463.0,399.0,171.028262771586,33.0,697.0
0,1753.0,544.0,480.0,171.028262771586,114.0,778.0
0,1786.0,577.0,513.0,171.028262771586,147.0,811.0
0,1801.0,592.0,528.0,171.028262771586,162.0,826.0
0,1826.0,617.0,553.0,171.028262771586,187.0,851.0
0,1840.0,631.0,567.0,171.028262771586,201.0,865.0
0,1857.0,648.0,584.0,171.028262771586,218.0,882.0
0,1868.0,659.0,595.0,171.028262771586,229.0,893.0
0,1874.0,665.0,601.0,171.028262771586,235.0,899.0
0,1914.0,705.0,641.0,171.028262771586,15.0,939.0
0,1932.0,544.0,606.0,343.6000582072128,7.0,957.0
0,1978.0,590.0,652.0,343.6000582072128,19.0,1003.0
0,1982.0,586.75,656.0,354.97209397359677,28.0,1007.0
0,1985.0,589.75,659.0,354.97209397359677,31.0,1010.0
0,2014.0,618.75,688.0,354.97209397359677,4.0,1039.0
0,2024.0,628.75,698.0,354.97209397359677,14.0,1049.0
0,2087.0,691.75,761.0,354.97209397359677,6.0,1112.0
0,2102.0,706.75,776.0,354.97209397359677,21.0,1127.0
0,2113.0,717.75,787.0,354.97209397359677,32.0,1138.0
0,2114.0,718.75,788.0,354.97209397359677,33.0,1139.0
0,2160.0,764.75,834.0,354.97209397359677,79.0,1185.0
0,2180.0,784.75,854.0,354.97209397359677,10.0,1205.0
0,2196.0,800.75,870.0,354.97209397359677,13.0,1221.0
0,2209.0,813.75,883.0,354.97209397359677,26.0,1234.0
0,2225.0,665.6,846.0,456.71111219237923,9.0,1250.0
0,2261.0,865.75,935.0,354.97209397359677,78.0,1286.0
0,2281.0,885.75,955.0,354.97209397359677,98.0,1306.0
0,2313.0,917.75,987.0,354.97209397359677,130.0,1338.0
0,2352.0,956.75,1026.0,354.97209397359677,169.0,1377.0
