,time,mean,median,sd,min,max
0,307.0,194.22222222222223,213.0,59.91619661897733,52.0,273.0
0,424.0,207.53846153846155,280.0,127.17983353964416,32.0,363.0
0,601.0,282.05263157894734,228.0,186.52316737273952,2.0,540.0
0,643.0,294.55,267.0,202.97449962987963,3.0,582.0
0,853.0,425.75,377.0,243.54418661370946,51.0,792.0
0,886.0,430.04,387.0,266.2560391803348,8.0,825.0
0,914.0,454.7916666666667,407.0,271.26063407214514,9.0,853.0
0,968.0,484.1666666666667,417.0,288.5889040755995,4.0,907.0
0,982.0,480.7391304347826,395.0,282.1618741988679,18.0,921.0
0,1082.0,497.2,483.0,307.9290827447125,6.0,990.0
0,1177.0,545.1153846153846,524.0,333.63306962579264,1.0,1085.0
0,1201.0,584.4,568.0,331.1938405224348,25.0,1109.0
0,1246.0,630.0833333333334,610.0,338.006030107288,5.0,1154.0
0,1256.0,642.5652173913044,657.0,345.06166129333747,15.0,1164.0
0,1266.0,661.1363636363636,670.0,350.4140791399571,25.0,1174.0
0,1271.0,666.1363636363636,675.0,350.4140791399571,30.0,1179.0
0,1332.0,685.9545454545455,688.0,373.3497601290642,19.0,1240.0
0,1388.0,747.047619047619,789.0,381.3882506481109,2.0,1296.0
0,1419.0,753.2,775.0,373.85071887051384,33.0,1327.0
0,1480.0,693.6086956521739,733.0,458.9654471346575,2.0,1388.0
0,1488.0,688.5454545454545,678.5,465.07992737052757,10.0,1396.0
0,1517.0,740.4285714285714,770.0,463.7664202128123,39.0,1425.0
0,1575.0,738.8181818181819,765.5,501.21122714368244,25.0,1483.0
0,1590.0,753.8181818181819,780.5,501.21122714368244,40.0,1498.0
0,1677.0,674.7037037037037,615.0,562.3768220564237,1.0,1585.0
0,1689.0,651.7692307692307,620.0,543.5812378386302,7.0,1597.0
0,1787.0,739.7692307692307,718.0,553.6930076726292,10.0,1695.0
0,1801.0,716.4074074074074,725.0,571.3076137902942,4.0,1709.0
0,1807.0,714.6296296296297,731.0,579.5327714600436,3.0,1715.0
0,1857.0,693.3928571428571,394.0,591.445525766304,6.0,1765.0
0,1877.0,698.7142857142857,407.0,603.6919068261119,2.0,1785.0
0,1905.0,737.8148148148148,443.0,611.9572144955184,14.0,1813.0
0,1918.0,711.1538461538462,426.0,588.5782538853654,27.0,1826.0
0,1933.0,712.76,411.0,596.3363668266425,42.0,1841.0
0,1957.0,746.8333333333334,394.5,606.5456610090363,66.0,1865.0
0,1979.0,768.8333333333334,416.5,606.5456610090363,1.0,1887.0
0,1989.0,747.72,386.0,613.5264310524853,1.0,1897.0
0,1992.0,750.72,389.0,613.5264310524853,4.0,1900.0
0,2057.0,735.68,423.0,606.776711484546,1.0,1965.0
0,2081.0,768.0416666666666,440.0,617.8760311992655,25.0,1989.0
0,2088.0,804.6818181818181,447.0,637.0376317101494,32.0,1996.0
0,2107.0,804.5909090909091,466.0,654.5715919655117,11.0,2015.0
0,2116.0,744.3181818181819,428.5,655.8355105833693,5.0,2024.0
0,2164.0,679.04,367.0,677.6948859184345,1.0,2072.0
0,2173.0,661.6538461538462,355.5,677.5041267150897,2.0,2081.0
0,2178.0,666.6538461538462,360.5,677.5041267150897,7.0,2086.0
0,2187.0,695.8,390.0,683.2420947219222,2.0,2095.0
0,2233.0,699.8461538461538,415.5,695.1660395079776,4.0,2141.0
0,2276.0,742.8461538461538,458.5,695.1660395079776,19.0,2184.0
0,2282.0,759.08,444.0,707.0099246828153,1.0,2190.0
0,2320.0,720.2592592592592,332.0,722.6602906951506,2.0,2228.0
