Boarding Stop,Alighting Stop,Hour,Total
84471,76289,14,3
84471,76289,15,4
84471,76289,16,5
84471,76289,18,3
84471,76289,19,2
84471,76289,20,2
84471,84611,17,1
84471,84621,12,1
84471,84621,17,1
84471,84631,9,1
84471,84631,10,1
84471,84631,11,2
84471,84631,14,1
84471,84631,17,1
84471,84631,19,2
84489,75009,7,1
84489,75009,18,1
84489,76129,20,1
84489,76289,14,1
84489,84471,12,1
84489,84489,8,1
84489,84621,11,1
84499,,6,1
84499,,10,4
84499,,11,1
84499,,12,1
84499,,13,1
84499,,15,4
84499,,18,1
84499,75009,7,5
84499,75009,8,3
84499,75009,9,5
84499,75009,10,9
84499,75009,11,9
84499,75009,12,8
84499,75009,13,8
84499,75009,14,3
84499,75009,15,6
84499,75009,16,3
84499,75009,17,3
84499,75009,18,6
84499,75009,19,2
84499,75009,20,3
84499,75341,6,1
84499,75341,8,2
84499,75341,10,1
84499,75341,11,1
84499,75341,12,1
84499,75341,15,1
84499,75341,18,1
84499,76119,8,1
84499,76119,10,1
84499,76119,15,1
84499,76119,16,2
84499,76119,17,1
84499,76119,19,1
84499,76129,7,1
84499,76129,8,1
84499,76129,9,2
84499,76129,10,2
84499,76129,11,1
84499,76129,12,6
84499,76129,18,2
84499,76289,6,1
84499,76289,7,1
84499,76289,8,1
84499,76289,13,1
84499,76289,16,1
84499,76289,19,1
84499,84461,9,3
84499,84461,12,1
84499,84461,20,1
84499,84471,6,3
84499,84471,9,2
84499,84471,10,5
84499,84471,11,4
84499,84471,12,5
84499,84471,13,3
84499,84471,14,4
84499,84471,15,1
84499,84471,16,2
84499,84471,17,1
84499,84471,18,1
84499,84471,19,3
84499,84489,6,1
84499,84489,9,3
84499,84489,10,1
84499,84489,11,1
84499,84489,14,1
84499,84489,16,2
84499,84611,11,1
84499,84621,7,4
84499,84621,10,2
84499,84621,12,1
84499,84631,11,2
84601,75009,11,2
84601,75009,12,4
84601,75009,20,1
84601,76119,13,1
84601,76129,8,1
84601,76129,16,1
84601,76289,8,1
84601,76289,11,1
84611,75009,6,1
84611,75009,19,1
84611,76289,16,3
84621,,12,1
84621,,20,2
84621,75009,7,1
84621,75009,8,2
84621,75009,9,2
84621,75009,10,1
84621,75009,11,3
84621,75009,12,6
84621,75009,13,2
84621,75009,14,5
84621,75009,16,5
84621,75009,19,3
84621,75009,20,2
84621,75341,12,1
84621,75341,13,3
84621,75341,18,2
84621,76119,8,1
84621,76119,10,4
84621,76119,11,1
84621,76119,16,2
84621,76119,19,2
84621,76129,6,1
84621,76129,8,3
84621,76129,13,3
84621,76129,14,2
84621,76289,10,2
84621,76289,12,1
84621,76289,14,1
84621,76289,15,1
84621,76289,16,1
84621,76289,18,1
84621,76289,20,1
84631,,10,1
84631,75009,6,1
84631,75009,8,1
84631,75009,9,1
84631,75009,10,4
84631,75009,11,5
84631,75009,12,1
84631,75009,13,2
84631,75009,14,3
84631,75009,15,2
84631,75009,17,2
84631,75009,18,3
84631,75009,19,2
84631,75009,20,1
84631,76119,10,1
84631,76119,13,1
84631,76119,19,3
84631,76129,8,1
84631,76129,10,1
84631,76129,11,1
84631,76129,13,1
84631,76129,16,2
84631,76289,8,1
84631,76289,10,6
84631,76289,11,1
84631,76289,20,1
