,time,mean,median,sd,min,max
0,310.0,246.0,246.0,0.0,246.0,246.0
0,618.0,281.0,237.5,168.63421954040052,95.0,554.0
0,656.0,319.0,275.5,168.63421954040052,133.0,592.0
0,808.0,471.0,427.5,168.63421954040052,68.0,744.0
0,885.0,449.4,484.0,248.26969206892736,55.0,821.0
0,981.0,545.4,580.0,248.26969206892736,59.0,917.0
0,1078.0,642.4,677.0,248.26969206892736,156.0,1014.0
0,1178.0,742.4,777.0,248.26969206892736,256.0,1114.0
0,1201.0,746.5,739.0,274.3378391691529,279.0,1137.0
0,1267.0,812.5,805.0,274.3378391691529,345.0,1203.0
0,1268.0,813.5,806.0,274.3378391691529,346.0,1204.0
0,1333.0,793.75,701.5,296.21054589598936,411.0,1269.0
0,1382.0,842.75,750.5,296.21054589598936,8.0,1318.0
0,1472.0,932.75,840.5,296.21054589598936,98.0,1408.0
0,1489.0,949.75,857.5,296.21054589598936,115.0,1425.0
0,1517.0,783.0,777.0,471.06560052714525,4.0,1453.0
0,1577.0,703.8333333333334,792.0,530.8067497268244,8.0,1513.0
0,1618.0,744.8333333333334,833.0,530.8067497268244,49.0,1554.0
0,1668.0,724.8,838.0,555.5888407806622,99.0,1604.0
0,1740.0,796.8,910.0,555.5888407806622,171.0,1676.0
0,1772.0,828.8,942.0,555.5888407806622,203.0,1708.0
0,1795.0,1008.25,1010.0,513.2890876494454,17.0,1731.0
0,1801.0,1014.25,1016.0,513.2890876494454,23.0,1737.0
0,1826.0,1039.25,1041.0,513.2890876494454,48.0,1762.0
0,1857.0,1070.25,1072.0,513.2890876494454,79.0,1793.0
0,1859.0,1072.25,1074.0,513.2890876494454,81.0,1795.0
0,1865.0,1078.25,1080.0,513.2890876494454,87.0,1801.0
0,1908.0,897.8,1078.0,640.6966208744979,4.0,1844.0
0,1914.0,903.8,1084.0,640.6966208744979,10.0,1850.0
0,1979.0,968.8,1149.0,640.6966208744979,75.0,1915.0
0,1981.0,970.8,1151.0,640.6966208744979,77.0,1917.0
0,2009.0,998.8,1179.0,640.6966208744979,105.0,1945.0
0,2057.0,874.1666666666666,885.5,700.7768110382142,11.0,1993.0
0,2070.0,887.1666666666666,898.5,700.7768110382142,24.0,2006.0
0,2097.0,914.1666666666666,925.5,700.7768110382142,51.0,2033.0
0,2164.0,981.1666666666666,992.5,700.7768110382142,17.0,2100.0
0,2181.0,998.1666666666666,1009.5,700.7768110382142,34.0,2117.0
0,2196.0,1013.1666666666666,1024.5,700.7768110382142,49.0,2132.0
0,2206.0,1023.1666666666666,1034.5,700.7768110382142,59.0,2142.0
0,2267.0,1084.1666666666667,1095.5,700.7768110382141,120.0,2203.0
0,2278.0,1095.1666666666667,1106.5,700.7768110382141,131.0,2214.0
0,2391.0,1208.1666666666667,1219.5,700.7768110382141,244.0,2327.0
0,2401.0,1218.1666666666667,1229.5,700.7768110382141,254.0,2337.0
