Boarding Stop,Alighting Stop,Hour,Total
410460005,410459904.0,13,3
410460005,410462103.0,13,3
410460005,410459651.0,13,1
410460005,1531005322.0,13,4
410460005,410480716.0,13,2
410460005,410465916.0,13,1
410460005,410464251.0,13,6
410460005,410466111.0,13,4
410460005,410462762.0,13,1
410460005,410465915.0,13,1
410460005,410465915.0,13,1
410460005,410465917.0,13,1
410459904,410462103.0,13,2
410459904,1531005322.0,13,3
410459904,410464251.0,13,4
410459897,410482572.0,13,1
410459897,1531005322.0,13,5
410459897,410475114.0,13,6
410459897,410482551.0,13,1
410459897,410465916.0,13,2
410459897,410464251.0,13,1
410459901,410482520.0,13,1
410459901,1531005322.0,13,2
410482562,410465916.0,13,1
410482562,410465917.0,13,1
410482491,410482570.0,13,1
410482491,410465915.0,13,1
410482491,410465917.0,13,1
410482572,410464251.0,13,2
410482572,410466111.0,13,2
410482520,410471030.0,13,1
410482520,410464251.0,13,1
410482520,410466111.0,13,1
410482520,410465917.0,13,1
410483103,410465916.0,13,1
410483103,410464251.0,13,3
410483103,410466111.0,13,1
410462101,410483103.0,13,1
410462101,1531005322.0,13,7
410462101,410475114.0,13,1
410462101,410464251.0,13,3
410462103,1531005322.0,13,10
410462103,410482570.0,13,1
410459651,1531005322.0,13,5
1531005322,410482562.0,13,2
1531005322,410482491.0,13,1
1531005322,410482568.0,13,1
1531005322,410482572.0,13,3
1531005322,410464248.0,13,7
1531005322,410480722.0,13,2
1531005322,410480716.0,13,1
1531005322,410465916.0,13,1
1531005322,410464251.0,13,4
1531005322,410465917.0,13,1
410475114,410482570.0,13,1
410475114,410480716.0,13,1
410475114,410465916.0,13,2
410475114,410464251.0,13,1
410475114,410462762.0,13,1
410475114,410465915.0,13,2
410475114,410465915.0,13,1
410482570,410480724.0,13,2
410482570,410465916.0,13,1
410482570,410466111.0,13,4
410482564,410465916.0,13,1
410482564,410464251.0,13,1
410464248,410464251.0,13,1
410464248,410466111.0,13,1
410464248,410465915.0,13,1
410480724,410464248.0,13,1
410480724,410466111.0,13,2
410480722,410465915.0,13,1
410480716,410480724.0,13,2
410480716,410464251.0,13,1
410465916,410464251.0,13,16
410465916,410464251.0,13,4
410465916,410462762.0,13,2
410465916,410465915.0,13,2
410465916,410462762.0,13,1
410466111,410464251.0,13,21
410462762,410464251.0,13,37
410462762,410464251.0,13,3
410465915,410464251.0,13,8
410465915,410464251.0,13,1
410465915,410466111.0,13,1
410465915,410462762.0,13,1
410465917,410464251.0,13,8
410465917,410462762.0,13,1
410465917,410465915.0,13,3
