,time,meanWaitTime
0,656.0,378.26666666666665
0,732.0,434.8
0,808.0,524.2857142857143
0,975.0,598.4375
0,1078.0,648.5
0,1170.0,648.5555555555555
0,1201.0,679.5555555555555
0,1256.0,639.5
0,1260.0,643.5
0,1266.0,635.3
0,1332.0,672.1052631578947
0,1384.0,677.05
0,1413.0,619.2857142857143
0,1456.0,605.0869565217391
0,1475.0,624.0869565217391
0,1483.0,609.6818181818181
0,1489.0,631.8571428571429
0,1516.0,688.65
0,1575.0,692.8571428571429
0,1617.0,748.2
0,1635.0,766.2
0,1672.0,803.2
0,1683.0,770.4736842105264
0,1696.0,808.6666666666666
0,1799.0,824.9
0,1801.0,826.9
0,1830.0,794.3684210526316
0,1857.0,789.2105263157895
0,1913.0,769.3809523809524
0,1932.0,736.6666666666666
0,1945.0,689.5
0,1984.0,728.5
0,2019.0,734.9047619047619
0,2052.0,800.9
0,2088.0,824.4
0,2103.0,875.0
0,2117.0,874.4444444444445
0,2196.0,882.7368421052631
0,2198.0,884.7368421052631
0,2266.0,936.0
0,2287.0,982.6666666666666
0,2341.0,909.45
0,2350.0,919.421052631579
0,2391.0,913.0
0,2392.0,914.0
0,2401.0,943.421052631579
0,2404.0,968.8888888888889
0,2437.0,950.2105263157895
0,2492.0,911.0952380952381
0,2505.0,924.0952380952381
0,2569.0,834.44
0,2578.0,857.0
0,2586.0,865.0
0,2610.0,901.8695652173913
0,2628.0,938.5909090909091
0,2646.0,908.1363636363636
0,2678.0,940.1363636363636
0,2685.0,982.2380952380952
0,2688.0,985.2380952380952
0,2709.0,1082.9473684210527
0,2713.0,1086.9473684210527
0,2714.0,1087.9473684210527
0,2755.0,1133.6666666666667
0,2773.0,1151.6666666666667
0,2774.0,1152.6666666666667
0,2789.0,1232.1176470588234
0,2800.0,1291.5625
0,2805.0,1296.5625
0,2821.0,1167.888888888889
0,2829.0,1082.764705882353
0,2854.0,1047.388888888889
0,2873.0,960.6
0,2882.0,991.8947368421053
0,2930.0,963.5
0,2950.0,840.65
0,2974.0,904.5263157894736
0,2983.0,913.5263157894736
0,2993.0,877.75
0,2999.0,883.75
0,3001.0,885.75
0,3057.0,886.2
0,3064.0,926.578947368421
0,3069.0,875.6842105263158
0,3072.0,883.8333333333334
0,3079.0,907.7058823529412
0,3134.0,833.6315789473684
0,3152.0,819.6842105263158
0,3166.0,833.6842105263158
0,3176.0,843.6842105263158
0,3185.0,833.7368421052631
0,3193.0,857.3888888888889
0,3195.0,859.3888888888889
0,3208.0,769.0
0,3226.0,817.8125
0,3235.0,778.6470588235294
0,3239.0,782.6470588235294
0,3274.0,817.6470588235294
0,3281.0,810.2352941176471
0,3290.0,794.2941176470588
0,3294.0,798.2941176470588
0,3319.0,900.8666666666667
0,3325.0,957.0714285714286
0,3326.0,958.0714285714286
0,3356.0,814.4117647058823
0,3362.0,820.4117647058823
0,3375.0,851.625
0,3390.0,849.6875
0,3393.0,852.6875
0,3422.0,751.0714285714286
0,3424.0,753.0714285714286
0,3438.0,767.0714285714286
0,3453.0,782.0714285714286
0,3472.0,702.25
0,3501.0,694.4375
0,3535.0,694.4375
0,3556.0,673.7647058823529
0,3565.0,682.7647058823529
0,3566.0,683.7647058823529
0,3576.0,687.0588235294117
0,3580.0,691.0588235294117
0,3584.0,695.0588235294117
0,3587.0,698.0588235294117
0,3599.0,688.5294117647059
