,time,meanWaitTime
0,656.0,315.3333333333333
0,732.0,309.75
0,808.0,385.75
0,975.0,552.75
0,1078.0,655.75
0,1170.0,747.75
0,1201.0,522.0
0,1256.0,577.0
0,1260.0,581.0
0,1266.0,583.0
0,1332.0,649.0
0,1384.0,701.0
0,1413.0,730.0
0,1456.0,413.0
0,1475.0,326.25
0,1483.0,334.25
0,1489.0,340.25
0,1516.0,295.6
0,1575.0,354.6
0,1617.0,396.6
0,1635.0,414.6
0,1672.0,451.6
0,1683.0,462.6
0,1696.0,475.6
0,1799.0,578.6
0,1801.0,580.6
0,1830.0,609.6
0,1857.0,636.6
0,1913.0,582.6666666666666
0,1932.0,601.6666666666666
0,1945.0,614.6666666666666
0,1984.0,689.0
0,2019.0,724.0
0,2052.0,757.0
0,2088.0,662.8333333333334
0,2103.0,677.8333333333334
0,2117.0,691.8333333333334
0,2196.0,770.8333333333334
0,2198.0,772.8333333333334
0,2266.0,840.8333333333334
0,2287.0,738.8571428571429
0,2341.0,695.625
0,2350.0,704.625
0,2391.0,745.625
0,2392.0,746.625
0,2401.0,755.625
0,2404.0,674.4444444444445
0,2437.0,636.0
0,2492.0,691.0
0,2505.0,773.2857142857143
0,2569.0,837.2857142857143
0,2578.0,846.2857142857143
0,2586.0,854.2857142857143
0,2610.0,878.2857142857143
0,2628.0,896.2857142857143
0,2646.0,914.2857142857143
0,2678.0,896.8333333333334
0,2685.0,903.8333333333334
0,2688.0,906.8333333333334
0,2709.0,927.8333333333334
0,2713.0,931.8333333333334
0,2714.0,932.8333333333334
0,2755.0,837.4285714285714
0,2773.0,855.4285714285714
0,2774.0,856.4285714285714
0,2789.0,871.4285714285714
0,2800.0,882.4285714285714
0,2805.0,696.7142857142857
0,2821.0,712.7142857142857
0,2829.0,720.7142857142857
0,2854.0,794.8333333333334
0,2873.0,813.8333333333334
0,2882.0,822.8333333333334
0,2930.0,870.8333333333334
0,2950.0,890.8333333333334
0,2974.0,914.8333333333334
0,2983.0,888.0
0,2993.0,898.0
0,2999.0,1064.25
0,3001.0,1066.25
0,3057.0,903.2
0,3064.0,910.2
0,3069.0,915.2
0,3072.0,918.2
0,3079.0,1087.0
0,3134.0,1142.0
0,3152.0,1160.0
0,3166.0,1285.3333333333333
0,3176.0,1295.3333333333333
0,3185.0,1304.3333333333333
0,3193.0,1312.3333333333333
0,3195.0,1314.3333333333333
0,3208.0,996.0
0,3226.0,1014.0
0,3235.0,464.3333333333333
0,3239.0,598.0
0,3274.0,426.3333333333333
0,3281.0,433.3333333333333
0,3290.0,442.3333333333333
0,3294.0,446.3333333333333
0,3319.0,471.3333333333333
0,3325.0,477.3333333333333
0,3326.0,478.3333333333333
0,3356.0,508.3333333333333
0,3362.0,514.3333333333334
0,3375.0,527.3333333333334
0,3390.0,542.3333333333334
0,3393.0,545.3333333333334
0,3422.0,434.75
0,3424.0,436.75
0,3438.0,450.75
0,3453.0,465.75
0,3472.0,181.0
0,3501.0,210.0
0,3535.0,189.25
0,3556.0,210.25
0,3565.0,219.25
0,3566.0,220.25
0,3576.0,230.25
0,3580.0,234.25
0,3584.0,238.25
0,3587.0,241.25
0,3599.0,243.0
0,3601.0,245.0
0,3629.0,196.5
0,3657.0,224.5
0,3664.0,231.5
0,3665.0,232.5
0,3674.0,241.5
0,3689.0,181.0
0,3714.0,206.0
0,3719.0,211.0
0,3765.0,200.5
0,3777.0,212.5
0,3778.0,213.5
0,3780.0,215.5
0,3783.0,218.5
0,3791.0,226.5
0,3795.0,230.5
0,3815.0,250.5
0,3817.0,252.5
0,3833.0,268.5
0,3846.0,280.0
0,3852.0,189.0
0,3856.0,238.66666666666666
0,3871.0,253.66666666666666
0,3883.0,265.6666666666667
0,3913.0,222.0
0,3930.0,239.0
0,3944.0,225.33333333333334
0,3960.0,241.33333333333334
0,3986.0,267.3333333333333
0,3987.0,268.3333333333333
0,3996.0,277.3333333333333
0,4001.0,282.3333333333333
0,4017.0,306.0
0,4026.0,150.5
0,4043.0,131.0
0,4045.0,133.0
0,4069.0,46.0
0,4102.0,66.6
0,4147.0,111.6
0,4151.0,115.6
0,4162.0,126.6
0,4173.0,137.6
0,4191.0,159.25
0,4197.0,165.25
0,4201.0,169.25
0,4202.0,170.25
0,4283.0,172.5
0,4284.0,173.5
0,4287.0,176.5
0,4293.0,182.5
0,4333.0,222.5
0,4339.0,228.5
0,4349.0,238.5
0,4374.0,263.5
0,4376.0,265.5
0,4382.0,271.5
0,4409.0,298.5
0,4414.0,303.5
0,4416.0,305.5
0,4418.0,292.0
0,4427.0,301.0
0,4439.0,292.5
0,4454.0,307.5
0,4471.0,324.5
0,4489.0,342.5
0,4491.0,344.5
0,4512.0,365.5
0,4540.0,393.5
0,4543.0,396.5
0,4547.0,400.5
0,4575.0,428.5
0,4591.0,444.5
0,4604.0,275.0
0,4612.0,283.0
0,4628.0,299.0
0,4629.0,300.0
0,4641.0,312.0
0,4647.0,232.0
0,4650.0,235.0
0,4668.0,76.0
0,4697.0,105.0
0,4698.0,106.0
0,4754.0,162.0
0,4770.0,178.0
0,4782.0,190.0
0,4785.0,193.0
0,4793.0,201.0
0,4797.0,205.0
0,4857.0,265.0
0,4858.0,266.0
0,4867.0,275.0
0,4873.0,281.0
0,4877.0,285.0
0,4885.0,148.5
0,4908.0,171.5
0,4919.0,182.5
