,time,mean,median,sd,min,max
0,601.0,254.875,244.0,141.96605007888328,19.0,465.0
0,733.0,350.11764705882354,368.0,173.8934367238745,26.0,597.0
0,853.0,408.25,432.5,217.72227148364956,8.0,717.0
0,914.0,422.0952380952381,398.0,248.12725321263702,4.0,778.0
0,964.0,491.2,485.0,238.70622111708775,5.0,828.0
0,979.0,466.4,452.0,250.94728530111658,12.0,843.0
0,1030.0,475.3,491.0,262.80488960443637,3.0,894.0
0,1074.0,494.6666666666667,534.0,279.12999759172345,2.0,938.0
0,1175.0,565.6666666666666,614.0,303.50215082525455,10.0,1039.0
0,1201.0,591.6666666666666,640.0,303.50215082525455,18.0,1065.0
0,1227.0,594.5238095238095,666.0,329.95968282541645,1.0,1091.0
0,1256.0,629.1,705.5,337.14105356660434,14.0,1120.0
0,1263.0,642.7894736842105,723.0,344.60329273366045,21.0,1127.0
0,1265.0,644.7894736842105,725.0,344.60329273366045,23.0,1129.0
0,1379.0,709.2105263157895,818.0,366.9014752229481,5.0,1243.0
0,1415.0,715.5555555555555,809.5,354.09951868902965,17.0,1241.0
0,1417.0,717.5555555555555,811.5,354.09951868902965,19.0,1243.0
0,1471.0,780.1176470588235,910.0,362.5500991510879,19.0,1297.0
0,1485.0,778.5625,879.5,368.1635113556883,33.0,1311.0
0,1487.0,780.5625,881.5,368.1635113556883,35.0,1313.0
0,1511.0,837.6428571428571,960.5,382.1535979798955,59.0,1337.0
0,1592.0,887.5,1041.5,433.69191665447096,10.0,1418.0
0,1620.0,943.7692307692307,1080.0,437.45736563185454,38.0,1446.0
0,1671.0,812.1875,1065.5,547.6880063902714,13.0,1497.0
0,1688.0,807.8,1038.0,559.1429393872972,30.0,1514.0
0,1787.0,822.75,948.5,606.6263780120347,31.0,1613.0
0,1798.0,833.75,959.5,606.6263780120347,42.0,1624.0
0,1857.0,766.6470588235294,581.0,640.3186652594042,1.0,1683.0
0,1875.0,750.4705882352941,293.0,664.3688838595848,18.0,1701.0
0,1913.0,788.4705882352941,331.0,664.3688838595848,56.0,1739.0
0,1962.0,792.125,353.0,658.7995593312127,12.0,1788.0
0,1985.0,815.125,376.0,658.7995593312127,12.0,1811.0
0,1987.0,817.125,378.0,658.7995593312127,14.0,1813.0
0,2013.0,761.3333333333334,377.0,641.6803634901795,1.0,1798.0
0,2031.0,808.2142857142857,422.0,654.7159884333084,3.0,1816.0
0,2077.0,800.3333333333334,441.0,663.8677244418164,24.0,1862.0
0,2103.0,792.2,445.0,691.285488540492,9.0,1888.0
0,2107.0,796.2,449.0,691.285488540492,13.0,1892.0
0,2108.0,797.2,450.0,691.285488540492,14.0,1893.0
0,2161.0,817.7333333333333,466.0,717.7587771822942,16.0,1946.0
0,2181.0,837.7333333333333,486.0,717.7587771822942,36.0,1966.0
0,2182.0,838.7333333333333,487.0,717.7587771822942,37.0,1967.0
0,2239.0,863.2,420.0,743.5601029282479,21.0,2024.0
0,2272.0,841.8125,437.5,750.1310067873145,5.0,2057.0
0,2283.0,880.8,464.0,766.6008261583512,11.0,2068.0
0,2314.0,880.1333333333333,457.0,792.5358344509659,8.0,2099.0
0,2344.0,910.1333333333333,487.0,792.5358344509659,12.0,2129.0
0,2358.0,816.8235294117648,371.0,800.3642726022515,10.0,2143.0
0,2378.0,790.6111111111111,369.0,800.8120974561378,5.0,2163.0
0,2397.0,809.6111111111111,388.0,800.8120974561378,4.0,2182.0
0,2414.0,842.4705882352941,383.0,821.2771343997647,21.0,2199.0
0,2416.0,844.4705882352941,385.0,821.2771343997647,23.0,2201.0
0,2457.0,923.6875,448.0,831.7590335209771,33.0,2242.0
0,2471.0,967.9333333333333,440.0,850.4749627250775,47.0,2256.0
0,2573.0,998.25,510.5,867.3941938357669,43.0,2358.0
0,2586.0,976.8125,466.5,895.3133682369263,2.0,2371.0
0,2587.0,977.8125,467.5,895.3133682369263,3.0,2372.0
0,2595.0,1028.2666666666667,501.0,908.9485109485331,5.0,2380.0
0,2603.0,1036.2666666666667,509.0,908.9485109485331,13.0,2388.0
0,2613.0,1046.2666666666667,519.0,908.9485109485331,2.0,2398.0
0,2633.0,1000.0,513.5,916.744102789868,6.0,2418.0
0,2653.0,895.75,433.5,909.7885399915741,5.0,2438.0
0,2657.0,846.8823529411765,363.0,907.6044669965605,1.0,2442.0
0,2679.0,835.2941176470588,334.0,927.8290768496915,14.0,2464.0
0,2681.0,837.2941176470588,336.0,927.8290768496915,16.0,2466.0
0,2707.0,937.5333333333333,362.0,959.2171715634693,12.0,2492.0
0,2720.0,1012.5714285714286,400.5,963.3732190504745,12.0,2505.0
0,2733.0,910.7692307692307,388.0,902.7545158991626,25.0,2495.0
0,2744.0,921.7692307692307,399.0,902.7545158991626,36.0,2506.0
0,2769.0,990.3333333333334,435.5,926.3950141393368,11.0,2531.0
0,2784.0,897.6153846153846,308.0,952.0733276916096,8.0,2546.0
0,2805.0,908.4615384615385,329.0,960.9852808754,8.0,2567.0
0,2829.0,867.2857142857143,330.5,955.3802854339829,13.0,2591.0
0,2830.0,868.2857142857143,331.5,955.3802854339829,14.0,2592.0
0,2877.0,827.4285714285714,325.5,977.6831004461309,11.0,2639.0
0,2898.0,805.4285714285714,293.5,1000.4609447853604,2.0,2660.0
0,2932.0,736.9375,230.5,974.3432704102544,9.0,2694.0
0,2937.0,741.9375,235.5,974.3432704102544,14.0,2699.0
0,2976.0,611.375,200.0,846.7157783902459,3.0,2611.0
0,2980.0,615.375,204.0,846.7157783902459,3.0,2615.0
0,2991.0,589.6470588235294,215.0,834.4689710635263,2.0,2626.0
0,3001.0,566.8888888888889,214.5,822.1287334237794,8.0,2636.0
0,3005.0,579.5882352941177,208.0,845.1579774932112,12.0,2640.0
0,3057.0,602.1176470588235,248.0,856.634308850834,35.0,2692.0
0,3065.0,639.1875,262.0,874.8258554385267,43.0,2700.0
0,3068.0,642.1875,265.0,874.8258554385267,46.0,2703.0
0,3070.0,644.1875,267.0,874.8258554385267,48.0,2705.0
0,3107.0,557.2666666666667,241.0,834.8570709342342,19.0,2742.0
0,3163.0,575.5,282.0,821.4739801113606,9.0,2798.0
0,3182.0,529.5555555555555,281.5,795.9785188490551,10.0,2817.0
0,3183.0,530.5555555555555,282.5,795.9785188490551,1.0,2818.0
0,3199.0,553.8235294117648,294.0,818.4744945750576,11.0,2834.0
0,3221.0,418.47058823529414,270.0,635.2544758873786,6.0,2856.0
0,3225.0,445.5625,297.0,647.8464294057273,10.0,2860.0
0,3226.0,446.5625,298.0,647.8464294057273,11.0,2861.0
0,3255.0,448.6470588235294,304.0,637.6578412372496,18.0,2890.0
0,3258.0,451.6470588235294,307.0,637.6578412372496,21.0,2893.0
0,3266.0,459.6470588235294,315.0,637.6578412372496,29.0,2901.0
0,3287.0,463.7647058823529,336.0,646.066790338162,8.0,2922.0
0,3293.0,468.125,323.0,665.916086586741,14.0,2928.0
0,3314.0,502.26666666666665,363.0,685.7433403897473,14.0,2949.0
0,3354.0,508.6,365.0,697.0854371356977,40.0,2989.0
0,3357.0,511.6,368.0,697.0854371356977,43.0,2992.0
0,3378.0,542.8571428571429,359.0,720.4575785214419,2.0,3013.0
0,3382.0,546.8571428571429,363.0,720.4575785214419,6.0,3017.0
0,3395.0,564.5384615384615,308.0,747.4489553330063,12.0,3030.0
0,3462.0,559.0769230769231,308.0,755.1942655358454,44.0,3097.0
0,3503.0,600.25,340.0,786.0308650640466,24.0,3138.0
0,3548.0,554.3571428571429,354.5,761.0237097060077,2.0,3183.0
0,3570.0,590.0769230769231,355.0,788.0814543549575,12.0,3205.0
0,3576.0,596.0769230769231,361.0,788.0814543549575,3.0,3211.0
0,3581.0,601.0769230769231,366.0,788.0814543549575,5.0,3216.0
0,3589.0,565.7142857142857,363.0,775.3413468154736,2.0,3224.0
0,3601.0,597.3076923076923,386.0,801.2628863349104,14.0,3236.0
0,3623.0,638.75,438.5,831.0294945628184,36.0,3258.0
0,3678.0,560.3571428571429,312.0,816.0121328879909,17.0,3313.0
0,3687.0,572.1538461538462,269.0,846.7511528146267,26.0,3322.0
0,3709.0,515.7333333333333,177.0,813.2428474255946,3.0,3344.0
0,3733.0,522.4285714285714,194.0,839.1140493133828,27.0,3368.0
0,3742.0,531.4285714285714,203.0,839.1140493133828,36.0,3377.0
0,3769.0,558.4285714285714,230.0,839.1140493133828,25.0,3404.0
0,3774.0,596.5384615384615,242.0,861.9322314414475,1.0,3409.0
0,3779.0,601.5384615384615,247.0,861.9322314414475,6.0,3414.0
0,3789.0,530.8666666666667,243.0,828.3553880363723,4.0,3424.0
0,3804.0,542.7857142857143,237.5,857.3462526533697,19.0,3439.0
0,3816.0,518.0,229.0,839.6334914711299,2.0,3451.0
0,3828.0,531.1428571428571,223.0,869.0919610344432,14.0,3463.0
0,3843.0,546.1428571428571,238.0,869.0919610344432,10.0,3478.0
0,3849.0,552.1428571428571,244.0,869.0919610344432,16.0,3484.0
0,3880.0,583.1428571428571,275.0,869.0919610344432,1.0,3515.0
0,3889.0,558.5714285714286,248.0,882.103307384095,1.0,3524.0
0,3910.0,604.8461538461538,287.0,910.5038204755605,22.0,3545.0
0,3917.0,611.8461538461538,294.0,910.5038204755605,29.0,3552.0
0,3931.0,668.1666666666666,326.0,935.3174000781173,9.0,3566.0
