,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,16215.0,240.52380952380952,60.855421686746986,No action,20.384391863843916,507.98084621949374
0,16229.0,231.6,55.80722891566265,No action,20.74242424242422,510.4737561072149
0,16240.0,221.1818181818182,58.626506024096386,No action,20.808959156785242,508.83431755293054
0,16249.0,230.1818181818182,61.01204819277108,No action,20.928951678951677,502.38767946438435
0,16262.0,206.56521739130434,57.24096385542169,No action,20.855218855218855,499.9454394738199
0,16277.0,210.77272727272728,55.86746987951807,No action,20.5894196199281,497.56190822123983
0,16286.0,202.125,58.44578313253012,No action,20.64192949907235,499.3712197513869
0,16290.0,206.125,59.602409638554214,No action,20.64192949907235,499.7495399844816
0,16292.0,213.34782608695653,59.12048192771084,No action,20.64192949907235,500.506686155103
0,16303.0,218.1818181818182,57.83132530120482,No action,19.958911145351827,502.9059480003998
0,16310.0,225.1818181818182,59.68674698795181,No action,20.107560244079018,510.859344955293
0,16311.0,226.1818181818182,59.95180722891566,No action,20.107560244079018,511.92033661777896
0,16326.0,202.7391304347826,56.18072289156626,No action,19.92936259143155,505.7131887983661
0,16334.0,210.7391304347826,58.397590361445786,No action,19.87564223550382,507.0343784460986
0,16343.0,219.7391304347826,60.89156626506024,No action,20.102564102564113,502.69865765760767
0,16351.0,218.5,63.18072289156626,No action,20.30943235168587,500.7240944178245
0,16362.0,211.20833333333334,61.0722891566265,No action,19.813358498479598,509.0636263255381
0,16367.0,218.52173913043478,60.55421686746988,No action,19.887983281086726,514.6235259483149
0,16405.0,222.875,64.44578313253012,No action,19.730364873222015,422.63424024353577
0,16414.0,238.95652173913044,66.21686746987952,No action,19.633487416538266,418.26478099963674
0,16425.0,241.8695652173913,67.02409638554217,No action,19.213358070500924,409.62945630621067
0,16426.0,242.8695652173913,67.3012048192771,No action,19.213358070500924,408.8786110797012
0,16435.0,249.95454545454547,66.25301204819277,No action,19.083022000830212,404.3029266214618
0,16445.0,254.38095238095238,64.36144578313252,No action,18.84026707755522,404.14339514530053
0,16453.0,262.3809523809524,66.3855421686747,No action,18.366945909608027,402.4235048932236
0,16456.0,265.3809523809524,67.144578313253,No action,18.366945909608027,401.0659626304388
0,16474.0,231.1304347826087,64.04819277108433,No action,18.250904953976626,410.31548372497934
0,16497.0,233.91304347826087,64.81927710843374,No action,18.250904953976626,405.64060141367827
0,16502.0,238.91304347826087,66.20481927710843,No action,18.250904953976626,406.69446716308636
0,16536.0,234.04,70.49397590361446,No action,18.390228818800242,406.6491751707455
0,16537.0,235.04,70.79518072289157,No action,18.390228818800242,406.9968335070957
0,16539.0,237.04,71.39759036144578,No action,18.390228818800242,407.8686757786076
0,16546.0,247.375,71.53012048192771,No action,17.59911616161617,407.5469759525274
0,16552.0,242.65217391304347,67.24096385542168,No action,18.107560244079018,408.5917827293404
0,16566.0,256.6521739130435,71.12048192771084,No action,18.16629967495018,417.37983914243694
0,16572.0,251.75,72.79518072289157,No action,18.244949494949505,422.2746518755518
0,16591.0,255.82608695652175,70.89156626506023,No action,19.183677934580448,420.4016010473914
0,16594.0,258.82608695652175,71.72289156626506,No action,19.183677934580448,419.79569997151174
0,16623.0,256.2692307692308,80.27710843373494,No action,19.204848484848473,413.1655124491297
0,16626.0,259.2692307692308,81.21686746987952,No action,19.204848484848473,413.5261587298466
0,16627.0,260.2692307692308,81.53012048192771,No action,19.204848484848473,414.02284112175744
0,16636.0,266.5217391304348,73.855421686747,No action,18.879451448794516,416.8806179646832
0,16649.0,279.5217391304348,77.4578313253012,No action,17.981144781144774,416.1508150440405
0,16654.0,260.5217391304348,72.19277108433735,No action,17.939170300793915,441.4130312387859
0,16657.0,263.5217391304348,73.02409638554217,No action,17.939170300793915,442.7486663660075
0,16664.0,261.22727272727275,69.24096385542168,No action,17.591741591741602,441.60100795243426
0,16670.0,240.04761904761904,60.734939759036145,No action,17.624111147576844,439.488277994387
0,16676.0,239.71428571428572,60.65060240963855,No action,17.586580086580092,437.99990005714506
0,16677.0,230.33333333333334,58.27710843373494,No action,17.59638942617666,437.8682588342698
0,16680.0,241.0,58.0722891566265,No action,17.794970986460342,454.0079369471066
0,16696.0,227.27777777777777,49.28915662650602,No action,17.94372294372295,448.8661568438404
0,16700.0,219.31578947368422,50.204819277108435,No action,17.94372294372295,448.8479241791167
0,16725.0,235.05263157894737,53.80722891566265,No action,17.76515151515152,391.95042699409197
0,16736.0,223.0,56.42168674698795,No action,17.871619420006517,393.2859988605382
0,16751.0,227.77272727272728,60.373493975903614,No action,17.755613690865488,392.6217878980321
0,16752.0,228.77272727272728,60.63855421686747,No action,17.755613690865488,392.5829903210038
0,16763.0,229.7391304347826,63.66265060240964,No action,17.503030303030297,488.7632192673741
0,16772.0,219.65217391304347,60.86746987951807,No action,17.503030303030297,494.3805625012466
0,16819.0,221.76923076923077,69.46987951807229,No action,17.61939393939393,495.2611528091943
0,16832.0,226.1851851851852,73.57831325301204,No action,17.507188675071877,492.28960076556876
0,16833.0,227.1851851851852,73.90361445783132,No action,17.507188675071877,492.15196847440427
0,16847.0,217.92592592592592,70.89156626506023,No action,17.288537549407113,489.13338054625996
0,16871.0,239.69230769230768,75.08433734939759,No action,17.233939393939384,485.0494706218368
0,16873.0,241.69230769230768,75.71084337349397,No action,17.233939393939384,473.9319213127324
0,16875.0,243.69230769230768,76.33734939759036,No action,17.233939393939384,475.0411830862181
0,16883.0,242.66666666666666,78.93975903614458,No action,17.117593848937126,480.10393792006244
0,16886.0,245.66666666666666,79.91566265060241,No action,17.117593848937126,480.97222402059634
