,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,16215.0,251.7,60.65060240963855,[0.],20.384391863843916,507.98084621949374
0,16229.0,225.9047619047619,57.1566265060241,[0.],20.74909090909089,510.0311387825951
0,16240.0,226.36363636363637,60.0,[0.19300699],20.81564811999594,518.4836330062797
0,16249.0,235.36363636363637,62.3855421686747,[0.],21.01010101010101,524.4196005184835
0,16262.0,211.08695652173913,58.493975903614455,[0.],20.9361399227171,522.2005651483634
0,16277.0,215.5,57.12048192771084,[0.],20.67219492219492,517.8484899439959
0,16286.0,215.08695652173913,59.602409638554214,[0.],20.725012840267084,519.5815284074473
0,16290.0,210.08333333333334,60.74698795180723,[0.],20.725012840267084,519.8977225968034
0,16292.0,212.08333333333334,61.325301204819276,[0.],20.84601113172541,520.4800609344479
0,16311.0,215.83333333333334,62.40963855421687,[0.],20.381130896594815,516.0042446414636
0,16315.0,219.83333333333334,63.566265060240966,[0.],20.381130896594815,516.1300906941759
0,16325.0,202.5,58.55421686746988,[0.],20.286616161616177,520.2953024850891
0,16326.0,203.5,58.8433734939759,[0.],20.286616161616177,520.3977524484475
0,16334.0,195.65384615384616,61.28915662650602,[0.],20.44082934609251,523.6630404752677
0,16350.0,211.65384615384616,66.3012048192771,[0.],20.67440361057381,516.0408952393326
0,16362.0,214.8,64.6987951807229,[0.],20.228438228438236,516.757931785441
0,16367.0,225.625,65.24096385542168,[0.],20.31696758526026,518.0372366856013
0,16375.0,218.52173913043478,60.55421686746988,[0.],20.13096720630966,518.4752883605544
0,16389.0,234.95454545454547,62.27710843373494,[0.],20.058106841611995,446.5583256069185
0,16409.0,254.95454545454547,67.57831325301204,[0.],19.99832810867293,445.7575363345496
0,16412.0,257.95454545454544,68.37349397590361,[0.],19.99832810867293,445.44760500873207
0,16414.0,263.8095238095238,66.74698795180723,[0.],19.93439550140581,444.75408139441737
0,16416.0,265.8095238095238,67.25301204819277,[0.01948392],19.93439550140581,443.89575541977007
0,16426.0,263.45,63.48192771084337,[0.],19.308672936259143,440.08112290876716
0,16428.0,265.45,63.963855421686745,[0.],19.308672936259143,439.47761825133307
0,16443.0,279.3157894736842,63.93975903614458,[0.],18.828282828282838,438.2077439366107
0,16448.0,264.8888888888889,57.44578313253012,[0.],18.690409247110274,437.42060087603556
0,16467.0,264.05555555555554,57.265060240963855,[0.],18.658364466583638,433.79911482171445
0,16473.0,263.94117647058823,54.06024096385542,[0.],18.749198469334992,432.468218781908
0,16498.0,248.33333333333334,53.855421686746986,[0.],18.749198469334992,435.1753960286282
0,16506.0,256.3333333333333,55.59036144578313,[0.],18.699460356994596,437.12454726841344
0,16520.0,232.1904761904762,58.74698795180723,[0.],18.73164636051234,438.55503041760767
0,16538.0,238.95454545454547,63.33734939759036,[0.],18.50177638453501,436.6885737721678
0,16539.0,239.95454545454547,63.602409638554214,[0.],18.50177638453501,436.7199319210701
0,16545.0,235.47826086956522,65.25301204819277,[0.],18.24433811802233,439.5312381304973
0,16549.0,239.47826086956522,66.36144578313252,[0.],18.24433811802233,440.43418689072166
0,16555.0,243.0,61.48192771084337,[0.],18.571338383838395,443.4068600427766
0,16557.0,245.0,61.98795180722892,[0.],18.571338383838395,444.79316458406913
