,time,meanWaitTime,action,dispersion,headwaySD
0,16207.0,58.855421686746986,No action,20.271382769676286,512.1895955208543
0,16215.0,60.87951807228916,Skip,20.271382769676286,511.9060584469032
0,16229.0,57.42168674698795,No action,20.569090909090892,514.4846294818075
0,16240.0,60.21686746987952,Skip,20.569090909090892,515.7683874222428
0,16249.0,62.602409638554214,Hold,20.68686868686869,515.350608949551
0,16262.0,58.68674698795181,Hold,20.61399227171039,509.2616485755556
0,16277.0,57.31325301204819,Hold,20.478114478114477,496.6931746061391
0,16286.0,59.69879518072289,Skip,20.41264998983119,490.124630196307
0,16292.0,61.28915662650602,No action,20.531986531986533,486.858145900978
0,16298.0,59.40963855421687,No action,20.307286915982566,481.44056518255354
0,16311.0,62.0722891566265,No action,20.197724755864286,482.92913507583484
0,16325.0,58.0,No action,20.197724755864286,479.0129627423297
0,16326.0,58.27710843373494,No action,20.197724755864286,478.9014986747807
0,16329.0,59.13253012048193,Hold,20.400932400932398,478.47856506132376
0,16350.0,64.55421686746988,No action,20.513321130770795,476.2796373410551
0,16362.0,62.51807228915663,No action,20.080272927955043,478.9471531024247
0,16367.0,63.8433734939759,Skip,20.080272927955043,479.1847570059783
0,16389.0,69.67469879518072,Skip,20.080272927955043,406.2171407269043
0,16409.0,75.12048192771084,Skip,20.080272927955043,406.87800215446725
0,16411.0,75.72289156626506,No action,20.080272927955043,407.01695792873846
0,16416.0,73.03614457831326,Hold,19.35745414006284,405.5870455686407
0,16430.0,75.90361445783132,No action,19.315757575757555,408.3482375594393
0,16447.0,80.95180722891567,Hold,18.84218019117348,413.5265254480152
0,16455.0,83.42168674698796,Skip,18.84218019117348,415.24203315614346
0,16467.0,87.32530120481928,Hold,18.942465192465185,415.74037753919094
0,16468.0,87.65060240963855,Hold,18.942465192465185,415.5879056645135
0,16499.0,87.12048192771084,Hold,19.269090909090895,396.43189918113495
0,16525.0,94.95180722891567,Skip,19.269090909090895,389.9428026879995
0,16544.0,101.08433734939759,Skip,19.269090909090895,388.909565726641
0,16545.0,101.40963855421687,No action,19.269090909090895,389.01065928659364
0,16548.0,102.3855421686747,Hold,19.269090909090895,388.4993767440449
0,16550.0,103.03614457831326,Hold,19.309049398090483,387.37028553547714
0,16558.0,100.2289156626506,Skip,19.488098982908664,389.03815010438984
0,16571.0,95.07228915662651,Hold,19.38456732271165,399.12307967221295
0,16604.0,102.80722891566265,Hold,19.220188230427137,412.39652417914004
0,16627.0,109.93975903614458,Skip,19.220188230427137,418.44441285096485
0,16630.0,110.87951807228916,No action,19.220188230427137,420.11731651795805
0,16634.0,105.6987951807229,No action,19.145351823317927,422.4418839641197
0,16643.0,108.50602409638554,Hold,19.002473716759425,430.13854173401086
0,16648.0,110.07228915662651,Skip,19.002473716759425,435.02866020862587
0,16655.0,106.3012048192771,Hold,18.936049457788585,443.2157916459287
0,16657.0,104.50602409638554,Hold,18.942424242424234,446.0610004596279
0,16662.0,98.43373493975903,Hold,18.21162767742572,448.41226315048976
0,16668.0,99.25301204819277,Skip,18.05060311856429,443.7890890214062
0,16677.0,101.74698795180723,Skip,18.153679653679653,451.2931069884119
0,16735.0,117.81927710843374,Hold,18.06830520185569,480.40768532132046
0,16740.0,119.21686746987952,Skip,18.06830520185569,482.8937243831194
0,16755.0,123.67469879518072,Hold,18.295280675608545,484.6814838485808
0,16763.0,126.18072289156626,Skip,18.295280675608545,502.5612631620575
0,16782.0,132.13253012048193,Skip,18.295280675608545,512.1735343918704
0,16789.0,126.3012048192771,Hold,18.472213996643962,516.9914076240505
0,16797.0,128.710843373494,Skip,18.472213996643962,521.2171259709479
0,16798.0,129.0120481927711,No action,18.472213996643962,521.4200231828696
0,16803.0,123.49397590361446,Hold,18.42640692640693,521.653867185624
0,16845.0,125.80722891566265,Hold,18.45444863975216,517.9155752823638
0,16852.0,120.2289156626506,No action,18.376568230071403,598.4135710336554
0,16855.0,121.13253012048193,Skip,18.376568230071403,598.4804730891802
0,16862.0,123.32530120481928,Skip,18.376568230071403,599.2284251680521
0,16866.0,124.59036144578313,No action,18.218531468531477,598.3144398270217
0,16868.0,125.24096385542168,No action,18.218531468531477,597.2195392369501
0,16885.0,119.97590361445783,Hold,18.626972601413502,595.0750844754787
0,16887.0,120.57831325301204,Hold,18.626972601413502,595.1790273525039
0,16896.0,123.28915662650603,No action,18.666666666666668,594.280774455851
0,16910.0,127.50602409638554,No action,18.74034462269756,588.3845337118228
0,16942.0,137.14457831325302,Skip,18.74034462269756,603.1630562939976
0,16961.0,143.03614457831324,Hold,18.81331346249379,614.5610280006888
0,16975.0,141.19277108433735,Hold,18.81331346249379,622.9369908969071
0,16978.0,142.13253012048193,Hold,18.81331346249379,625.0722908309436
0,16980.0,141.25301204819277,Hold,18.694592988710628,617.726579197455
0,16986.0,143.06024096385542,Hold,18.6100347739692,624.9421961347948
0,16998.0,146.67469879518072,No action,17.954445113385518,631.9481018110788
0,17020.0,138.6987951807229,Hold,17.844919786096256,622.4128662193095
0,17025.0,140.25301204819277,No action,17.888723298559366,620.5651412037473
0,17029.0,139.9277108433735,No action,17.952380952380953,620.058841537962
0,17030.0,138.34939759036143,Skip,18.025415444770285,620.7028383859981
0,17057.0,141.06024096385542,Skip,19.30536130536131,632.56307137204
0,17071.0,145.6987951807229,Skip,19.30536130536131,637.5764467729695
0,17081.0,149.0722891566265,No action,19.187353410263633,640.4918743417131
0,17086.0,145.02409638554218,No action,19.113916947250292,645.1246209783027
0,17097.0,142.49397590361446,No action,18.90035322550661,645.3503778133514
