Boarding Stop,Alighting Stop,Hour,Total
410482562,410482570.0,10,1
410482491,410464255.0,10,1
410482491,4623289717.0,10,1
410482568,410464255.0,10,1
410482568,-410478274.0,10,1
410482568,4623289717.0,10,2
410482572,410464255.0,10,1
410482520,410482568.0,10,1
410482520,410482572.0,10,1
410482520,410470959.0,10,2
410482520,410471081.0,10,1
410482520,410464255.0,10,4
410482520,4623289717.0,10,2
410483103,410482568.0,10,1
410483103,4623289717.0,10,1
410483103,410467564.0,10,1
410486516,4623289717.0,10,1
410486966,1531005322.0,10,1
1855320978,410486293.0,10,1
1855320978,1531005322.0,10,3
1855320978,410481810.0,10,1
410486969,1855320978.0,10,2
410486969,1531005322.0,10,12
410486969,410475114.0,10,1
410486969,410478271.0,10,1
4430976208,410483103.0,10,1
4430976208,410486293.0,10,2
4430976208,1531005322.0,10,6
4430976208,410475114.0,10,9
4430976208,410464255.0,10,2
410486293,410482572.0,10,1
410486293,1531005322.0,10,4
410486293,410459494.0,10,1
410486955,1855320978.0,10,1
410486955,1531005322.0,10,16
410486955,410464255.0,10,2
410486991,410482562.0,10,1
410486991,410482491.0,10,1
410486991,410482572.0,10,1
410486991,410483103.0,10,1
410486991,4430976208.0,10,4
410486991,1531005322.0,10,33
410486991,410475114.0,10,2
410486991,410471030.0,10,4
410486991,4623289717.0,10,1
410486991,410467564.0,10,1
410462293,410486991.0,10,4
410462293,1531005322.0,10,9
410462293,410462291.0,10,1
410462293,410464255.0,10,1
410462293,4623289717.0,10,1
410462266,410478275.0,10,1
1847853709,410486991.0,10,1
1849631331,410474348.0,10,4
1849631331,2429952037.0,10,3
1849631331,1849631269.0,10,1
1531005322,410482562.0,10,1
1531005322,410482568.0,10,1
1531005322,410482520.0,10,1
1531005322,-1849457018.0,10,1
1531005322,4623289717.0,10,1
1531005322,410459494.0,10,1
410475114,410482568.0,10,2
410475114,410482520.0,10,2
410475114,410467564.0,10,1
410462291,410482562.0,10,1
410462291,1855320978.0,10,2
410462291,4430976208.0,10,2
410462291,410486293.0,10,1
410462291,410486955.0,10,1
410462291,1531005322.0,10,29
410462291,410475114.0,10,3
410462291,410470959.0,10,2
410462291,410471030.0,10,1
410462291,410471005.0,10,4
410462291,410464255.0,10,2
410462291,410478275.0,10,1
410462291,4623289717.0,10,2
410462211,410482520.0,10,1
410462211,4430976208.0,10,1
410462211,410486991.0,10,1
410462211,1531005322.0,10,8
410462211,410471081.0,10,1
410462211,410464255.0,10,1
410462211,410478275.0,10,1
410474760,410462266.0,10,1
410474760,410475114.0,10,2
410474760,-410478274.0,10,1
410474348,410482520.0,10,2
410474348,4430976208.0,10,1
410474348,410462291.0,10,1
410474348,2429952037.0,10,1
410474348,410471081.0,10,2
410474348,410478271.0,10,3
2429952037,4430976208.0,10,9
2429952037,410486991.0,10,2
2429952037,410462291.0,10,3
2429952037,410462211.0,10,1
2429952037,4623289717.0,10,2
2429952037,410467566.0,10,1
2429952037,410467564.0,10,1
1849631269,4430976208.0,10,1
1849631269,1531005322.0,10,1
1849631269,2429952037.0,10,1
1849631269,4623289717.0,10,1
1849631273,1531005322.0,10,2
1849631273,410464255.0,10,2
410470959,410464255.0,10,3
410470959,410481781.0,10,1
410471030,410467567.0,10,1
410471081,410464255.0,10,2
410482551,-1849457018.0,10,1
410482570,410464255.0,10,1
410482564,410481810.0,10,1
410471005,4623289717.0,10,1
410464255,4623289717.0,10,2
410464255,410467571.0,10,1
-1849457018,4623289717.0,10,1
-410478273,4623289717.0,10,2
-410478274,4623289717.0,10,11
-410478274,410467553.0,10,1
-410478274,410467566.0,10,1
-410478274,410467564.0,10,1
-410478274,410459494.0,10,1
410478275,4623289717.0,10,1
4623289717,410467567.0,10,1
410467553,410467562.0,10,1
410467553,410481783.0,10,1
410467553,410482019.0,10,1
410467564,410482047.0,10,1
1268343846,410467562.0,10,1
1268343846,410467567.0,10,1
410478271,4623289717.0,10,1
410478271,410481781.0,10,1
410459494,410467562.0,10,1
410459494,410481815.0,10,1
410467571,410481783.0,10,1
410481815,1847713996.0,10,1
