Boarding Stop,Alighting Stop,Hour,Total
410460005,410459904,11,2
410460005,410459897,11,4
410460005,410482491,11,1
410460005,410482572,11,1
410460005,410482520,11,1
410460005,410462101,11,1
410460005,1531005322,11,2
410460005,410475114,11,2
410460005,410480716,11,2
410460005,410464251,11,4
410459904,410467153,11,1
410459904,410462103,11,1
410459904,1531005322,11,7
410459904,410475114,11,1
410459904,410464251,11,5
410459904,410466111,11,1
410459904,410465917,11,1
410459897,410482572,11,1
410459897,410462101,11,1
410459897,410462103,11,1
410459897,1531005322,11,6
410459901,410459904,11,1
410459901,410459651,11,2
410459901,1531005322,11,3
410482562,410464251,11,2
410482562,410466111,11,1
410482562,410465915,11,1
410482568,410464248,11,1
410482568,410465916,11,1
410482568,410464251,11,3
410482572,410480724,11,2
410482572,410465917,11,3
410482520,410482570,11,1
410482520,410480724,11,1
410482520,410464251,11,2
410482520,410466111,11,1
410482520,410462762,11,1
410482520,410465915,11,1
410483103,410482520,11,1
410467153,410482520,11,1
410467153,410483103,11,1
410467153,410465917,11,2
410462101,410483103,11,2
410462103,1531005322,11,10
410462103,410482564,11,1
410462103,410480716,11,1
410462103,410464251,11,1
410462103,410466111,11,1
410459651,410482568,11,1
410459651,410475114,11,1
1531005322,410482491,11,2
1531005322,410482572,11,2
1531005322,410482520,11,1
1531005322,410480722,11,1
1531005322,410465916,11,2
1531005322,410462762,11,1
410475114,410482568,11,4
410475114,410482564,11,1
410475114,410465916,11,1
410475114,410464251,11,2
410475114,410466111,11,1
410471030,410464251,11,2
410471030,410462762,11,1
410471081,410462762,11,2
410482570,410471030,11,1
410482570,410480722,11,1
410482570,410480716,11,1
410464248,410465917,11,3
410464248,410464251,11,5
410464248,410462762,11,2
410480724,410465917,11,1
410480724,410462762,11,1
410480724,410465915,11,1
410480724,410465917,11,1
410480724,410462762,11,1
410480716,410480724,11,1
410480716,410465916,11,3
410480716,410464251,11,1
410480716,410466111,11,2
410465916,410464251,11,13
410465916,410466111,11,2
410465916,410466111,11,1
410465916,410465915,11,2
410466111,410464251,11,16
410462762,410464251,11,26
410462762,410464251,11,1
410465915,410464251,11,3
410465915,410466111,11,4
410465915,410462762,11,6
410465915,410462762,11,2
410465917,410464251,11,9
410465917,410466111,11,1
410465917,410466111,11,1
410465917,410465915,11,4
410465917,410465915,11,1
410465917,410462762,11,1
410465917,410462762,11,2
