Boarding Stop,Alighting Stop,Hour,Total
410482491,410482564.0,17,1
410482568,-410478274.0,17,1
410482520,4623289717.0,17,1
410486966,1531005322.0,17,1
1855320978,1531005322.0,17,2
1855320978,410482570.0,17,1
410486969,1531005322.0,17,5
410486969,4623289717.0,17,1
4430976208,1531005322.0,17,6
4430976208,410475114.0,17,2
4430976208,410464255.0,17,1
410486293,-410478274.0,17,1
410486955,1531005322.0,17,12
410486955,410478271.0,17,3
410486991,410483103.0,17,1
410486991,410486966.0,17,1
410486991,1531005322.0,17,18
410486991,410475114.0,17,2
410486991,410464255.0,17,1
410486991,410478275.0,17,1
410486991,4623289717.0,17,1
410486991,410467553.0,17,1
410486991,410459494.0,17,1
410462293,4430976208.0,17,3
410462293,410486955.0,17,1
410462293,1531005322.0,17,3
410462293,-410478274.0,17,1
410462293,410459494.0,17,1
410462266,410462291.0,17,1
410462266,410464255.0,17,1
1847853709,410462293.0,17,4
1847853709,410475114.0,17,1
1849631331,1531005322.0,17,3
1849631331,410462211.0,17,2
1849631331,410474348.0,17,1
1849631331,410482570.0,17,1
1849631331,410464255.0,17,1
1531005322,410482491.0,17,1
1531005322,410482572.0,17,1
1531005322,410482520.0,17,4
1531005322,410482570.0,17,1
1531005322,410464255.0,17,1
1531005322,-410478273.0,17,2
1531005322,4623289717.0,17,2
1531005322,410467566.0,17,3
410475114,410482570.0,17,1
410462291,410482568.0,17,1
410462291,410483103.0,17,3
410462291,4430976208.0,17,2
410462291,410486293.0,17,1
410462291,1531005322.0,17,12
410462291,410475114.0,17,2
410462211,410486991.0,17,1
410462211,1531005322.0,17,4
410462211,410462291.0,17,1
410462211,4623289717.0,17,3
410474760,410462291.0,17,2
410474348,410462293.0,17,2
410474348,410471081.0,17,1
2429952037,4430976208.0,17,1
2429952037,410486955.0,17,1
2429952037,410462293.0,17,1
2429952037,410462266.0,17,4
2429952037,410462291.0,17,1
2429952037,410462211.0,17,1
2429952037,1849631273.0,17,1
2429952037,410467564.0,17,1
2429952037,410459494.0,17,2
2429952037,410481783.0,17,1
1849631269,1531005322.0,17,3
1849631269,410462291.0,17,1
1849631269,2429952037.0,17,4
1849631269,410478275.0,17,1
1849631269,410467574.0,17,2
1849631273,410486991.0,17,1
410470959,410464255.0,17,2
410470959,410478275.0,17,1
410470959,4623289717.0,17,2
410471030,410467562.0,17,1
410482551,410464255.0,17,3
410482551,410467562.0,17,1
410482570,-1849457018.0,17,1
410482570,410467564.0,17,1
410471005,410464255.0,17,1
410464255,-410478273.0,17,2
410464255,4623289717.0,17,4
410464255,410467553.0,17,1
410464255,410478271.0,17,1
410464255,410467567.0,17,1
410464255,410467571.0,17,1
410464255,410461658.0,17,1
410464255,410482047.0,17,1
-410478274,4623289717.0,17,3
-410478274,410467553.0,17,1
-410478274,410478271.0,17,1
410478275,-1849457018.0,17,1
410478275,4623289717.0,17,2
410478275,410467564.0,17,2
410478275,410478271.0,17,4
410478275,410459494.0,17,1
410478275,410481810.0,17,1
410478275,410481815.0,17,2
410478275,410481781.0,17,1
4623289717,410467564.0,17,4
4623289717,410467574.0,17,1
4623289717,410467567.0,17,2
4623289717,410481815.0,17,3
4623289717,410481781.0,17,1
4623289717,410481783.0,17,1
4623289717,410482019.0,17,1
410478271,4623289717.0,17,2
410478271,410467574.0,17,1
410467562,410481781.0,17,1
