,time,meanWaitTime
0,656.0,368.63157894736844
0,808.0,480.25
0,886.0,518.8571428571429
0,959.0,521.7826086956521
0,975.0,524.9545454545455
0,1078.0,519.56
0,1171.0,576.0769230769231
0,1201.0,592.3076923076923
0,1218.0,618.04
0,1256.0,670.0833333333334
0,1261.0,697.9130434782609
0,1267.0,703.9130434782609
0,1282.0,701.0
0,1350.0,737.695652173913
0,1384.0,746.8181818181819
0,1417.0,781.9047619047619
0,1461.0,824.3809523809524
0,1474.0,808.5714285714286
0,1484.0,777.5714285714286
0,1512.0,820.3
0,1569.0,847.1
0,1583.0,861.1
0,1624.0,795.9090909090909
0,1632.0,769.1739130434783
0,1673.0,810.1739130434783
0,1702.0,774.2608695652174
0,1779.0,816.5416666666666
0,1799.0,803.6
0,1826.0,726.3703703703703
0,1857.0,737.925925925926
0,1865.0,779.88
0,1866.0,780.88
0,1912.0,795.3846153846154
0,1932.0,815.96
0,1953.0,821.76
0,1981.0,829.92
0,1983.0,831.92
0,2021.0,829.6666666666666
0,2026.0,834.6666666666666
0,2030.0,838.6666666666666
0,2057.0,890.4347826086956
0,2088.0,909.9565217391304
0,2115.0,959.8636363636364
0,2116.0,960.8636363636364
0,2155.0,829.3076923076923
0,2192.0,863.6923076923077
0,2212.0,836.1851851851852
0,2261.0,873.5555555555555
0,2299.0,932.7692307692307
0,2307.0,959.16
0,2340.0,888.0357142857143
0,2356.0,904.0357142857143
0,2386.0,872.5
0,2392.0,895.2413793103449
0,2401.0,915.6785714285714
0,2406.0,913.1071428571429
0,2452.0,889.3928571428571
0,2457.0,894.3928571428571
0,2470.0,938.5185185185185
0,2485.0,953.5185185185185
0,2486.0,954.5185185185185
0,2495.0,977.8461538461538
0,2532.0,866.3571428571429
0,2558.0,884.3571428571429
0,2584.0,939.0370370370371
0,2601.0,890.6896551724138
0,2609.0,914.1071428571429
0,2626.0,931.1071428571429
0,2628.0,933.1071428571429
0,2630.0,935.1071428571429
0,2646.0,935.75
0,2648.0,937.75
0,2658.0,855.6923076923077
0,2691.0,833.5555555555555
0,2703.0,824.1481481481482
0,2712.0,851.9615384615385
0,2721.0,872.0
0,2730.0,881.0
0,2736.0,917.875
0,2745.0,879.25
0,2773.0,903.7916666666666
0,2778.0,890.5
0,2788.0,900.5
0,2798.0,945.7826086956521
0,2817.0,988.8636363636364
0,2829.0,918.1666666666666
0,2834.0,923.1666666666666
0,2846.0,935.1666666666666
0,2853.0,899.8695652173913
0,2887.0,895.625
0,2955.0,954.2083333333334
0,2956.0,955.2083333333334
0,2962.0,858.2916666666666
0,2973.0,869.2916666666666
0,2981.0,886.3913043478261
0,3001.0,930.9090909090909
0,3012.0,963.952380952381
0,3024.0,975.952380952381
0,3056.0,1031.85
0,3057.0,1032.85
0,3073.0,1074.3157894736842
0,3087.0,1088.3157894736842
0,3133.0,953.4736842105264
0,3147.0,953.2631578947369
0,3154.0,898.1666666666666
0,3160.0,856.6315789473684
0,3203.0,925.8888888888889
0,3204.0,926.8888888888889
0,3216.0,917.2222222222222
0,3220.0,921.2222222222222
0,3223.0,914.1764705882352
0,3248.0,739.4117647058823
0,3249.0,740.4117647058823
0,3261.0,791.9375
0,3289.0,839.5333333333333
0,3291.0,841.5333333333333
0,3292.0,789.9375
0,3304.0,782.8
0,3318.0,851.9285714285714
0,3335.0,852.5714285714286
0,3340.0,857.5714285714286
0,3355.0,719.8823529411765
0,3385.0,641.15
0,3399.0,687.2631578947369
0,3413.0,733.4444444444445
0,3421.0,614.3529411764706
0,3437.0,595.6666666666666
0,3453.0,580.0526315789474
0,3488.0,573.9444444444445
0,3493.0,581.5882352941177
0,3506.0,605.625
0,3545.0,574.8333333333334
0,3546.0,575.8333333333334
0,3561.0,586.1176470588235
0,3571.0,596.1176470588235
0,3574.0,599.1176470588235
0,3583.0,608.1176470588235
0,3592.0,583.3333333333334
0,3599.0,590.3333333333334
0,3601.0,592.3333333333334
0,3614.0,554.578947368421
0,3631.0,588.1111111111111
0,3657.0,614.1111111111111
0,3674.0,660.7647058823529
0,3712.0,698.7647058823529
0,3713.0,699.7647058823529
0,3715.0,701.7647058823529
0,3726.0,681.4375
0,3731.0,646.3529411764706
0,3781.0,572.8
0,3791.0,582.8
0,3793.0,584.8
0,3800.0,577.2631578947369
0,3822.0,629.3333333333334
0,3827.0,580.8947368421053
0,3884.0,510.8333333333333
0,3886.0,512.8333333333334
0,3892.0,515.5909090909091
0,3916.0,538.9047619047619
0,3943.0,586.7
0,3953.0,509.1
0,3963.0,513.7368421052631
0,3979.0,441.0
0,3985.0,461.5238095238095
0,3989.0,465.5238095238095
0,4003.0,490.5263157894737
0,4012.0,484.57894736842104
0,4022.0,490.1578947368421
0,4034.0,480.3157894736842
0,4044.0,490.3157894736842
0,4061.0,482.6
0,4081.0,502.6
0,4121.0,507.23809523809524
0,4147.0,533.2380952380952
0,4156.0,542.2380952380952
0,4168.0,554.2380952380952
0,4169.0,530.0454545454545
0,4179.0,514.0454545454545
0,4198.0,533.0454545454545
0,4201.0,536.0454545454545
0,4207.0,536.6818181818181
0,4222.0,561.5238095238095
0,4229.0,572.75
0,4252.0,571.25
0,4256.0,575.25
0,4280.0,635.5
0,4290.0,669.2352941176471
0,4291.0,670.2352941176471
0,4300.0,427.5
0,4319.0,371.27777777777777
0,4334.0,387.29411764705884
0,4342.0,374.11764705882354
0,4389.0,379.2631578947368
0,4397.0,357.57894736842104
0,4413.0,368.3333333333333
0,4416.0,351.94736842105266
0,4427.0,368.72222222222223
0,4430.0,371.72222222222223
0,4434.0,375.72222222222223
0,4444.0,341.7368421052632
0,4457.0,337.6
0,4458.0,338.6
0,4485.0,394.94444444444446
0,4487.0,396.94444444444446
0,4490.0,404.875
0,4497.0,378.9375
0,4517.0,345.52941176470586
0,4519.0,347.52941176470586
0,4572.0,300.95238095238096
0,4584.0,312.95238095238096
0,4598.0,300.42857142857144
0,4610.0,293.4761904761905
0,4614.0,297.4761904761905
0,4622.0,318.15
0,4624.0,320.15
0,4637.0,335.8333333333333
0,4682.0,362.1578947368421
0,4704.0,383.22222222222223
0,4713.0,371.7894736842105
0,4741.0,366.3
0,4775.0,391.35
0,4781.0,397.35
0,4801.0,396.85
0,4804.0,396.3157894736842
0,4807.0,399.3157894736842
0,4808.0,400.3157894736842
0,4814.0,380.5263157894737
0,4847.0,359.8181818181818
0,4849.0,361.8181818181818
0,4857.0,369.8181818181818
0,4869.0,373.5238095238095
0,4872.0,376.5238095238095
0,4875.0,364.0
0,4920.0,377.85714285714283
0,4929.0,369.6363636363636
0,4933.0,373.6363636363636
0,4944.0,381.42857142857144
0,4960.0,397.42857142857144
0,4987.0,424.42857142857144
0,4998.0,432.45
0,4999.0,433.45
0,5004.0,269.7
0,5005.0,270.7
0,5020.0,262.0952380952381
0,5028.0,260.65
0,5033.0,265.65
0,5042.0,273.6842105263158
0,5044.0,275.6842105263158
0,5056.0,258.7368421052632
0,5058.0,260.7368421052632
0,5077.0,281.47058823529414
0,5090.0,289.0625
0,5093.0,292.0625
0,5105.0,270.7857142857143
0,5118.0,264.35714285714283
0,5129.0,286.7692307692308
0,5168.0,246.8125
0,5181.0,259.8125
0,5194.0,210.38888888888889
0,5195.0,211.38888888888889
0,5208.0,201.72222222222223
0,5227.0,203.8235294117647
0,5237.0,210.8235294117647
0,5258.0,203.47368421052633
0,5274.0,200.16666666666666
0,5312.0,207.88888888888889
0,5345.0,240.88888888888889
0,5346.0,241.88888888888889
0,5370.0,248.94117647058823
0,5372.0,250.94117647058823
0,5392.0,243.0
0,5400.0,251.0
0,5401.0,252.0
0,5405.0,258.5
0,5413.0,201.0625
0,5449.0,237.0625
0,5457.0,258.06666666666666
0,5476.0,241.26666666666668
0,5482.0,247.26666666666668
0,5488.0,265.7142857142857
0,5502.0,281.46153846153845
0,5512.0,291.46153846153845
0,5513.0,292.46153846153845
0,5524.0,271.9230769230769
0,5532.0,279.9230769230769
0,5537.0,256.84615384615387
0,5548.0,267.84615384615387
0,5574.0,293.84615384615387
0,5579.0,259.53333333333336
0,5583.0,263.53333333333336
0,5601.0,272.26666666666665
0,5605.0,259.25
0,5618.0,241.05555555555554
0,5622.0,245.05555555555554
0,5643.0,202.42105263157896
0,5644.0,203.42105263157896
0,5657.0,185.05882352941177
0,5668.0,148.78947368421052
0,5690.0,170.78947368421052
0,5702.0,144.11111111111111
0,5713.0,127.16666666666667
0,5742.0,145.16666666666666
0,5746.0,151.35294117647058
0,5756.0,152.77777777777777
0,5757.0,145.73684210526315
0,5761.0,147.72222222222223
0,5765.0,151.72222222222223
0,5775.0,161.72222222222223
0,5780.0,158.0
0,5792.0,146.16666666666666
0,5795.0,149.16666666666666
0,5827.0,137.7058823529412
0,5841.0,150.1875
0,5851.0,145.58823529411765
0,5853.0,147.58823529411765
0,5857.0,151.58823529411765
0,5862.0,156.875
0,5886.0,171.23529411764707
0,5930.0,195.44444444444446
0,5942.0,207.44444444444446
0,5943.0,208.44444444444446
0,5959.0,224.44444444444446
0,5961.0,226.44444444444446
0,5971.0,204.73684210526315
0,5977.0,210.73684210526315
0,5978.0,211.73684210526315
0,5989.0,201.66666666666666
0,6001.0,204.0
0,6010.0,203.66666666666666
0,6011.0,204.66666666666666
0,6020.0,203.6
0,6045.0,230.26315789473685
0,6049.0,234.26315789473685
0,6054.0,228.66666666666666
0,6078.0,255.23529411764707
0,6090.0,244.35294117647058
0,6091.0,245.35294117647058
0,6102.0,241.4375
0,6108.0,247.4375
0,6120.0,246.06666666666666
0,6123.0,249.06666666666666
0,6134.0,253.76923076923077
0,6135.0,254.76923076923077
0,6175.0,275.3333333333333
0,6180.0,280.3333333333333
0,6194.0,283.3636363636364
0,6214.0,275.7
0,6222.0,237.41666666666666
0,6225.0,240.41666666666666
0,6243.0,195.75
0,6247.0,184.46153846153845
0,6282.0,219.46153846153845
0,6283.0,220.46153846153845
0,6285.0,222.46153846153845
0,6291.0,207.75
0,6296.0,198.72727272727272
0,6318.0,202.91666666666666
0,6333.0,235.72727272727272
0,6335.0,237.72727272727272
0,6337.0,239.72727272727272
0,6365.0,218.46153846153845
0,6379.0,232.46153846153845
0,6389.0,242.46153846153845
0,6396.0,224.5
0,6410.0,238.5
0,6414.0,242.5
0,6427.0,230.0
0,6434.0,237.0
0,6435.0,238.0
0,6439.0,242.0
0,6483.0,200.54545454545453
0,6547.0,174.375
0,6559.0,175.52941176470588
0,6568.0,174.5
0,6569.0,166.31578947368422
0,6586.0,166.8095238095238
0,6593.0,157.86363636363637
0,6594.0,158.86363636363637
0,6601.0,165.86363636363637
0,6604.0,154.8095238095238
0,6609.0,152.5909090909091
0,6628.0,151.15
0,6641.0,157.0
0,6656.0,170.1578947368421
0,6675.0,167.52631578947367
0,6688.0,184.0
0,6694.0,176.55555555555554
0,6695.0,177.55555555555554
0,6723.0,176.61904761904762
0,6735.0,186.2
0,6749.0,209.26315789473685
0,6757.0,196.95238095238096
0,6781.0,203.2173913043478
0,6792.0,187.64
0,6794.0,182.3846153846154
0,6796.0,188.76
0,6814.0,172.20833333333334
0,6827.0,172.56521739130434
0,6838.0,183.56521739130434
0,6849.0,194.56521739130434
0,6852.0,197.56521739130434
0,6857.0,182.0
0,6880.0,187.4090909090909
0,6882.0,189.4090909090909
0,6887.0,190.38095238095238
0,6890.0,193.38095238095238
0,6905.0,203.71428571428572
0,6919.0,211.75
0,6939.0,203.42857142857142
0,6947.0,200.8095238095238
0,6964.0,219.75
0,6978.0,195.95833333333334
0,6979.0,196.95833333333334
0,6991.0,215.6818181818182
0,6993.0,217.6818181818182
0,7009.0,198.1904761904762
0,7019.0,176.56521739130434
0,7026.0,183.56521739130434
0,7038.0,175.43478260869566
0,7046.0,183.43478260869566
0,7052.0,189.43478260869566
0,7078.0,207.375
0,7087.0,192.66666666666666
0,7100.0,177.4
0,7146.0,196.31034482758622
0,7156.0,206.31034482758622
0,7163.0,206.39285714285714
0,7171.0,216.33333333333334
0,7173.0,218.33333333333334
0,7179.0,224.33333333333334
0,7188.0,225.10714285714286
0,7191.0,220.31034482758622
0,7201.0,230.31034482758622
0,7204.0,232.86206896551724
0,7216.0,238.10344827586206
0,7218.0,240.10344827586206
0,7243.0,248.13793103448276
0,7246.0,251.13793103448276
0,7249.0,253.39285714285714
0,7259.0,234.17241379310346
0,7260.0,235.17241379310346
0,7279.0,254.17241379310346
0,7285.0,254.89285714285714
0,7299.0,262.5925925925926
0,7300.0,263.5925925925926
0,7306.0,247.65384615384616
0,7317.0,262.08
0,7322.0,255.20833333333334
0,7332.0,262.0
0,7361.0,268.0
0,7368.0,266.2173913043478
0,7373.0,271.2173913043478
0,7384.0,264.2173913043478
0,7387.0,267.2173913043478
0,7390.0,273.95454545454544
0,7395.0,252.0
0,7397.0,254.0
0,7399.0,256.0
0,7411.0,258.3809523809524
0,7417.0,264.3809523809524
0,7425.0,266.1
0,7430.0,271.1
0,7441.0,256.8181818181818
0,7449.0,264.8181818181818
0,7452.0,267.8181818181818
0,7458.0,263.4761904761905
0,7464.0,276.05
0,7487.0,279.8
0,7506.0,270.35
0,7513.0,242.76190476190476
0,7530.0,214.6086956521739
0,7546.0,213.4
0,7550.0,209.15384615384616
0,7576.0,203.28571428571428
0,7581.0,208.28571428571428
0,7585.0,205.0
0,7599.0,208.89285714285714
0,7607.0,195.89285714285714
0,7610.0,198.89285714285714
0,7626.0,186.17857142857142
0,7631.0,178.88888888888889
0,7636.0,176.77777777777777
0,7641.0,178.84615384615384
0,7642.0,179.84615384615384
0,7658.0,192.96
0,7665.0,184.79166666666666
0,7685.0,197.04
0,7709.0,191.1851851851852
0,7716.0,198.1851851851852
0,7755.0,215.22222222222223
0,7761.0,221.22222222222223
0,7763.0,223.22222222222223
0,7765.0,225.22222222222223
0,7771.0,202.62962962962962
0,7780.0,204.39285714285714
0,7782.0,206.39285714285714
0,7783.0,207.39285714285714
0,7786.0,209.33333333333334
0,7792.0,219.57692307692307
0,7794.0,221.57692307692307
0,7811.0,210.25925925925927
0,7815.0,214.25925925925927
0,7831.0,210.21428571428572
0,7848.0,227.21428571428572
0,7867.0,238.24137931034483
0,7871.0,240.64285714285714
0,7873.0,242.64285714285714
0,7876.0,244.7037037037037
0,7881.0,249.7037037037037
0,7888.0,256.7037037037037
0,7897.0,256.25
0,7902.0,257.18518518518516
0,7905.0,260.18518518518516
0,7924.0,264.1111111111111
0,7933.0,269.2307692307692
0,7952.0,268.88461538461536
0,7970.0,269.38461538461536
0,7975.0,264.4074074074074
0,7981.0,260.9642857142857
0,7989.0,254.7037037037037
0,8021.0,242.25
0,8023.0,244.25
0,8029.0,228.37037037037038
0,8041.0,232.17857142857142
0,8045.0,236.17857142857142
0,8048.0,228.14814814814815
0,8057.0,241.65384615384616
0,8067.0,251.65384615384616
0,8080.0,264.65384615384613
0,8095.0,256.9230769230769
0,8111.0,244.96296296296296
0,8112.0,245.96296296296296
0,8115.0,248.96296296296296
0,8129.0,242.95833333333334
0,8150.0,263.9583333333333
0,8156.0,253.875
0,8157.0,244.72
0,8169.0,229.1153846153846
0,8181.0,241.1153846153846
0,8182.0,242.1153846153846
0,8198.0,242.70833333333334
0,8205.0,235.1304347826087
0,8211.0,227.65217391304347
0,8217.0,241.5
0,8227.0,235.14285714285714
0,8231.0,239.14285714285714
0,8250.0,247.04545454545453
0,8258.0,255.04545454545453
0,8261.0,258.04545454545456
0,8270.0,277.3
0,8278.0,286.2631578947368
0,8293.0,260.45
0,8297.0,264.45
0,8298.0,265.45
0,8361.0,269.3
0,8366.0,262.3
0,8367.0,263.3
0,8372.0,277.94736842105266
0,8376.0,281.94736842105266
0,8381.0,283.27777777777777
0,8386.0,270.0
0,8393.0,249.55
0,8400.0,244.47368421052633
0,8406.0,238.05
0,8408.0,240.05
0,8415.0,230.42105263157896
0,8416.0,231.42105263157896
0,8452.0,244.8095238095238
0,8457.0,238.63636363636363
0,8482.0,238.56521739130434
0,8491.0,247.56521739130434
0,8497.0,241.04545454545453
0,8500.0,233.47826086956522
0,8511.0,230.20833333333334
0,8520.0,218.875
0,8541.0,210.55555555555554
0,8559.0,221.03571428571428
0,8565.0,227.03571428571428
0,8576.0,238.03571428571428
0,8577.0,239.03571428571428
0,8588.0,250.03571428571428
0,8591.0,253.03571428571428
0,8608.0,256.25925925925924
0,8610.0,258.25925925925924
0,8624.0,248.48
0,8640.0,254.46153846153845
0,8656.0,261.037037037037
0,8658.0,263.037037037037
0,8661.0,266.037037037037
0,8671.0,266.4642857142857
0,8696.0,272.8666666666667
0,8702.0,269.9032258064516
0,8709.0,260.83870967741933
0,8718.0,264.6333333333333
0,8743.0,280.741935483871
0,8746.0,283.741935483871
0,8749.0,286.741935483871
0,8759.0,280.3333333333333
0,8761.0,282.3333333333333
0,8767.0,273.32142857142856
0,8782.0,277.2857142857143
0,8793.0,288.3333333333333
0,8820.0,316.03846153846155
0,8830.0,315.11538461538464
0,8832.0,305.4074074074074
0,8836.0,292.7307692307692
0,8849.0,303.9583333333333
0,8853.0,307.9583333333333
0,8876.0,321.30434782608694
0,8882.0,327.30434782608694
0,8901.0,346.30434782608694
0,8923.0,360.54545454545456
0,8958.0,343.4782608695652
0,8962.0,347.4782608695652
0,8967.0,343.8636363636364
0,8971.0,347.8636363636364
0,8976.0,347.3333333333333
0,8980.0,351.3333333333333
0,8982.0,353.3333333333333
0,8997.0,322.5
0,9001.0,288.59090909090907
0,9017.0,304.59090909090907
0,9027.0,291.8181818181818
0,9030.0,294.8181818181818
0,9049.0,245.80769230769232
