,time,mean,median,sd,min,max
0,808.0,405.0,407.0,219.73499190312558,6.0,713.0
0,884.0,407.125,385.0,249.30801105259334,13.0,789.0
0,909.0,432.125,410.0,249.30801105259334,38.0,814.0
0,970.0,464.4117647058824,403.0,267.7490174252371,5.0,875.0
0,1167.0,512.0434782608696,529.0,341.69112396519364,1.0,1072.0
0,1189.0,554.3181818181819,570.5,335.56714358119103,23.0,1094.0
0,1201.0,584.5714285714286,602.0,332.62213244641026,35.0,1106.0
0,1213.0,599.65,628.5,340.5441638025823,10.0,1118.0
0,1245.0,631.65,660.5,340.5441638025823,42.0,1150.0
0,1256.0,612.2380952380952,657.0,359.0899747658297,4.0,1161.0
0,1329.0,701.3,744.5,360.52074836269827,77.0,1234.0
0,1333.0,705.3,748.5,360.52074836269827,81.0,1238.0
0,1445.0,781.4285714285714,846.0,386.67958575649726,15.0,1350.0
0,1456.0,765.7,837.5,376.8214563954659,26.0,1361.0
0,1469.0,778.7,850.5,376.8214563954659,1.0,1374.0
0,1485.0,794.7,866.5,376.8214563954659,17.0,1390.0
0,1488.0,797.7,869.5,376.8214563954659,20.0,1393.0
0,1509.0,827.4736842105264,910.0,384.61441640619665,41.0,1414.0
0,1562.0,880.4736842105264,963.0,384.61441640619665,94.0,1467.0
0,1635.0,890.1,1016.5,452.44943363872164,6.0,1540.0
0,1668.0,896.1578947368421,1030.0,448.29363769249267,20.0,1573.0
0,1763.0,946.2,1043.0,478.8756205947427,21.0,1668.0
0,1779.0,962.2,1059.0,478.8756205947427,37.0,1684.0
0,1813.0,1041.157894736842,1175.0,448.29363769249267,18.0,1718.0
0,1815.0,1043.157894736842,1177.0,448.29363769249267,20.0,1720.0
0,1856.0,1033.8333333333333,1136.0,513.4393018329107,34.0,1761.0
0,1857.0,1034.8333333333333,1137.0,513.4393018329107,35.0,1762.0
0,1932.0,977.8,1095.5,612.2390546183738,7.0,1837.0
0,1940.0,985.8,1103.5,612.2390546183738,15.0,1845.0
0,1954.0,999.8,1117.5,612.2390546183738,29.0,1859.0
0,2013.0,1008.952380952381,1142.0,637.7170201056471,12.0,1918.0
0,2060.0,1085.15,1223.5,639.6206903313871,37.0,1965.0
0,2083.0,1108.15,1246.5,639.6206903313871,6.0,1988.0
0,2088.0,1113.15,1251.5,639.6206903313871,11.0,1993.0
0,2102.0,1127.15,1265.5,639.6206903313871,5.0,2007.0
0,2107.0,1100.05,1204.0,620.4173172147921,10.0,2012.0
0,2144.0,1133.2631578947369,1273.0,636.3094118351761,5.0,2049.0
0,2167.0,1099.6,1224.5,667.5692773038616,23.0,2072.0
0,2213.0,1189.3157894736842,1342.0,656.416431738234,21.0,2118.0
0,2255.0,1171.05,1312.5,691.6254387311096,13.0,2160.0
0,2321.0,1129.7727272727273,1257.0,741.5830077867322,31.0,2226.0
0,2401.0,1120.0,1277.5,759.8063150327433,18.0,2306.0
0,2424.0,1116.5454545454545,1300.5,787.7982971705343,20.0,2329.0
0,2436.0,1079.9130434782608,1303.0,803.5389610988261,10.0,2341.0
0,2442.0,1085.9130434782608,1309.0,803.5389610988261,16.0,2347.0
0,2445.0,1088.9130434782608,1312.0,803.5389610988261,19.0,2350.0
0,2515.0,1102.9166666666667,1142.0,828.7797212703076,14.0,2420.0
0,2523.0,1110.9166666666667,1150.0,828.7797212703076,6.0,2428.0
0,2529.0,1125.6521739130435,1396.0,845.5226636047001,6.0,2434.0
0,2532.0,1081.6666666666667,1027.5,857.8440352936476,1.0,2437.0
0,2575.0,1040.3846153846155,691.0,874.3747690129162,14.0,2480.0
0,2617.0,1082.3846153846155,733.0,874.3747690129162,3.0,2522.0
0,2652.0,1141.76,776.0,882.9860374887023,32.0,2557.0
0,2653.0,1142.76,777.0,882.9860374887023,33.0,2558.0
0,2658.0,1079.4,766.0,896.8955346081282,38.0,2563.0
0,2680.0,1186.3478260869565,804.0,885.5040622348407,60.0,2585.0
0,2682.0,1188.3478260869565,806.0,885.5040622348407,62.0,2587.0
0,2684.0,1190.3478260869565,808.0,885.5040622348407,1.0,2589.0
0,2707.0,1183.608695652174,831.0,913.099534511099,22.0,2612.0
0,2720.0,1147.2916666666667,836.0,924.6356254928509,11.0,2625.0
0,2739.0,1201.2173913043478,863.0,928.8958361840962,17.0,2644.0
0,2771.0,1135.32,879.0,950.8085704283486,4.0,2676.0
0,2774.0,1138.32,882.0,950.8085704283486,7.0,2679.0
0,2777.0,1073.36,885.0,897.4815822065652,10.0,2588.0
0,2785.0,1092.7826086956522,556.0,934.7391152672417,18.0,2596.0
0,2879.0,1140.0,630.5,942.1621852597001,29.0,2690.0
0,2889.0,1150.0,640.5,942.1621852597001,2.0,2700.0
0,2898.0,1095.4347826086957,630.0,910.6541760489475,9.0,2709.0
0,2901.0,1098.4347826086957,633.0,910.6541760489475,12.0,2712.0
0,2938.0,1116.4347826086957,670.0,929.2715158093021,4.0,2749.0
0,2966.0,1144.4347826086957,698.0,929.2715158093021,32.0,2777.0
0,3013.0,1096.6,609.0,947.5709577651693,1.0,2824.0
0,3018.0,1101.6,614.0,947.5709577651693,6.0,2829.0
0,3021.0,1104.6,617.0,947.5709577651693,9.0,2832.0
