,time,meanWaitTime
0,300.0,173.75
0,740.0,428.26666666666665
0,930.0,527.6666666666666
0,1020.0,548.2
0,1236.0,645.2857142857143
0,1253.0,632.6363636363636
0,1267.0,663.3809523809524
0,1301.0,719.8
0,1334.0,724.7368421052631
0,1339.0,729.7368421052631
0,1454.0,655.4090909090909
0,1457.0,658.4090909090909
0,1471.0,668.05
0,1487.0,692.0
0,1501.0,670.8
0,1530.0,730.7894736842105
0,1550.0,695.65
0,1631.0,634.304347826087
0,1696.0,659.375
0,1743.0,643.16
0,1760.0,670.5416666666666
0,1823.0,719.2608695652174
0,1826.0,722.2608695652174
0,1890.0,713.08
0,1894.0,689.6538461538462
0,1912.0,632.6923076923077
0,1939.0,649.5769230769231
0,1947.0,674.28
0,2014.0,645.8928571428571
0,2020.0,622.6666666666666
0,2068.0,625.4137931034483
0,2070.0,606.5666666666667
0,2074.0,614.9310344827586
0,2081.0,629.3703703703703
0,2087.0,612.75
0,2103.0,651.3703703703703
0,2129.0,680.4230769230769
0,2133.0,684.4230769230769
0,2210.0,682.2068965517242
0,2220.0,696.5357142857143
0,2248.0,692.8571428571429
0,2270.0,716.2222222222222
0,2307.0,733.2592592592592
0,2359.0,766.4444444444445
0,2366.0,783.2307692307693
0,2401.0,771.8518518518518
0,2431.0,742.7586206896551
0,2457.0,768.7586206896551
0,2467.0,768.6206896551724
0,2468.0,769.6206896551724
0,2499.0,769.2758620689655
0,2526.0,753.3
0,2536.0,763.3
0,2541.0,768.3
0,2560.0,781.6071428571429
0,2568.0,800.1481481481482
0,2608.0,855.0384615384615
0,2613.0,828.2222222222222
0,2629.0,848.8461538461538
0,2658.0,753.5925925925926
0,2671.0,757.1481481481482
0,2684.0,798.9230769230769
0,2687.0,801.9230769230769
0,2690.0,766.4814814814815
0,2691.0,800.48
0,2723.0,848.6666666666666
0,2729.0,778.7391304347826
0,2733.0,782.7391304347826
0,2774.0,832.2272727272727
0,2779.0,837.2272727272727
0,2796.0,880.952380952381
0,2810.0,898.55
0,2826.0,871.047619047619
0,2836.0,881.047619047619
0,2846.0,910.5
0,2866.0,886.7142857142857
0,2870.0,890.7142857142857
0,2904.0,869.3684210526316
0,2926.0,911.7777777777778
0,2957.0,894.5263157894736
0,2978.0,934.6111111111111
0,2987.0,943.6111111111111
0,3001.0,978.1176470588235
0,3028.0,980.7647058823529
0,3030.0,982.7647058823529
0,3051.0,899.2105263157895
0,3068.0,916.2105263157895
0,3096.0,835.3809523809524
0,3119.0,757.35
0,3135.0,787.6315789473684
0,3137.0,789.6315789473684
0,3140.0,792.6315789473684
0,3145.0,796.4117647058823
0,3162.0,856.8125
0,3176.0,870.8125
0,3213.0,854.8823529411765
0,3236.0,786.4736842105264
0,3237.0,787.4736842105264
0,3259.0,638.0952380952381
0,3261.0,640.0952380952381
0,3272.0,668.1052631578947
0,3284.0,644.4
0,3304.0,698.0526315789474
0,3316.0,681.3684210526316
0,3325.0,656.1
0,3335.0,538.05
0,3336.0,539.05
0,3342.0,524.75
0,3374.0,556.75
0,3388.0,563.9
0,3402.0,590.7894736842105
0,3428.0,567.6315789473684
0,3461.0,623.4705882352941
0,3468.0,630.4705882352941
0,3488.0,582.8947368421053
0,3519.0,633.1111111111111
0,3529.0,579.25
0,3539.0,561.2857142857143
0,3548.0,544.5454545454545
0,3557.0,576.5714285714286
0,3580.0,605.15
0,3581.0,606.15
0,3601.0,476.05263157894734
0,3606.0,485.5
0,3640.0,493.1578947368421
0,3654.0,395.3
0,3689.0,424.10526315789474
0,3695.0,429.44444444444446
0,3741.0,453.72222222222223
0,3754.0,477.4375
0,3776.0,471.29411764705884
0,3814.0,509.29411764705884
0,3832.0,498.55555555555554
0,3835.0,501.55555555555554
0,3862.0,554.4375
0,3864.0,556.4375
0,3877.0,543.8
0,3887.0,553.5
0,3890.0,519.4666666666667
0,3900.0,496.875
0,3905.0,501.875
0,3911.0,519.5714285714286
0,3929.0,421.85714285714283
0,3934.0,426.85714285714283
0,3939.0,406.5833333333333
0,3947.0,447.0
0,3959.0,420.9166666666667
0,3962.0,423.9166666666667
0,3982.0,342.0
0,3989.0,349.0
0,4001.0,337.6
0,4029.0,323.26666666666665
0,4042.0,356.64285714285717
0,4068.0,358.6666666666667
0,4142.0,375.5
0,4152.0,389.2
0,4162.0,230.42857142857142
0,4166.0,234.42857142857142
0,4215.0,228.69230769230768
0,4221.0,218.07142857142858
0,4226.0,223.07142857142858
0,4243.0,240.07142857142858
0,4253.0,233.86666666666667
0,4256.0,236.86666666666667
0,4258.0,238.86666666666667
0,4273.0,230.92857142857142
0,4289.0,246.92857142857142
0,4299.0,256.92857142857144
0,4335.0,235.6
0,4340.0,212.47058823529412
0,4347.0,204.75
0,4349.0,206.75
0,4359.0,205.66666666666666
0,4409.0,216.5
0,4419.0,214.6315789473684
0,4426.0,210.44444444444446
0,4428.0,212.44444444444446
0,4454.0,212.73684210526315
0,4467.0,219.52631578947367
0,4470.0,222.52631578947367
0,4490.0,225.11764705882354
0,4491.0,226.11764705882354
0,4493.0,228.11764705882354
0,4506.0,235.0
0,4513.0,231.0
0,4531.0,235.05882352941177
0,4536.0,247.6875
0,4537.0,248.6875
0,4558.0,233.0
0,4564.0,210.5625
0,4570.0,219.8
0,4606.0,202.35294117647058
0,4632.0,199.35294117647058
0,4653.0,177.5625
0,4676.0,189.58823529411765
0,4726.0,214.31578947368422
0,4727.0,215.31578947368422
0,4729.0,206.55
0,4731.0,208.55
0,4747.0,229.05882352941177
0,4763.0,220.52631578947367
0,4771.0,199.78947368421052
0,4789.0,214.73684210526315
0,4801.0,224.42105263157896
0,4834.0,222.9
0,4848.0,207.3
0,4861.0,210.28571428571428
0,4868.0,212.45
0,4901.0,214.34782608695653
0,4903.0,216.34782608695653
0,4906.0,219.34782608695653
0,4914.0,201.8095238095238
0,4939.0,226.8095238095238
0,4940.0,227.8095238095238
0,4951.0,247.3684210526316
0,4958.0,254.3684210526316
0,4967.0,263.36842105263156
0,4975.0,271.36842105263156
0,5020.0,307.57894736842104
0,5032.0,311.1666666666667
0,5033.0,312.1666666666667
0,5042.0,321.1666666666667
0,5057.0,320.3529411764706
0,5062.0,319.0625
0,5073.0,314.26666666666665
0,5084.0,325.7142857142857
0,5103.0,304.0
0,5104.0,305.0
0,5119.0,276.5
0,5124.0,281.5
0,5125.0,282.5
0,5141.0,277.9230769230769
0,5155.0,271.35714285714283
0,5173.0,266.0769230769231
0,5181.0,274.0769230769231
0,5182.0,275.0769230769231
0,5196.0,289.0769230769231
0,5236.0,230.47058823529412
0,5260.0,249.0
0,5265.0,254.0
0,5271.0,260.0
0,5272.0,244.75
0,5294.0,224.0
0,5318.0,248.0
0,5319.0,249.0
0,5325.0,255.0
0,5358.0,256.05882352941177
0,5363.0,261.05882352941177
0,5377.0,235.33333333333334
0,5385.0,243.33333333333334
0,5401.0,259.3333333333333
0,5420.0,217.2941176470588
0,5425.0,222.2941176470588
0,5449.0,225.73333333333332
0,5450.0,226.73333333333332
0,5465.0,203.06666666666666
0,5466.0,204.06666666666666
0,5475.0,217.64285714285714
0,5496.0,224.13333333333333
0,5501.0,229.13333333333333
0,5533.0,216.86666666666667
0,5536.0,219.86666666666667
0,5539.0,222.86666666666667
0,5541.0,184.30769230769232
0,5543.0,186.30769230769232
0,5568.0,175.0
0,5569.0,176.0
0,5592.0,185.93333333333334
0,5597.0,190.93333333333334
0,5613.0,194.875
0,5637.0,194.1764705882353
0,5656.0,218.1875
0,5667.0,226.93333333333334
0,5684.0,196.4375
0,5687.0,199.4375
0,5702.0,198.1764705882353
0,5707.0,192.0
