,time,meanWaitTime
0,284.0,173.54545454545453
0,312.0,162.19230769230768
0,588.0,344.69444444444446
0,606.0,357.85714285714283
0,621.0,364.2
0,650.0,355.81081081081084
0,664.0,372.27777777777777
0,740.0,435.8611111111111
0,823.0,476.6923076923077
0,847.0,497.5263157894737
0,896.0,513.0512820512821
0,897.0,514.0512820512821
0,926.0,557.1351351351351
0,984.0,586.3947368421053
0,1100.0,616.2926829268292
0,1188.0,671.7380952380952
0,1195.0,680.9268292682926
0,1201.0,674.2926829268292
0,1237.0,702.075
0,1259.0,730.8717948717949
0,1264.0,716.0512820512821
0,1285.0,717.7948717948718
0,1291.0,723.7948717948718
0,1334.0,754.2105263157895
0,1376.0,766.3333333333334
0,1414.0,772.2564102564103
0,1417.0,775.2564102564103
0,1447.0,794.4054054054054
0,1459.0,779.918918918919
0,1491.0,775.6052631578947
0,1507.0,777.2105263157895
0,1518.0,785.7297297297297
0,1596.0,791.075
0,1603.0,802.3846153846154
0,1635.0,834.2051282051282
0,1660.0,817.8048780487804
0,1689.0,836.7
0,1704.0,837.95
0,1783.0,853.8780487804878
0,1795.0,865.8780487804878
0,1801.0,886.875
0,1803.0,905.3846153846154
0,1807.0,909.3846153846154
0,1829.0,931.3846153846154
0,1835.0,937.3846153846154
0,1856.0,947.8648648648649
0,1864.0,968.6666666666666
0,1879.0,994.5428571428571
0,1934.0,962.0
0,1954.0,969.4473684210526
0,1964.0,913.2307692307693
0,1977.0,919.2820512820513
0,1997.0,893.9512195121952
0,2030.0,894.7380952380952
0,2038.0,890.775
0,2047.0,899.775
0,2052.0,904.775
0,2059.0,932.5128205128206
0,2086.0,943.8974358974359
0,2087.0,944.8974358974359
0,2089.0,946.8974358974359
0,2102.0,967.7894736842105
0,2118.0,1006.6756756756756
0,2150.0,1026.2702702702702
0,2177.0,1031.6486486486488
0,2188.0,1042.6486486486488
0,2200.0,1086.0285714285715
0,2210.0,1065.6666666666667
0,2258.0,1041.8684210526317
0,2274.0,1057.8684210526317
0,2283.0,999.3589743589744
0,2304.0,985.125
0,2364.0,1056.8974358974358
0,2398.0,1064.3
0,2401.0,1067.3
0,2407.0,1088.4871794871794
0,2422.0,1071.15
0,2427.0,1076.15
0,2452.0,1030.95
0,2464.0,1042.95
0,2465.0,1043.95
0,2466.0,1044.95
0,2488.0,1050.7179487179487
0,2497.0,1059.7179487179487
0,2518.0,1038.6
0,2521.0,1041.6
0,2536.0,1043.35
0,2555.0,1051.225
0,2556.0,1026.5853658536585
0,2562.0,1032.5853658536585
0,2577.0,969.5238095238095
0,2588.0,980.5238095238095
0,2617.0,1025.8048780487804
0,2626.0,1055.2
0,2631.0,1054.3
0,2645.0,1060.375
0,2647.0,1062.375
0,2650.0,1065.375
0,2659.0,1088.7894736842106
0,2679.0,1097.1052631578948
0,2688.0,1106.1052631578948
0,2692.0,1110.1052631578948
0,2700.0,1077.7692307692307
0,2705.0,1082.7692307692307
0,2708.0,1085.7692307692307
0,2716.0,1035.5641025641025
0,2722.0,1065.5263157894738
0,2726.0,1035.948717948718
0,2766.0,1029.2105263157894
0,2768.0,1004.8205128205128
0,2785.0,1030.9473684210527
0,2816.0,1101.3333333333333
0,2849.0,1029.2631578947369
0,2861.0,1053.7837837837837
0,2872.0,1064.7837837837837
0,2902.0,976.3333333333334
0,2919.0,1036.6486486486488
0,2925.0,1042.6486486486488
0,2932.0,1015.7837837837837
0,2972.0,1013.3783783783783
0,2992.0,1033.3783783783783
0,2993.0,1034.3783783783783
0,2995.0,1036.3783783783783
0,3001.0,1080.5142857142857
0,3018.0,1113.7058823529412
0,3028.0,1123.7058823529412
0,3032.0,1127.7058823529412
0,3038.0,1135.4242424242425
0,3050.0,1091.84375
0,3077.0,1098.4375
0,3082.0,1103.4375
0,3089.0,1076.969696969697
0,3098.0,1101.75
0,3108.0,1129.774193548387
0,3137.0,1033.4411764705883
0,3153.0,1009.1428571428571
0,3173.0,1000.75
0,3198.0,942.4166666666666
0,3205.0,913.7837837837837
0,3209.0,917.7837837837837
0,3223.0,940.4166666666666
0,3228.0,957.1428571428571
0,3232.0,961.1428571428571
0,3236.0,938.3611111111111
0,3253.0,871.027027027027
0,3254.0,872.027027027027
0,3268.0,905.1142857142858
0,3274.0,911.1142857142858
0,3292.0,887.4857142857143
0,3294.0,864.8333333333334
0,3295.0,865.8333333333334
0,3296.0,866.8333333333334
0,3307.0,929.969696969697
0,3309.0,904.5882352941177
0,3320.0,766.5
0,3326.0,751.7297297297297
0,3353.0,754.5526315789474
0,3355.0,756.5526315789474
0,3362.0,763.5526315789474
0,3380.0,761.6153846153846
0,3383.0,764.6153846153846
0,3390.0,802.5555555555555
0,3425.0,805.3888888888889
0,3440.0,832.2571428571429
0,3446.0,815.0277777777778
0,3461.0,826.1944444444445
0,3487.0,787.5641025641025
0,3493.0,809.7631578947369
0,3498.0,814.7631578947369
0,3518.0,814.3947368421053
0,3536.0,773.6486486486486
0,3545.0,795.7777777777778
0,3563.0,749.6216216216217
0,3587.0,753.3421052631579
0,3591.0,757.3421052631579
0,3596.0,780.3333333333334
0,3599.0,783.3333333333334
0,3600.0,784.3333333333334
0,3601.0,785.3333333333334
0,3606.0,781.9714285714285
0,3618.0,816.3235294117648
0,3633.0,846.6666666666666
0,3636.0,824.7058823529412
0,3665.0,766.4864864864865
0,3671.0,782.0
0,3687.0,798.0
0,3688.0,799.0
0,3701.0,789.4166666666666
0,3712.0,784.6944444444445
0,3724.0,796.6944444444445
0,3728.0,800.6944444444445
0,3730.0,802.6944444444445
0,3737.0,862.1515151515151
0,3740.0,865.1515151515151
0,3741.0,850.060606060606
0,3778.0,813.75
0,3800.0,850.3428571428572
0,3805.0,855.3428571428572
0,3811.0,897.1212121212121
0,3813.0,899.1212121212121
0,3814.0,900.1212121212121
0,3821.0,855.6875
0,3842.0,865.46875
0,3846.0,818.5294117647059
0,3853.0,765.5
0,3854.0,760.1764705882352
0,3859.0,755.5294117647059
0,3863.0,771.6363636363636
0,3866.0,772.6666666666666
0,3881.0,777.8787878787879
0,3882.0,778.8787878787879
0,3892.0,731.6451612903226
0,3893.0,732.6451612903226
0,3895.0,734.6451612903226
0,3896.0,735.6451612903226
0,3906.0,777.3571428571429
0,3919.0,790.3571428571429
0,3923.0,767.0689655172414
0,3953.0,782.0
0,3976.0,778.9333333333333
0,3986.0,769.6333333333333
0,3990.0,748.7096774193549
0,3992.0,750.7096774193549
0,3998.0,769.6896551724138
0,4034.0,754.6774193548387
0,4042.0,779.1666666666666
0,4044.0,781.1666666666666
0,4046.0,783.1666666666666
0,4052.0,688.551724137931
0,4054.0,714.3928571428571
0,4085.0,677.7666666666667
0,4089.0,681.7666666666667
0,4093.0,684.3103448275862
0,4095.0,686.3103448275862
0,4101.0,684.4642857142857
0,4128.0,660.3333333333334
0,4148.0,676.4
0,4165.0,671.4516129032259
0,4177.0,662.125
0,4197.0,661.5151515151515
0,4201.0,665.5151515151515
0,4202.0,660.030303030303
0,4208.0,705.5333333333333
0,4221.0,718.5333333333333
0,4229.0,690.516129032258
0,4230.0,687.3548387096774
0,4239.0,728.0344827586207
0,4263.0,741.2068965517242
0,4279.0,737.4137931034483
0,4282.0,740.4137931034483
0,4286.0,744.4137931034483
0,4293.0,709.5185185185185
0,4317.0,699.3214285714286
0,4331.0,696.3214285714286
0,4337.0,702.3214285714286
0,4338.0,703.3214285714286
0,4346.0,694.5555555555555
0,4358.0,673.0357142857143
0,4384.0,632.6774193548387
0,4398.0,646.6774193548387
0,4399.0,647.6774193548387
0,4401.0,649.6774193548387
0,4406.0,546.0689655172414
0,4416.0,556.0689655172414
0,4422.0,562.0689655172414
0,4432.0,552.7586206896551
0,4455.0,522.71875
0,4459.0,526.71875
0,4460.0,527.71875
0,4461.0,528.71875
0,4466.0,501.71875
0,4474.0,509.71875
0,4480.0,515.71875
0,4489.0,492.6363636363636
0,4495.0,484.11764705882354
0,4507.0,476.6764705882353
0,4517.0,486.6764705882353
0,4525.0,482.47058823529414
0,4571.0,504.62857142857143
0,4575.0,508.62857142857143
0,4577.0,510.62857142857143
0,4581.0,500.8857142857143
0,4585.0,534.75
0,4596.0,514.7272727272727
0,4609.0,541.483870967742
0,4628.0,499.4193548387097
0,4642.0,486.21875
0,4644.0,488.21875
0,4662.0,503.64516129032256
0,4669.0,495.38709677419354
0,4678.0,491.8709677419355
0,4684.0,497.8709677419355
