,time,meanWaitTime,action,dispersion,headwaySD
0,1.0,0.0,[1.],0,0
1,17.0,12.19047619047619,[0.],0,300.4063094409132
2,18.0,13.19047619047619,[0.85347307],0,307.53118270381384
3,36.0,16.38095238095238,[1.],0.91231884057971,316.74674084348874
4,53.0,24.476190476190474,[0.87860644],0.039333333333333345,285.02463092115704
5,63.0,28.428571428571427,[0.],0.4279448621553885,283.93102668517054
6,64.0,29.095238095238095,[0.6850591],0.4279448621553885,289.2592469355644
7,65.0,29.761904761904763,[0.],0.4279448621553885,293.76816346422237
8,69.0,31.61904761904762,[1.],1.1085271317829455,313.9234647800403
9,70.0,25.19047619047619,[1.],1.4857274401473293,316.57082790727236
10,75.0,22.952380952380953,[1.],1.0993589743589742,325.531251188954
11,77.0,17.285714285714285,[1.],1.2620663650075412,320.6513476751565
12,90.0,16.238095238095237,[1.],0.7653417015341701,146.97162631053837
13,94.0,18.142857142857142,[0.33933496],1.062146892655367,115.30226496582786
14,102.0,20.0,[0.04282394],1.1541487839771103,132.58650462109213
15,106.0,21.857142857142858,[1.],1.1006493506493507,167.84009482407828
16,109.0,21.476190476190474,[0.39153808],1.1666666666666667,170.73931468315158
17,114.0,21.761904761904763,[0.7608674],1.4511494252873565,186.3508475221464
18,119.0,19.285714285714285,[1.],1.2387387387387387,207.53801441944717
19,120.0,19.80952380952381,[0.8289407],1.2387387387387387,207.70013952494236
20,124.0,17.285714285714285,[0.31407368],1.4848484848484846,181.8900747772377
21,132.0,16.38095238095238,[1.],1.469662058371736,123.50003058928993
22,134.0,17.333333333333332,[0.52830756],1.469662058371736,111.79022604199369
23,135.0,15.142857142857142,[0.37983492],1.4349315068493151,192.05305395471672
24,149.0,14.571428571428571,[0.],1.9202898550724636,197.31216429954347
25,155.0,14.952380952380953,[0.36021775],1.9202898550724636,156.6316686674883
26,160.0,15.285714285714286,[1.],1.9577922077922079,160.5533002633058
27,161.0,15.714285714285714,[1.],2.0028735632183907,163.26800298526064
28,164.0,12.380952380952381,[0.],1.8977591036414565,173.58582870484847
29,167.0,13.380952380952381,[1.],2.130952380952381,181.7540851426494
30,169.0,14.047619047619047,[0.1788924],2.172463768115942,176.43758849986398
31,170.0,14.428571428571429,[1.],2.1097650513950073,172.83321715062883
32,172.0,11.904761904761905,[1.],2.0127365356623,162.66791078403017
33,174.0,8.571428571428571,[0.5257144],2.0545977011494254,146.53205126513018
34,176.0,8.285714285714286,[0.89448553],1.9122807017543861,132.37268142970018
35,192.0,12.714285714285714,[1.],2.1344961240310076,88.58422327085115
36,195.0,10.333333333333334,[0.6882741],2.392966360856269,79.56174633927763
37,203.0,9.761904761904763,[0.7857373],2.0481220657276995,98.94572110505847
38,205.0,10.523809523809524,[0.9039134],2.0408805031446544,114.69133089339742
39,208.0,11.714285714285714,[0.5803777],2.3947154471544723,142.2902601089583
40,210.0,12.571428571428571,[1.],2.3947154471544723,153.80381574766497
41,214.0,9.80952380952381,[0.436333],2.5473199329983247,148.84805085931788
42,215.0,10.285714285714286,[1.],2.5756410256410254,147.45795296468324
43,216.0,10.761904761904763,[0.53385437],2.674956369982548,145.75415749799865
44,219.0,5.619047619047619,[0.],2.9367364746945896,135.5474615083372
45,220.0,5.9523809523809526,[0.8542396],3.0530303030303028,132.01325634463973
46,238.0,12.952380952380953,[0.95767367],2.041417165668663,114.72167427351815
47,249.0,15.523809523809524,[0.],2.0952380952380953,280.55043464512954
48,252.0,16.952380952380953,[1.],2.0952380952380953,270.7084939784029
49,253.0,17.428571428571427,[0.4995704],2.2924242424242425,269.9723327636812
50,254.0,17.904761904761905,[1.],2.4841513292433532,269.8981260891283
51,256.0,13.142857142857142,[1.],3.2637130801687766,268.8283426867129
52,258.0,13.80952380952381,[1.],4.046666666666667,255.52932617129406
53,259.0,14.238095238095237,[0.],4.100111856823267,251.76130204709102
54,263.0,10.666666666666666,[0.],4.537581699346405,243.87223150225384
55,277.0,16.095238095238095,[1.],4.380208333333334,177.96302191048483
56,280.0,15.238095238095237,[1.],4.180446194225721,174.5349826149006
57,291.0,17.142857142857142,[1.],2.7280701754385968,208.31808225865583
58,294.0,18.571428571428573,[0.7524178],2.7280701754385968,209.93778490702712
59,297.0,17.095238095238095,[1.],2.6091954022988504,223.914820561468
60,301.0,15.80952380952381,[0.42300108],3.3022598870056497,236.6242718580032
61,303.0,16.142857142857142,[1.],3.0277777777777777,247.38538799001896
62,311.0,10.952380952380953,[0.10869661],3.6795532646048112,241.36627144951728
63,324.0,11.380952380952381,[1.],3.485507246376812,205.8215845752399
64,333.0,14.333333333333334,[0.51472753],2.083333333333333,218.50963183659672
65,337.0,12.952380952380953,[1.],2.01078431372549,213.96105901653576
66,338.0,13.285714285714286,[1.],2.01078431372549,216.34747296939503
67,339.0,13.619047619047619,[0.06214482],2.01078431372549,217.38561338968776
68,340.0,11.523809523809524,[0.],1.6212121212121215,217.362076478332
69,345.0,12.333333333333334,[1.],1.9031007751937983,221.36217011707078
70,347.0,13.095238095238095,[0.63375604],1.9031007751937983,221.35766601991963
71,352.0,14.666666666666666,[0.],1.8664658634538154,219.0946260681348
72,353.0,15.0,[0.],1.8664658634538154,215.35127186775597
73,364.0,17.80952380952381,[1.],2.340717299578059,178.16913050451296
74,369.0,9.476190476190476,[1.],2.416666666666667,182.58439748662965
75,373.0,9.952380952380953,[0.24212325],2.0566666666666666,192.2905452730033
