Boarding Stop,Alighting Stop,Hour,Total
410482491,410464255.0,8,1
410482568,4623289717.0,8,1
410482572,410470959.0,8,1
410482572,410464255.0,8,2
410482572,4623289717.0,8,2
410482520,410482572.0,8,1
410482520,410464255.0,8,1
410482520,4623289717.0,8,4
410483103,410482520.0,8,1
410483103,4623289717.0,8,1
410486516,410478275.0,8,1
410486966,1531005322.0,8,1
410486966,410475114.0,8,1
1855320978,1531005322.0,8,8
1855320978,410464255.0,8,2
1855320978,4623289717.0,8,1
410486969,410483103.0,8,1
410486969,1531005322.0,8,3
4430976208,410483103.0,8,3
4430976208,1531005322.0,8,7
4430976208,410475114.0,8,1
4430976208,410482551.0,8,1
410486293,410475114.0,8,2
410486955,1531005322.0,8,11
410486955,410471081.0,8,3
410486955,410482551.0,8,2
410486955,410464255.0,8,1
410486955,410478275.0,8,2
410486955,4623289717.0,8,2
410486991,410483103.0,8,2
410486991,4430976208.0,8,4
410486991,410486293.0,8,1
410486991,410486955.0,8,1
410486991,1531005322.0,8,9
410486991,410475114.0,8,1
410486991,410471005.0,8,1
410486991,410464255.0,8,4
410486991,4623289717.0,8,4
410486991,410467553.0,8,1
410486991,410467564.0,8,1
410486991,410459494.0,8,2
410462293,410482562.0,8,1
410462293,410482572.0,8,1
410462293,410483103.0,8,3
410462293,1855320978.0,8,1
410462293,410486955.0,8,1
410462293,410486991.0,8,1
410462293,1531005322.0,8,1
410462293,410462291.0,8,1
410462293,410482570.0,8,1
410462293,410482564.0,8,1
410462293,410464255.0,8,2
410462293,-410478274.0,8,1
410462293,4623289717.0,8,3
410462293,410467553.0,8,1
410462266,410483103.0,8,1
410462266,410486293.0,8,1
410462266,410486991.0,8,2
410462266,1531005322.0,8,1
410462266,410462291.0,8,1
410462266,410471081.0,8,1
1847853709,410462293.0,8,1
1849631331,410462211.0,8,1
1849631331,410474348.0,8,1
1849631331,1849631269.0,8,1
1849631331,410478275.0,8,2
1849631331,410478271.0,8,1
1531005322,410482520.0,8,1
1531005322,4623289717.0,8,2
410475114,410482564.0,8,1
410475114,-410478274.0,8,2
410475114,4623289717.0,8,2
410462291,410482568.0,8,1
410462291,410483103.0,8,3
410462291,410486969.0,8,1
410462291,4430976208.0,8,5
410462291,410486955.0,8,3
410462291,1531005322.0,8,13
410462291,410475114.0,8,4
410462291,410470959.0,8,2
410462291,410482564.0,8,1
410462291,410464255.0,8,1
410462291,4623289717.0,8,1
410462211,410482562.0,8,6
410462211,410483103.0,8,1
410462211,4430976208.0,8,8
410462211,410486955.0,8,1
410462211,410486991.0,8,1
410462211,1531005322.0,8,2
410462211,410482570.0,8,1
410462211,410464255.0,8,2
410462211,410478275.0,8,3
410462211,4623289717.0,8,2
410462211,410459494.0,8,1
410474760,410486293.0,8,1
410474760,410478275.0,8,1
410474760,4623289717.0,8,1
410474760,410459494.0,8,2
410474348,410482572.0,8,2
410474348,410486516.0,8,1
410474348,410486969.0,8,1
410474348,410470959.0,8,1
410474348,410471030.0,8,1
410474348,410482570.0,8,1
410474348,410464255.0,8,2
410474348,4623289717.0,8,1
410474348,410478271.0,8,3
2429952037,410486969.0,8,1
2429952037,410486293.0,8,1
2429952037,410486991.0,8,1
2429952037,410462291.0,8,1
2429952037,410462211.0,8,1
2429952037,-410478274.0,8,2
2429952037,4623289717.0,8,1
2429952037,1847713996.0,8,1
1849631269,410482562.0,8,4
1849631269,410482572.0,8,3
1849631269,410482520.0,8,2
1849631269,1855320978.0,8,1
1849631269,410486991.0,8,1
1849631269,2429952037.0,8,1
1849631269,-1849457018.0,8,1
1849631269,410478275.0,8,1
1849631269,410467564.0,8,1
1849631269,410459494.0,8,1
1849631273,4430976208.0,8,1
1849631273,410486955.0,8,1
1849631273,1531005322.0,8,1
1849631273,410471005.0,8,1
1849631273,4623289717.0,8,1
1849631273,410478271.0,8,2
410470959,410464255.0,8,2
410470959,-410478273.0,8,1
410470959,410459494.0,8,1
410470959,410467562.0,8,1
410471081,4623289717.0,8,1
410482564,-410478274.0,8,1
410471005,410464255.0,8,2
410471005,410467553.0,8,1
410471005,410467564.0,8,1
410464255,-410478274.0,8,2
410464255,4623289717.0,8,1
410464255,410459494.0,8,2
410464255,410481815.0,8,1
-1849457018,410481815.0,8,2
-410478273,410478271.0,8,2
-410478273,410467574.0,8,2
-410478273,410481815.0,8,1
-410478274,4623289717.0,8,3
-410478274,410459494.0,8,1
-410478274,410467562.0,8,1
410478275,-1849457018.0,8,1
410478275,4623289717.0,8,1
410478275,410478271.0,8,1
4623289717,410467574.0,8,1
410467553,1268343846.0,8,3
410467564,410467562.0,8,1
410467564,410481815.0,8,3
1268343846,410467574.0,8,1
410478271,4623289717.0,8,1
410478271,410459494.0,8,1
410467574,410467571.0,8,1
410467574,410481815.0,8,2
410467571,410481781.0,8,1
410467571,410482047.0,8,1
