,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,16215.0,264.6842105263158,60.59036144578313,No action,20.384391863843916,507.98084621949374
0,16229.0,235.8,56.81927710843374,No action,20.681868855781897,510.0311387825951
0,16240.0,246.8,59.46987951807229,No action,20.74822045962985,515.0432522776777
0,16249.0,243.66666666666666,61.65060240963855,Hold,20.867385721623016,514.722615444838
0,16262.0,227.23809523809524,57.493975903614455,No action,20.793816543816543,509.9916756787184
0,16277.0,231.4,55.75903614457831,No action,20.526283240568947,500.59605877467953
0,16286.0,219.13636363636363,58.08433734939759,No action,20.57855000517117,500.3628674772415
0,16290.0,223.13636363636363,59.144578313253014,No action,20.57855000517117,500.0206350596687
0,16292.0,225.13636363636363,59.674698795180724,No action,20.6994603569946,500.49628625481756
0,16303.0,220.13636363636363,58.34939759036145,No action,20.228583411974405,492.45611978737134
0,16311.0,228.13636363636363,60.46987951807229,No action,20.379685355295106,498.3203471691611
0,16325.0,212.5909090909091,56.34939759036145,No action,20.130536130536143,498.4287584666653
0,16326.0,204.34782608695653,56.626506024096386,No action,20.130536130536143,498.4965473577708
0,16334.0,203.625,58.87951807228916,No action,20.282899668058676,499.7771429629187
0,16350.0,210.92,63.53012048192771,No action,20.404900064474518,496.2848675418084
0,16362.0,213.66666666666666,61.78313253012048,No action,19.962703962703976,499.05408505254064
0,16367.0,225.04347826086956,62.36144578313253,Hold,19.9463383838384,500.44918825655793
0,16388.0,212.375,61.40963855421687,No action,19.788501452885008,431.1693445304031
0,16395.0,226.8695652173913,62.86746987951807,No action,19.788501452885008,431.31020756226667
0,16412.0,225.48,67.91566265060241,No action,19.89487983281086,430.60911849138313
0,16414.0,227.48,68.51807228915662,Hold,19.89487983281086,430.56112209508626
0,16415.0,228.48,68.81927710843374,No action,19.89487983281086,430.48425168369357
0,16416.0,229.48,69.12048192771084,No action,19.89487983281086,430.3151748389633
0,16426.0,243.43478260869566,67.4578313253012,No action,19.102780381130895,426.97526328211114
0,16427.0,244.43478260869566,67.73493975903614,No action,19.102780381130895,426.9778747258774
0,16438.0,240.2608695652174,66.57831325301204,No action,18.860397074190175,427.55874723199645
0,16448.0,232.8181818181818,61.71084337349398,No action,18.747405562474047,429.39675607246943
0,16467.0,246.1904761904762,62.28915662650602,No action,18.71506877650223,431.12959404787205
0,16497.0,246.45454545454547,65.32530120481928,No action,18.805194805194798,426.420508424356
0,16499.0,248.45454545454547,65.855421686747,No action,18.805194805194798,426.34401181382805
0,16505.0,263.3333333333333,66.62650602409639,No action,18.709956709956707,429.06208011238544
0,16518.0,253.04347826086956,70.12048192771084,No action,18.742372530768442,431.7099597794072
0,16527.0,262.04347826086956,72.6144578313253,No action,18.27803811308966,431.1374365219668
0,16529.0,264.04347826086956,73.16867469879519,No action,18.27803811308966,431.2908045632424
0,16534.0,258.0416666666667,74.6144578313253,No action,18.356948798328112,434.4445996727632
0,16549.0,268.3181818181818,71.12048192771084,No action,18.277026318548803,432.937473718562
0,16555.0,262.5652173913044,72.75903614457832,No action,18.349116161616166,434.1590547431858
0,16557.0,243.52,73.34939759036145,No action,18.349116161616166,434.4510343287681
0,16558.0,244.52,73.65060240963855,No action,18.349116161616166,434.2194735077656
0,16572.0,235.0,67.95180722891567,No action,18.14315569487984,430.07601779128686
0,16603.0,244.52,73.65060240963855,No action,19.12187088274045,427.9597302738048
0,16612.0,260.625,75.36144578313252,No action,19.03927360245049,429.9174369136173
0,16618.0,253.6086956521739,70.27710843373494,No action,19.372294372294377,430.03617835070924
0,16623.0,247.95833333333334,71.6987951807229,No action,18.69270320533858,429.7021027910267
0,16625.0,249.95833333333334,72.27710843373494,No action,18.47694334650857,429.312105664477
0,16627.0,251.95833333333334,72.855421686747,No action,18.47694334650857,429.82291331880896
0,16638.0,243.48,73.33734939759036,Hold,18.45610516934046,429.39221701077145
0,16639.0,244.48,73.63855421686748,No action,18.45610516934046,428.9640761888267
0,16657.0,236.83333333333334,68.48192771084338,No action,18.353904003539036,450.3187577822931
0,16658.0,237.83333333333334,68.7710843373494,No action,18.353904003539036,450.481649241222
0,16664.0,201.5909090909091,53.433734939759034,No action,17.788501452885008,452.6040830885289
0,16669.0,207.76190476190476,52.566265060240966,No action,17.49651924651924,451.37553317289536
0,16674.0,207.38095238095238,52.46987951807229,No action,17.387205387205388,395.3575663891814
0,16687.0,208.05,50.13253012048193,Hold,17.489762489762487,409.1577666888097
0,16708.0,218.9047619047619,55.3855421686747,No action,17.77798392084106,403.29488099561667
0,16739.0,238.9090909090909,63.325301204819276,No action,18.099343955014056,401.41910468590794
0,16742.0,241.9090909090909,64.12048192771084,No action,18.099343955014056,401.41542507159176
0,16746.0,227.95238095238096,57.674698795180724,No action,17.95868721820278,525.9030671384602
0,16769.0,219.95454545454547,58.30120481927711,No action,17.95868721820278,528.0581598820621
0,16797.0,228.875,66.18072289156626,No action,17.81585081585083,521.8930373513421
0,16798.0,220.72,66.48192771084338,No action,17.81585081585083,521.9023081209242
0,16808.0,230.72,69.49397590361446,No action,17.873005675125814,522.1107749679165
0,16813.0,223.25,64.55421686746988,No action,17.873005675125814,522.0818366612745
0,16840.0,250.25,72.36144578313252,No action,17.759509993552538,522.5481082043192
0,16868.0,268.04,80.73493975903614,Hold,17.65210827132535,514.5117379077576
0,16871.0,271.04,81.63855421686748,No action,17.65210827132535,514.488080379587
0,16873.0,262.96,79.20481927710843,No action,17.739009816474596,514.4265052423672
0,16874.0,263.96,79.50602409638554,No action,17.67440361057382,514.3898211868454
