Boarding Stop,Alighting Stop,Hour,Total
410482562,410464255.0,15,1
410482562,410459494.0,15,1
410482491,410467553.0,15,2
410482568,410471005.0,15,1
410482572,410464255.0,15,2
410482572,410478275.0,15,2
410482520,-1849457018.0,15,1
410482520,4623289717.0,15,1
410483103,410471081.0,15,1
410486516,1531005322.0,15,2
410486516,410475114.0,15,1
410486966,410481815.0,15,1
1855320978,1531005322.0,15,6
1855320978,410475114.0,15,2
410486969,1531005322.0,15,4
4430976208,1531005322.0,15,9
410486293,1531005322.0,15,3
410486955,410486293.0,15,2
410486955,1531005322.0,15,12
410486955,410475114.0,15,2
410486955,410471081.0,15,1
410486955,410464255.0,15,1
410486991,4430976208.0,15,1
410486991,410486293.0,15,3
410486991,1531005322.0,15,10
410486991,410475114.0,15,1
410486991,410482551.0,15,1
410486991,410471005.0,15,1
410486991,4623289717.0,15,1
410486991,410467564.0,15,1
410462293,410486991.0,15,2
410462293,1531005322.0,15,3
410462293,410464255.0,15,2
410462293,410467574.0,15,1
410462266,1531005322.0,15,1
410462266,4623289717.0,15,1
1847853709,410486516.0,15,1
1847853709,410462291.0,15,3
1847853709,1849631273.0,15,1
1847853709,4623289717.0,15,1
1849631331,1531005322.0,15,5
1849631331,410475114.0,15,1
1849631331,410474348.0,15,3
1531005322,410482491.0,15,2
1531005322,410482568.0,15,1
1531005322,410482572.0,15,1
1531005322,410482520.0,15,4
1531005322,410483103.0,15,3
1531005322,410471005.0,15,1
1531005322,410464255.0,15,4
1531005322,4623289717.0,15,4
1531005322,410459494.0,15,1
1531005322,410481815.0,15,1
410462291,410483103.0,15,1
410462291,1531005322.0,15,19
410462291,410464255.0,15,1
410462291,410478275.0,15,5
410462291,4623289717.0,15,1
410462211,410486991.0,15,5
410462211,1531005322.0,15,4
410462211,410471030.0,15,1
410462211,410464255.0,15,1
410462211,-410478274.0,15,1
410474760,410478275.0,15,5
410474760,410467553.0,15,1
410474348,410486516.0,15,1
410474348,1531005322.0,15,1
2429952037,410486955.0,15,2
2429952037,410486991.0,15,1
2429952037,410462266.0,15,1
2429952037,410475114.0,15,1
2429952037,410462291.0,15,2
2429952037,410462211.0,15,3
1849631269,1531005322.0,15,2
1849631269,410475114.0,15,1
1849631269,410462211.0,15,3
1849631269,2429952037.0,15,1
1849631269,4623289717.0,15,1
1849631273,4430976208.0,15,2
1849631273,410482564.0,15,1
1849631273,410478275.0,15,2
1849631273,4623289717.0,15,2
1849631273,410467564.0,15,1
410470959,410464255.0,15,2
410470959,410467566.0,15,1
410470959,410467564.0,15,1
410471030,410464255.0,15,1
410471030,-410478274.0,15,1
410471030,4623289717.0,15,2
410471030,410459494.0,15,4
410471081,410464255.0,15,1
410482551,4623289717.0,15,2
410482570,410471081.0,15,1
410482570,4623289717.0,15,2
410482570,410459494.0,15,2
410464255,4623289717.0,15,4
410464255,410467553.0,15,1
410464255,410459494.0,15,1
-1849457018,4623289717.0,15,2
-1849457018,410467571.0,15,1
-410478273,4623289717.0,15,7
-410478274,4623289717.0,15,11
-410478274,410467553.0,15,1
-410478274,410467564.0,15,2
-410478274,410478271.0,15,1
-410478274,410459494.0,15,5
410478275,-1849457018.0,15,1
410478275,-410478273.0,15,1
410478275,4623289717.0,15,6
410478275,410459494.0,15,1
410478275,410467562.0,15,1
4623289717,410467564.0,15,5
4623289717,410467574.0,15,1
4623289717,410467562.0,15,9
4623289717,410467567.0,15,7
4623289717,410467571.0,15,4
4623289717,1847713996.0,15,1
4623289717,410481810.0,15,2
410467553,1847713996.0,15,1
410467553,410481815.0,15,1
410467553,410481781.0,15,1
410467566,410467562.0,15,3
1268343846,410467571.0,15,1
1268343846,410461658.0,15,2
410459494,4623289717.0,15,1
410459494,410467574.0,15,1
410459494,410481781.0,15,1
410467574,410481781.0,15,2
410467562,410467571.0,15,1
410467567,410481810.0,15,1
410461658,1847713996.0,15,1
