Boarding Stop,Alighting Stop,Hour,Total
410460005,410459904.0,8,1
410460005,410482562.0,8,1
410460005,410482572.0,8,2
410460005,410467153.0,8,1
410460005,410462103.0,8,1
410460005,410475114.0,8,3
61410460005,410480724.0,8,1
410460005,410465916.0,8,1
410460005,410465916.0,8,1
410460005,410466111.0,8,2
410460005,410462762.0,8,1
410459904,410482572.0,8,2
410459904,410459651.0,8,4
410459904,1531005322.0,8,2
410459904,410482564.0,8,2
410459904,410464248.0,8,1
410459904,410464251.0,8,1
410459897,410462103.0,8,1
410459897,1531005322.0,8,1
410459897,410475114.0,8,1
410459897,410482570.0,8,2
410459897,410464251.0,8,1
410459897,410465917.0,8,1
410459901,410482568.0,8,1
410459901,410482520.0,8,4
410459901,410483103.0,8,1
410459901,410462101.0,8,1
410459901,410471081.0,8,1
410459901,410464251.0,8,1
410482568,410482551.0,8,1
410482568,410464251.0,8,2
410482568,410462762.0,8,1
410482572,410480722.0,8,1
410482520,410482570.0,8,1
410482520,410480724.0,8,2
410482520,410480721.0,8,2
410482520,410462762.0,8,2
410483103,410482551.0,8,1
410467153,1531005322.0,8,2
410467153,410475114.0,8,2
410462101,1531005322.0,8,1
410462101,410475114.0,8,1
410462101,410464251.0,8,1
410462101,410462762.0,8,1
410462103,410482568.0,8,1
410462103,410482572.0,8,1
410462103,410482520.0,8,2
410462103,1531005322.0,8,4
410462103,410475114.0,8,1
410462103,410480724.0,8,1
410462103,410465916.0,8,1
410462103,410464251.0,8,1
410462103,410466111.0,8,1
410462103,410462762.0,8,1
410459651,410483103.0,8,1
410459651,1531005322.0,8,1
410459651,410466111.0,8,1
1531005322,410482570.0,8,1
410475114,410482551.0,8,1
410475114,410482564.0,8,1
410475114,410465917.0,8,1
410475114,410466111.0,8,1
410475114,410465917.0,8,1
410471030,410480722.0,8,1
410482570,410465917.0,8,1
410482564,410480722.0,8,2
410482564,410466111.0,8,1
410464248,410465917.0,8,2
410464248,410464251.0,8,1
410464248,410466111.0,8,1
410480724,410464248.0,8,1
410480724,410464251.0,8,1
410480721,410465916.0,8,1
410480721,410464251.0,8,1
410480722,410464251.0,8,1
410480722,410466111.0,8,1
410465916,410464251.0,8,5
410465916,410466111.0,8,2
410465916,410465915.0,8,2
410465916,410465917.0,8,2
410466111,410464251.0,8,18
410462762,410464251.0,8,5
410465915,410464251.0,8,4
410465915,410466111.0,8,2
410465915,410462762.0,8,2
410465917,410464251.0,8,3
410465917,410466111.0,8,2
410465917,410464251.0,8,1
410465917,410466111.0,8,1
410465917,410462762.0,8,1
