,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,31690.0,401.18518518518516,130.50602409638554,No action,25.598724082934623,1622.9216012853321
0,31696.0,407.18518518518516,132.4578313253012,Hold,25.710840802390095,1608.4187562373797
0,31700.0,411.18518518518516,133.75903614457832,No action,25.710840802390095,1610.6840459531088
0,31716.0,428.7307692307692,134.3012048192771,Hold,25.68219295427776,1616.761325299768
0,31720.0,444.92,134.0120481927711,No action,25.577037985488687,1616.5555068503213
0,31722.0,446.92,134.6144578313253,No action,25.577037985488687,1616.4337181378826
0,31739.0,426.48,128.4578313253012,Hold,25.27738927738929,1620.433902953933
0,31768.0,419.1111111111111,136.33734939759037,No action,24.9952153110048,1638.481502162108
0,31787.0,436.74074074074076,142.0722891566265,No action,25.013657703798543,1644.4058721838155
0,31792.0,441.74074074074076,143.6987951807229,No action,25.013657703798543,1645.8814427283965
0,31796.0,445.74074074074076,145.0,No action,25.03908341364172,1646.9660594958327
0,31815.0,456.0,142.84337349397592,Hold,25.32470613609401,1631.8450598660938
0,31830.0,477.04,143.6867469879518,No action,25.32470613609401,1616.4864289101617
0,31844.0,491.04,147.90361445783134,No action,25.455848810687524,1603.1152651653647
0,31855.0,502.04,151.21686746987953,No action,25.44360573241437,1593.9443705798165
0,31856.0,503.04,151.51807228915663,No action,25.44360573241437,1592.9843971429293
0,31871.0,507.75,146.81927710843374,No action,24.96707143638549,1592.9227118687636
0,31892.0,455.25,153.57831325301206,No action,24.97939393939393,1594.1663201003857
0,31909.0,463.14814814814815,150.66265060240963,No action,24.97939393939393,1596.7227092598894
0,31912.0,466.14814814814815,151.63855421686748,No action,24.97939393939393,1596.5418387937698
0,31931.0,454.4642857142857,153.3132530120482,No action,25.010838310108397,1595.9799802297684
0,31953.0,452.9642857142857,152.80722891566265,No action,24.921212121212108,1596.1565807691595
0,31959.0,451.9642857142857,152.46987951807228,No action,24.77404479578393,1595.4896094518733
0,31963.0,455.9642857142857,153.81927710843374,No action,24.77404479578393,1595.0856481515314
0,31967.0,454.48148148148147,147.84337349397592,No action,24.99868247694335,1595.8881367856886
0,31979.0,446.64285714285717,150.67469879518072,No action,24.99868247694335,1595.9809061802846
