Boarding Stop,Alighting Stop,Hour,Total
410460005,410459904.0,14,5
410460005,410459897.0,14,4
410460005,410482520.0,14,1
410460005,410483103.0,14,1
410460005,410467153.0,14,2
410460005,410462101.0,14,7
410460005,410462103.0,14,2
410460005,410459651.0,14,3
410460005,1531005322.0,14,13
410460005,410475114.0,14,7
410460005,410471030.0,14,3
410460005,410480721.0,14,3
410460005,410480716.0,14,3
410460005,410465916.0,14,2
410460005,410464251.0,14,9
410460005,410466111.0,14,2
410460005,410465915.0,14,3
410459904,410462101.0,14,1
410459904,410459651.0,14,1
410459904,1531005322.0,14,3
410459904,410464251.0,14,1
410459897,1531005322.0,14,2
410459901,410462103.0,14,1
410459901,410459651.0,14,1
410459901,410480716.0,14,1
410482568,410464251.0,14,1
410482568,410464251.0,14,1
410482572,410480722.0,14,1
410482572,410465915.0,14,1
410482520,410480716.0,14,1
410482520,410464251.0,14,4
410483103,410471081.0,14,1
410462101,1531005322.0,14,1
410462101,410475114.0,14,1
410462101,410480716.0,14,1
410462103,1531005322.0,14,10
410462103,410471081.0,14,1
410462103,410462762.0,14,1
410459651,1531005322.0,14,1
1531005322,410482491.0,14,1
1531005322,410482568.0,14,1
1531005322,410482572.0,14,7
1531005322,410482520.0,14,2
1531005322,410480716.0,14,1
1531005322,410465916.0,14,5
1531005322,410464251.0,14,1
1531005322,410466111.0,14,3
1531005322,410465915.0,14,1
1531005322,410465915.0,14,1
1531005322,410465917.0,14,2
1531005322,410462762.0,14,3
410475114,410482551.0,14,1
410475114,410464248.0,14,1
410475114,410480724.0,14,1
410475114,410462762.0,14,1
410471081,410480716.0,14,2
410482551,410465916.0,14,1
410482570,410465915.0,14,2
410464248,410464251.0,14,2
410464248,410465915.0,14,1
410480724,410464251.0,14,1
410480724,410462762.0,14,1
410480716,410464248.0,14,1
410480716,410465917.0,14,1
410480716,410465915.0,14,2
410465916,410464251.0,14,12
410465916,410465915.0,14,1
410466111,410464251.0,14,19
410462762,410464251.0,14,19
410465915,410464251.0,14,5
410465915,410464251.0,14,1
410465915,410466111.0,14,4
410465915,410462762.0,14,3
410465915,410462762.0,14,1
410465917,410464251.0,14,3
410465917,410465915.0,14,4
410465917,410465915.0,14,1
